Time,Extension,Load,Tensile strain,Tensile stress,Corrected Position
(sec),(mm),(N),(mm/mm),(MPa),(mm)
0.00000,0.00000,0.14820,0.00000,0.01647,0.00000
0.01000,0.00312,0.20804,0.00003,0.02312,0.00312
0.02000,0.01975,0.41349,0.00017,0.04594,0.01975
0.03000,0.05119,0.61574,0.00045,0.06842,0.05119
0.04000,0.09731,0.79448,0.00085,0.08828,0.09731
0.05000,0.15806,0.93332,0.00137,0.10370,0.15806
0.06000,0.23331,1.09775,0.00203,0.12197,0.23331
0.07000,0.32119,1.25224,0.00279,0.13914,0.32119
0.08000,0.41669,1.39875,0.00362,0.15542,0.41669
0.09000,0.51675,1.45020,0.00449,0.16113,0.51675
0.10000,0.61994,1.58439,0.00539,0.17604,0.61994
0.11000,0.72550,1.82898,0.00631,0.20322,0.72550
0.12000,0.83300,1.93307,0.00724,0.21479,0.83300
0.13000,0.94206,2.11876,0.00819,0.23542,0.94206
0.14000,1.05262,2.24060,0.00915,0.24896,1.05262
0.15000,1.16400,2.30644,0.01012,0.25627,1.16400
0.16000,1.27300,2.49343,0.01107,0.27705,1.27300
0.17000,1.37675,2.57405,0.01197,0.28601,1.37675
0.18000,1.47431,2.64596,0.01282,0.29400,1.47431
0.19000,1.56631,2.61566,0.01362,0.29063,1.56631
0.20000,1.65369,2.70709,0.01438,0.30079,1.65369
0.21000,1.73812,2.90515,0.01511,0.32279,1.73812
0.22000,1.82100,3.07252,0.01583,0.34139,1.82100
0.23000,1.90331,3.25035,0.01655,0.36115,1.90331
0.24000,1.98587,3.42088,0.01727,0.38010,1.98587
0.25000,2.06906,3.59310,0.01799,0.39923,2.06906
0.26000,2.15281,3.77799,0.01872,0.41978,2.15281
0.27000,2.23712,3.89185,0.01945,0.43243,2.23712
0.28000,2.32187,4.05944,0.02019,0.45105,2.32187
0.29000,2.40675,4.36017,0.02093,0.48446,2.40675
0.30000,2.49162,4.52443,0.02167,0.50271,2.49162
