Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.01761
0.10000,0.07575,0.26084
0.20000,0.16469,0.41970
0.30000,0.24931,0.55151
0.40000,0.33294,0.50452
0.50000,0.41675,0.80401
0.60000,0.50000,1.03117
0.70000,0.58331,1.09016
0.80000,0.66675,1.30429
0.90000,0.74994,1.52950
1.00000,0.83325,1.45556
1.10000,0.91675,1.64710
1.20000,0.99994,1.85735
1.30000,1.08331,1.81801
1.40000,1.16681,2.10495
1.50000,1.25000,2.09809
1.60000,1.33331,2.52875
1.70000,1.41675,2.48294
1.80000,1.49994,2.45035
1.90000,1.58325,2.66188
2.00000,1.66669,2.92183
2.10000,1.75000,2.80050
2.20000,1.83331,3.03693
2.30000,1.91675,2.93153
2.40000,2.00000,3.27066
2.50000,2.08331,3.34700
2.60000,2.16675,3.28497
2.70000,2.25000,3.63252
2.80000,2.33331,3.54168
2.90000,2.41675,3.67246
3.00000,2.49994,3.83518
3.10000,2.58325,3.80343
3.20000,2.66675,3.89565
3.30000,2.75000,4.11561
3.40000,2.83325,4.13663
3.50000,2.91675,4.10209
3.60000,3.00000,4.27912
3.70000,3.08331,4.13889
3.80000,3.16681,4.25413
3.90000,3.24994,4.47752
4.00000,3.33325,4.55210
4.10000,3.41675,4.72051
4.20000,3.49987,4.88510
4.30000,3.58325,4.81597
4.40000,3.66681,4.92244
4.50000,3.75000,5.04259
4.60000,3.83331,5.01657
4.70000,3.91681,5.14284
4.80000,3.99994,5.47114
4.90000,4.08325,5.19258
5.00000,4.16669,5.46276
5.10000,4.24994,5.43248
5.20000,4.33331,5.44978
5.30000,4.41675,5.53122
5.40000,4.49994,5.41053
5.50000,4.58325,5.67337
5.60000,4.66681,5.80552
5.70000,4.74994,5.90038
5.80000,4.83325,5.98079
5.90000,4.91681,5.72055
6.00000,5.00000,6.13514
6.10000,5.08319,6.09427
6.20000,5.16669,6.14063
6.30000,5.25000,6.33148
6.40000,5.33325,6.04767
6.50000,5.41675,6.37980
6.60000,5.50000,6.40425
6.70000,5.58331,6.31173
6.80000,5.66681,6.64239
6.90000,5.74994,6.49460
7.00000,5.83325,6.62832
7.10000,5.91675,6.50901
7.20000,5.99994,6.69599
7.30000,6.08325,6.74475
7.40000,6.16675,6.83554
7.50000,6.25000,6.94324
7.60000,6.33325,6.98921
7.70000,6.41669,7.07128
7.80000,6.50000,7.19687
7.90000,6.58331,7.29286
8.00000,6.66675,7.16276
8.10000,6.75000,7.28879
8.20000,6.83331,7.14919
8.30000,6.91681,7.44182
8.40000,6.99994,7.28928
8.50000,7.08319,7.45461
8.60000,7.16675,7.62385
8.70000,7.24994,7.55471
8.80000,7.33325,7.44005
8.90000,7.41681,7.70068
9.00000,7.50006,7.72994
9.10000,7.58331,7.81554
9.20000,7.66675,7.63439
9.30000,7.75000,7.97278
9.40000,7.83319,7.80280
9.50000,7.91669,8.03192
9.60000,7.99994,8.15060
9.70000,8.08331,8.04829
9.80000,8.16681,8.13722
9.90000,8.25000,8.22268
10.00000,8.33325,8.30676
10.10000,8.41681,8.25830
10.20000,8.49994,8.16025
10.30000,8.58319,8.44264
10.40000,8.66675,8.42358
10.50000,8.75000,8.57587
10.60000,8.83325,8.51590
10.70000,8.91675,8.67127
10.80000,9.00000,8.71498
10.90000,9.08331,8.63394
11.00000,9.16675,8.72179
11.10000,9.25000,8.76643
11.20000,9.33331,8.80249
11.30000,9.41681,8.90451
11.40000,9.49994,8.97022
11.50000,9.58319,8.96630
11.60000,9.66669,9.07636
11.70000,9.74994,9.18553
11.80000,9.83325,9.23585
11.90000,9.91675,9.22203
12.00000,10.00000,9.40044
12.10000,10.08331,9.33032
12.20000,10.16675,9.34174
12.30000,10.24994,9.36869
12.40000,10.33325,9.49957
12.50000,10.41675,9.40201
12.60000,10.49994,9.41984
12.70000,10.58325,9.72663
12.80000,10.66675,9.57488
12.90000,10.74994,9.78293
13.00000,10.83325,9.63422
13.10000,10.91675,9.81924
13.20000,10.99994,9.79146
13.30000,11.08331,9.85619
13.40000,11.16669,9.89627
13.50000,11.25000,9.88132
13.60000,11.33325,9.97428
13.70000,11.41669,10.08472
13.80000,11.49994,10.04263
13.90000,11.58325,10.20507
14.00000,11.66675,10.17689
14.10000,11.75000,10.15313
14.20000,11.83331,10.30174
14.30000,11.91675,10.18018
14.40000,12.00000,10.43684
14.50000,12.08325,10.33604
14.60000,12.16675,10.43164
14.70000,12.24994,10.53939
14.80000,12.33325,10.49995
14.90000,12.41675,10.83226
15.00000,12.49994,10.44781
15.10000,12.58331,10.56090
15.20000,12.66675,10.64136
15.30000,12.74994,10.73044
15.40000,12.83325,10.75367
15.50000,12.91681,10.71942
15.60000,12.99994,10.89846
15.70000,13.08325,10.73431
15.80000,13.16681,10.85103
15.90000,13.25000,10.94354
16.00000,13.33319,10.90763
16.10000,13.41675,10.99588
16.20000,13.49994,10.96089
16.30000,13.58325,11.07810
16.40000,13.66675,11.09549
16.50000,13.75000,11.11387
16.60000,13.83331,11.04399
