Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.35909
0.10000,0.07569,0.41965
0.20000,0.16469,0.62168
0.30000,0.24931,0.80459
0.40000,0.33294,1.12295
0.50000,0.41675,1.27744
0.60000,0.50000,1.31747
0.70000,0.58331,1.60608
0.80000,0.66675,1.78474
0.90000,0.74994,1.69781
1.00000,0.83325,1.94884
1.10000,0.91675,1.85980
1.20000,0.99994,2.21275
1.30000,1.08331,2.29316
1.40000,1.16681,2.48279
1.50000,1.25000,2.75307
1.60000,1.33331,2.81956
1.70000,1.41675,2.87498
1.80000,1.49994,3.04521
1.90000,1.58325,3.25410
2.00000,1.66669,3.09333
2.10000,1.75000,3.27531
2.20000,1.83331,3.67986
2.30000,1.91675,3.78565
2.40000,2.00000,3.63899
2.50000,2.08331,3.89443
2.60000,2.16681,3.83837
2.70000,2.25000,4.11924
2.80000,2.33331,4.29936
2.90000,2.41675,4.45258
3.00000,2.49994,4.49247
3.10000,2.58325,4.45258
3.20000,2.66675,4.76677
3.30000,2.75000,4.65093
3.40000,2.83325,4.93102
3.50000,2.91675,4.90103
3.60000,3.00000,4.97673
3.70000,3.08331,5.16043
3.80000,3.16675,5.25334
3.90000,3.24994,5.37162
4.00000,3.33331,5.26794
4.10000,3.41675,5.48339
4.20000,3.49994,5.73785
4.30000,3.58325,5.63818
4.40000,3.66681,5.92772
4.50000,3.75006,5.98579
4.60000,3.83331,6.02602
4.70000,3.91681,6.00828
4.80000,3.99994,6.24132
4.90000,4.08325,6.30767
5.00000,4.16669,6.30605
5.10000,4.24994,6.26626
5.20000,4.33331,6.55482
5.30000,4.41675,6.71118
5.40000,4.49994,6.69320
5.50000,4.58325,6.78179
5.60000,4.66681,6.70765
5.70000,4.74994,6.74656
5.80000,4.83325,7.14988
5.90000,4.91681,7.00694
6.00000,5.00000,7.14150
6.10000,5.08319,7.12930
6.20000,5.16669,7.39894
6.30000,5.24994,7.49444
6.40000,5.33325,7.46147
6.50000,5.41675,7.40443
6.60000,5.50000,7.60097
6.70000,5.58331,7.82740
6.80000,5.66681,7.71783
6.90000,5.74994,7.76649
7.00000,5.83325,7.72734
7.10000,5.91675,7.91658
7.20000,5.99994,7.87312
7.30000,6.08325,8.16559
7.40000,6.16675,8.08107
7.50000,6.25000,8.20857
7.60000,6.33325,8.39114
7.70000,6.41669,8.39070
7.80000,6.50000,8.31990
7.90000,6.58331,8.32151
8.00000,6.66675,8.55137
8.10000,6.75000,8.58489
8.20000,6.83331,8.57955
8.30000,6.91681,8.78946
8.40000,6.99994,8.85448
8.50000,7.08325,8.90157
8.60000,7.16675,8.83900
8.70000,7.24994,8.77471
8.80000,7.33325,8.85850
8.90000,7.41681,9.05607
9.00000,7.50006,9.04127
9.10000,7.58331,8.99854
9.20000,7.66675,9.10512
9.30000,7.74994,9.24874
9.40000,7.83319,9.51040
9.50000,7.91669,9.40916
9.60000,7.99994,9.39123
9.70000,8.08331,9.73913
9.80000,8.16681,9.46786
9.90000,8.25000,9.60707
10.00000,8.33325,9.59419
10.10000,8.41681,9.58786
10.20000,8.49994,9.70708
10.30000,8.58319,9.78396
10.40000,8.66675,10.05160
10.50000,8.75000,10.00529
10.60000,8.83325,10.12637
10.70000,8.91675,10.04587
10.80000,8.99994,9.99108
10.90000,9.08331,10.12853
11.00000,9.16675,10.20394
11.10000,9.25000,10.31987
11.20000,9.33331,10.41508
11.30000,9.41681,10.13372
11.40000,9.49994,10.34844
11.50000,9.58319,10.44277
11.60000,9.66675,10.35079
11.70000,9.74994,10.64979
11.80000,9.83325,10.69609
11.90000,9.91681,10.53709
12.00000,10.00000,10.76087
12.10000,10.08331,10.58800
12.20000,10.16675,10.73603
12.30000,10.25000,10.71677
12.40000,10.33325,10.78640
12.50000,10.41675,10.92556
12.60000,10.49994,10.83746
12.70000,10.58325,10.82800
12.80000,10.66675,10.91831
12.90000,10.74994,10.98730
13.00000,10.83325,10.88572
13.10000,10.91675,11.13817
13.20000,11.00000,11.01812
13.30000,11.08331,10.97765
13.40000,11.16669,11.14905
13.50000,11.25000,11.31516
13.60000,11.33325,11.15939
13.70000,11.41669,11.25023
13.80000,11.49994,11.34495
13.90000,11.58325,11.44741
14.00000,11.66675,11.29948
14.10000,11.75000,11.46995
14.20000,11.83331,11.57937
14.30000,11.91681,11.41032
14.40000,12.00000,11.53041
14.50000,12.08325,11.41757
14.60000,12.16669,11.59906
14.70000,12.24994,11.46387
14.80000,12.33325,11.52370
14.90000,12.41675,11.51449
15.00000,12.49994,11.82142
15.10000,12.58331,11.65669
15.20000,12.66675,11.48421
15.30000,12.74994,11.65639
15.40000,12.83325,11.83936
15.50000,12.91681,11.73675
15.60000,12.99994,11.86273
15.70000,13.08325,11.94980
15.80000,13.16675,11.92040
15.90000,13.25000,11.92526
16.00000,13.33319,11.86038
16.10000,13.41675,11.97279
16.20000,13.49994,11.96642
16.30000,13.58325,12.22004
16.40000,13.66675,12.05422
16.50000,13.75000,12.00434
16.60000,13.83325,11.99954
16.70000,13.91675,12.22587
16.80000,13.99994,12.37669
16.90000,14.08325,11.95412
17.00000,14.16675,12.19422
17.10000,14.25000,12.27399
17.20000,14.33325,12.21107
17.30000,14.41675,12.18094
17.40000,14.50000,12.39840
17.50000,14.58325,12.28099
17.60000,14.66675,12.43505
17.70000,14.75000,12.49057
17.80000,14.83325,12.54603
17.90000,14.91669,12.50767
18.00000,15.00000,12.34073
18.10000,15.08319,12.40109
18.20000,15.16675,12.51237
18.30000,15.24994,12.49650
18.40000,15.33331,12.43882
18.50000,15.41681,12.75536
18.60000,15.50000,12.57529
18.70000,15.58325,12.42750
18.80000,15.66668,12.58509
18.90000,15.74993,12.87669
19.00000,15.83318,12.57984
19.10000,15.91668,12.78790
19.20000,15.99994,12.48900
19.30000,16.08331,12.60547
19.40000,16.16675,12.83783
19.50000,16.25000,12.73689
19.60000,16.33325,12.91706
19.70000,16.41675,12.94617
19.80000,16.49993,12.87100
19.90000,16.58325,12.85468
20.00000,16.66675,12.95827
20.10000,16.75000,12.85694
20.20000,16.83325,13.05402
20.30000,16.91675,12.75541
20.40000,16.99993,12.85723
20.50000,17.08325,13.05838
20.60000,17.16675,12.82729
20.70000,17.25000,12.99365
20.80000,17.33331,13.07332
20.90000,17.41681,13.10561
21.00000,17.50000,12.95577
21.10000,17.58325,13.09635
21.20000,17.66675,13.15549
21.30000,17.74994,12.92975
21.40000,17.83318,13.01109
21.50000,17.91675,13.24213
21.60000,18.00000,13.20131
21.70000,18.08331,13.42514
21.80000,18.16681,13.12972
21.90000,18.25000,13.34512
22.00000,18.33325,13.19259
22.10000,18.41675,13.26805
22.20000,18.49993,13.21968
22.30000,18.58325,13.28137
22.40000,18.66675,13.09601
22.50000,18.74994,13.25369
22.60000,18.83331,13.22096
22.70000,18.91675,13.26119
22.80000,18.99993,13.43357
22.90000,19.08325,13.41799
23.00000,19.16675,13.19342
23.10000,19.25000,13.51628
23.20000,19.33325,13.36732
23.30000,19.41668,13.51917
23.40000,19.49994,13.39569
23.50000,19.58325,13.49844
23.60000,19.66669,13.38227
23.70000,19.75000,13.37888
23.80000,19.83325,13.37070
23.90000,19.91681,13.74766
24.00000,20.00000,13.55156
24.10000,20.08325,13.66181
24.20000,20.16675,13.49658
24.30000,20.24994,13.57395
24.40000,20.33318,13.65539
24.50000,20.41668,13.64765
24.60000,20.50000,13.58106
