Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.14143
0.10000,0.07569,0.49340
0.20000,0.16469,0.45282
0.30000,0.24931,0.83674
0.40000,0.33294,0.90568
0.50000,0.41675,1.03136
0.60000,0.50000,1.23623
0.70000,0.58331,1.58786
0.80000,0.66675,1.61740
0.90000,0.74994,1.69654
1.00000,0.83325,1.82678
1.10000,0.91675,1.88754
1.20000,0.99994,2.09990
1.30000,1.08331,2.29389
1.40000,1.16681,2.61411
1.50000,1.25000,2.59544
1.60000,1.33325,2.55139
1.70000,1.41675,2.87670
1.80000,1.49994,2.85627
1.90000,1.58325,3.02120
2.00000,1.66669,3.14174
2.10000,1.75000,3.33534
2.20000,1.83331,3.36366
2.30000,1.91675,3.56456
2.40000,2.00000,3.46254
2.50000,2.08331,3.86135
2.60000,2.16681,3.97782
2.70000,2.25000,4.03819
2.80000,2.33331,4.05064
2.90000,2.41675,4.35703
3.00000,2.49994,4.45503
3.10000,2.58325,4.33386
3.20000,2.66669,4.52785
3.30000,2.75000,4.71865
3.40000,2.83325,4.68876
3.50000,2.91675,4.82047
3.60000,3.00000,4.95057
3.70000,3.08331,5.02069
3.80000,3.16675,5.21335
3.90000,3.24994,5.35859
4.00000,3.33331,5.31900
4.10000,3.41675,5.42342
4.20000,3.49987,5.38309
4.30000,3.58325,5.58624
4.40000,3.66681,5.86829
4.50000,3.75000,5.81517
4.60000,3.83331,5.98569
4.70000,3.91681,6.08977
4.80000,3.99994,6.06693
4.90000,4.08325,6.16116
5.00000,4.16669,6.39636
5.10000,4.24994,6.33271
5.20000,4.33331,6.41429
5.30000,4.41675,6.56080
5.40000,4.49994,6.66400
5.50000,4.58325,6.67526
5.60000,4.66681,6.67531
5.70000,4.75000,6.81340
5.80000,4.83325,6.94050
5.90000,4.91681,7.03154
6.00000,5.00000,7.27875
6.10000,5.08319,7.19648
6.20000,5.16669,7.47739
6.30000,5.25000,7.36567
6.40000,5.33325,7.46700
6.50000,5.41675,7.50699
6.60000,5.50000,7.56216
6.70000,5.58331,7.57162
6.80000,5.66681,7.71274
6.90000,5.74994,7.73704
7.00000,5.83325,7.77516
7.10000,5.91675,8.02898
7.20000,5.99994,7.85155
7.30000,6.08325,8.16461
7.40000,6.16675,8.36292
7.50000,6.25000,8.37301
7.60000,6.33325,7.99650
7.70000,6.41669,8.24061
7.80000,6.50000,8.35464
7.90000,6.58331,8.58420
8.00000,6.66675,8.57553
8.10000,6.75000,8.38595
8.20000,6.83331,8.60561
8.30000,6.91681,8.62169
8.40000,6.99994,8.83856
8.50000,7.08325,8.89148
8.60000,7.16669,8.89251
8.70000,7.24994,9.05925
8.80000,7.33325,9.04803
8.90000,7.41681,8.97267
9.00000,7.50006,8.98183
9.10000,7.58331,8.92274
9.20000,7.66675,9.05925
9.30000,7.74994,9.34002
9.40000,7.83319,9.13819
9.50000,7.91669,9.26319
9.60000,7.99994,9.33096
9.70000,8.08331,9.36913
9.80000,8.16681,9.62148
9.90000,8.25000,9.60962
10.00000,8.33325,9.56239
10.10000,8.41681,9.61148
10.20000,8.49994,9.82052
10.30000,8.58319,9.86648
10.40000,8.66675,9.90921
10.50000,8.75000,9.91616
10.60000,8.83325,9.87138
10.70000,8.91675,10.06586
10.80000,9.00000,9.89112
10.90000,9.08331,10.10609
11.00000,9.16675,10.01691
11.10000,9.25000,10.28445
11.20000,9.33331,10.08492
11.30000,9.41681,10.01451
11.40000,9.49994,10.32370
11.50000,9.58325,10.39185
11.60000,9.66675,10.36574
11.70000,9.74994,10.35868
11.80000,9.83325,10.25598
11.90000,9.91675,10.38357
12.00000,10.00006,10.36770
12.10000,10.08331,10.56482
12.20000,10.16675,10.58384
12.30000,10.25000,10.55071
12.40000,10.33325,10.83168
12.50000,10.41675,10.64102
12.60000,10.49994,10.81281
12.70000,10.58325,10.68845
12.80000,10.66675,10.81565
12.90000,10.74994,11.11245
13.00000,10.83325,11.00234
13.10000,10.91675,10.97873
13.20000,11.00000,11.00528
13.30000,11.08331,11.03983
13.40000,11.16669,11.19947
13.50000,11.25000,11.00915
13.60000,11.33325,11.16919
13.70000,11.41669,11.21770
13.80000,11.49994,11.28728
13.90000,11.58325,11.17575
14.00000,11.66675,11.30105
14.10000,11.75000,11.29801
14.20000,11.83331,11.40551
14.30000,11.91681,11.36195
14.40000,11.99994,11.41899
14.50000,12.08325,11.52395
14.60000,12.16669,11.31712
14.70000,12.24994,11.57241
14.80000,12.33325,11.50792
14.90000,12.41675,11.75283
15.00000,12.49994,11.87704
15.10000,12.58331,11.60068
15.20000,12.66675,11.84186
15.30000,12.74994,11.76155
15.40000,12.83325,11.64223
15.50000,12.91675,11.87562
15.60000,12.99994,11.95784
15.70000,13.08325,11.92300
15.80000,13.16681,11.91908
15.90000,13.25000,11.87934
16.00000,13.33319,11.59725
16.10000,13.41675,11.84798
16.20000,13.49994,12.06495
16.30000,13.58331,12.01703
16.40000,13.66675,11.75797
16.50000,13.75000,11.88508
16.60000,13.83331,12.07838
16.70000,13.91675,12.24140
16.80000,13.99994,12.12081
16.90000,14.08325,12.14115
17.00000,14.16675,11.98763
17.10000,14.25000,12.10896
17.20000,14.33325,12.45519
17.30000,14.41675,12.29133
17.40000,14.50000,12.33308
17.50000,14.58325,12.40330
17.60000,14.66669,12.27864
17.70000,14.75000,12.06780
17.80000,14.83325,12.30064
17.90000,14.91669,12.44544
18.00000,15.00000,12.36650
18.10000,15.08319,12.40761
18.20000,15.16675,12.32044
18.30000,15.24994,12.48723
18.40000,15.33331,12.26316
18.50000,15.41681,12.44740
18.60000,15.50000,12.53344
18.70000,15.58325,12.66981
18.80000,15.66668,12.82362
18.90000,15.74993,12.54804
19.00000,15.83318,12.50777
19.10000,15.91668,12.71092
19.20000,15.99994,12.51487
19.30000,16.08337,12.60508
19.40000,16.16675,12.77530
19.50000,16.25000,12.71200
19.60000,16.33325,12.75820
19.70000,16.41675,12.63046
19.80000,16.49993,12.72258
19.90000,16.58325,12.87218
20.00000,16.66675,12.80078
20.10000,16.75000,12.62140
20.20000,16.83325,12.70323
20.30000,16.91675,12.84082
20.40000,16.99993,12.79917
20.50000,17.08325,12.79441
20.60000,17.16675,12.88129
20.70000,17.25000,12.84400
20.80000,17.33337,12.90951
20.90000,17.41681,12.79760
21.00000,17.50000,12.94024
21.10000,17.58325,12.89398
21.20000,17.66675,12.90951
21.30000,17.74994,13.02746
21.40000,17.83318,13.05019
21.50000,17.91681,13.09376
21.60000,18.00000,12.76359
21.70000,18.08331,13.27349
21.80000,18.16681,13.00374
21.90000,18.24994,13.07082
22.00000,18.33325,13.18347
22.10000,18.41675,13.35845
22.20000,18.49993,13.41377
22.30000,18.58325,13.26094
22.40000,18.66675,13.16814
22.50000,18.74994,13.17544
22.60000,18.83331,13.51212
22.70000,18.91675,13.47017
22.80000,18.99993,13.19489
22.90000,19.08325,13.12585
23.00000,19.16675,13.24291
23.10000,19.25006,13.40030
23.20000,19.33325,13.28020
