Time,Extension,Load,
(sec),(mm),(N),(kgf)
0,0,-1.131393211,-0.11537
0.02,0.01144,-0.996453707,-0.10161
0.04,0.06762,-0.625468137,-0.06378
0.06,0.16462,-0.328130509,-0.03346
0.08,0.2775,-0.248598578,-0.02535
0.1,0.38581,-0.089730848,-0.00915
0.12,0.48287,-0.0588399,-0.006
0.14,0.57106,-0.104342756,-0.01064
0.16,0.65537,0.058741834,0.00599
0.18,0.73937,0.551329863,0.05622
0.2,0.82406,0.997924704,0.10176
0.22,0.90937,1.020479999,0.10406
0.24,0.99475,1.06921905,0.10903
0.26,1.07956,1.076475971,0.10977
0.28,1.16387,1.008613953,0.10285
0.3,1.24794,1.291045473,0.13165
0.32,1.33169,1.385973845,0.14133
0.34,1.41537,1.472174298,0.15012
0.36,1.499,1.70861263,0.17423
0.38,1.58256,1.841394671,0.18777
0.4,1.666,1.95181755,0.19903
0.42,1.7495,2.174624638,0.22175
0.44,1.83287,2.335453698,0.23815
0.46,1.91631,2.532469296,0.25824
0.48,1.99981,2.707616065,0.2761
0.5,2.08319,2.714284587,0.27678
0.52,2.16662,2.722227974,0.27759
0.54,2.25006,2.813920151,0.28694
0.56,2.33337,3.076444172,0.31371
0.58,2.41669,3.224916853,0.32885
0.6,2.5,3.329455742,0.33951
0.62,2.58325,3.530786266,0.36004
0.64,2.66656,3.727213466,0.38007
0.66,2.74994,3.662685709,0.37349
0.68,2.83331,3.570503199,0.36409
0.7,2.91662,3.678768615,0.37513
0.72,3.00006,3.933937648,0.40115
0.74,3.08337,4.041026266,0.41207
0.76,3.16669,3.923248399,0.40006
0.78,3.25006,4.028473754,0.41079
0.8,3.33331,4.289526777,0.43741
0.82,3.41662,4.325713315,0.4411
0.84,3.5,4.310316875,0.43953
0.86,3.58325,4.483404247,0.45718
0.88,3.66656,4.769562294,0.48636
0.9,3.75006,4.79741318,0.4892
0.92,3.83337,4.83663978,0.4932
0.94,3.91669,4.935981145,0.50333
0.96,4.00012,5.229592246,0.53327
0.98,4.08337,5.214490005,0.53173
1,4.16669,5.259796728,0.53635
1.02,4.25006,5.376790062,0.54828
1.04,4.33331,5.377084262,0.54831
1.06,4.41662,5.434060898,0.55412
1.08,4.5,5.455831661,0.55634
1.1,4.58331,5.580474183,0.56905
1.12,4.66669,5.76434887,0.5878
