Time,Extension,Load,
(sec),(mm),(N),(kgf)
2.78,11.58325,19.99164056,2.03858
2.8,11.66669,20.30535529,2.07057
2.82,11.75006,20.30643402,2.07068
2.84,11.83337,20.39645907,2.07986
2.86,11.91681,20.35664407,2.0758
2.88,12.00006,20.359488,2.07609
2.9,12.08331,20.46765535,2.08712
2.92,12.16662,20.56631025,2.09718
2.94,12.24987,20.65388363,2.10611
2.96,12.33325,20.72380505,2.11324
2.98,12.41669,20.83795445,2.12488
3,12.5,20.92052645,2.1333
3.02,12.58337,21.07968837,2.14953
3.04,12.66675,21.03006673,2.14447
3.06,12.75006,21.37055361,2.17919
3.08,12.83337,21.53187301,2.19564
3.1,12.91669,21.42399986,2.18464
3.12,12.99994,21.29631727,2.17162
3.14,13.08331,21.29612114,2.1716
3.16,13.16669,21.34417373,2.1765
3.18,13.25,21.64798374,2.20748
3.2,13.33331,21.86010158,2.22911
3.22,13.41675,21.80900894,2.2239
3.24,13.5,22.05662685,2.24915
3.26,13.58337,22.03465995,2.24691
3.28,13.66675,22.11889908,2.2555
3.3,13.75,22.26688142,2.27059
3.32,13.83331,22.15106489,2.25878
3.34,13.91669,22.07820148,2.25135
3.36,13.99994,22.24481646,2.26834
3.38,14.08325,22.46497575,2.29079
3.4,14.16662,22.50832115,2.29521
3.42,14.24994,22.5356817,2.298
3.44,14.33331,22.76241145,2.32112
3.46,14.41675,22.89323216,2.33446
3.48,14.5,23.00600863,2.34596
3.5,14.58331,22.97119503,2.34241
3.52,14.66669,23.10348674,2.3559
3.54,14.74994,23.07965658,2.35347
3.56,14.83325,23.24362376,2.37019
3.58,14.91662,23.23872044,2.36969
3.6,14.99994,23.35130078,2.38117
3.62,15.08331,23.36659915,2.38273
3.64,15.16669,23.45583967,2.39183
3.66,15.25,23.499087,2.39624
3.68,15.33337,23.56773355,2.40324
3.7,15.41675,23.54478599,2.4009
3.72,15.5,23.47662977,2.39395
3.74,15.58331,23.60117422,2.40665
3.76,15.66668,23.65148234,2.41178
3.78,15.74993,23.80927134,2.42787
3.8,15.83325,23.79309036,2.42622
3.82,15.91668,23.84192748,2.4312
3.84,16,23.86742477,2.4338
3.86,16.08337,23.93518872,2.44071
3.88,16.16675,24.03394169,2.45078
3.9,16.25006,24.12690873,2.46026
3.92,16.33337,24.14779689,2.46239
3.94,16.41675,24.32431659,2.48039
3.96,16.5,24.43738727,2.49192
3.98,16.58331,24.49563877,2.49786
4,16.66668,24.53584603,2.50196
4.02,16.75,24.64303272,2.51289
4.04,16.83337,24.63332414,2.5119
4.06,16.91675,24.67706179,2.51636
4.08,17.00006,24.87358706,2.5364
4.1,17.08331,24.73805916,2.52258
4.12,17.16669,24.77051917,2.52589
4.14,17.24993,25.03304319,2.55266
4.16,17.33325,25.05471589,2.55487
4.18,17.41668,25.10110134,2.5596
4.2,17.5,25.19818718,2.5695
4.22,17.58337,25.27075639,2.5769
4.24,17.66675,25.2411403,2.57388
4.26,17.75006,25.30949265,2.58085
4.28,17.83337,25.12748123,2.56229
4.3,17.91668,25.20171757,2.56986
4.32,18,25.38088506,2.58813
4.34,18.08331,25.53298621,2.60364
4.36,18.16675,25.4583576,2.59603
4.38,18.25,25.45678854,2.59587
4.4,18.33331,25.55534537,2.60592
4.42,18.41668,25.63291597,2.61383
4.44,18.5,25.58466725,2.60891
4.46,18.58331,25.57446834,2.60787
4.48,18.66675,25.72784434,2.62351
4.5,18.75006,25.82355725,2.63327
4.52,18.83337,25.85493853,2.63647
4.54,18.91675,25.91877982,2.64298
4.56,19,25.9855631,2.64979
4.58,19.08337,25.98605344,2.64984
4.6,19.16668,25.97418739,2.64863
4.62,19.24993,26.0672525,2.65812
4.64,19.33325,26.16571126,2.66816
4.66,19.41668,26.1650248,2.66809
4.68,19.5,26.19297375,2.67094
4.7,19.58337,26.18973756,2.67061
4.72,19.66681,26.28898085,2.68073
4.74,19.75006,26.21082185,2.67276
4.76,19.83337,26.15355102,2.66692
4.78,19.91668,26.29368805,2.68121
4.8,19.99987,26.47128648,2.69932
4.82,20.08325,26.50688462,2.70295
4.84,20.16662,26.53718717,2.70604
4.86,20.24994,26.62642768,2.71514
4.88,20.33331,26.89228596,2.74225
4.9,20.41675,26.84737151,2.73767
4.92,20.5,26.78460895,2.73127
4.94,20.58337,26.80941977,2.7338
4.96,20.66675,26.97593669,2.75078
4.98,20.75006,26.96259964,2.74942
5,20.83331,26.88708844,2.74172
5.02,20.91669,26.87541852,2.74053
5.04,21,27.07567032,2.76095
5.06,21.08331,27.13990388,2.7675
5.08,21.16662,27.21786674,2.77545
5.1,21.24993,27.1658915,2.77015
5.12,21.33331,27.14019807,2.76753
5.14,21.41668,27.21414022,2.77507
5.16,21.5,27.25238615,2.77897
5.18,21.58337,27.27435305,2.78121
5.2,21.66675,27.38065713,2.79205
5.22,21.75006,27.43018072,2.7971
5.24,21.83331,27.58443932,2.81283
5.26,21.91675,27.67622956,2.82219
5.28,22,27.657695,2.8203
5.3,22.08331,27.66691325,2.82124
5.32,22.16668,27.68152515,2.82273
5.34,22.25,27.80489281,2.83531
5.36,22.33337,27.84353101,2.83925
5.38,22.41675,27.87952142,2.84292
5.4,22.50006,27.80312761,2.83513
5.42,22.58337,27.892172,2.84421
5.44,22.66668,27.91560989,2.8466
5.46,22.75,27.79430163,2.83423
5.48,22.83331,27.74252252,2.82895
5.5,22.91668,27.89266233,2.84426
5.52,22.99994,28.02819023,2.85808
5.54,23.08331,28.17940878,2.8735
5.56,23.16675,28.24001387,2.87968
5.58,23.25006,28.29444078,2.88523
5.6,23.33337,28.26835509,2.88257
5.62,23.41675,28.35053482,2.89095
5.64,23.50006,28.35230001,2.89113
5.66,23.58337,28.32945052,2.8888
5.68,23.66669,28.34925995,2.89082
5.7,23.74993,28.4568389,2.90179
5.72,23.83331,28.56265266,2.91258
5.74,23.91668,28.67415427,2.92395
5.76,23.99993,28.71396927,2.92801
5.78,24.08331,28.68082279,2.92463
5.8,24.16675,28.63551607,2.92001
5.82,24.25,28.55470927,2.91177
5.84,24.33337,28.55529767,2.91183
5.86,24.41674,28.78693074,2.93545
5.88,24.5,29.01934835,2.95915
5.9,24.58331,28.85802896,2.9427
5.92,24.66662,28.9521728,2.9523
5.94,24.74993,28.9709035,2.95421
5.96,24.83325,28.93716862,2.95077
5.98,24.91662,28.94609267,2.95168
6,24.99999,29.06112468,2.96341
6.02,25.08337,29.0862297,2.96597
6.04,25.16675,29.06190921,2.96349
6.06,25.25006,29.19135699,2.97669
6.08,25.33337,29.16036797,2.97353
6.1,25.41675,29.21999241,2.97961
6.12,25.5,29.21293162,2.97889
6.14,25.58318,29.42936438,3.00096
6.16,25.6665,29.45152741,3.00322
6.18,25.74987,29.50291426,3.00846
6.2,25.83331,29.55891023,3.01417
6.22,25.91675,29.62196699,3.0206
6.24,26.00012,29.70826551,3.0294
6.26,26.0835,29.6143178,3.01982
6.28,26.16681,29.61922113,3.02032
6.3,26.25006,29.69414393,3.02796
6.32,26.33331,29.95529502,3.05459
6.34,26.41656,29.96657267,3.05574
6.36,26.49981,30.00069981,3.05922
6.38,26.58318,29.93411266,3.05243
6.4,26.66668,30.07101349,3.06639
6.42,26.75,30.27597248,3.08729
6.44,26.83337,30.19183142,3.07871
6.46,26.91675,30.19693088,3.07923
