Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.18666
0.10000,0.07569,0.28916
0.20000,0.16469,0.42181
0.30000,0.24931,0.64598
0.40000,0.33294,0.92969
0.50000,0.41675,1.10624
0.60000,0.50000,1.05910
0.70000,0.58331,1.30018
0.80000,0.66669,1.58771
0.90000,0.74994,1.64190
1.00000,0.83325,1.78072
1.10000,0.91675,1.86701
1.20000,0.99994,2.27175
1.30000,1.08331,2.35088
1.40000,1.16681,2.27008
1.50000,1.25000,2.59784
1.60000,1.33331,2.54771
1.70000,1.41675,2.77679
1.80000,1.49994,2.90154
1.90000,1.58325,3.07490
2.00000,1.66669,2.92060
2.10000,1.75000,3.24983
2.20000,1.83331,3.19010
2.30000,1.91675,3.26943
2.40000,2.00000,3.53712
2.50000,2.08331,3.95651
2.60000,2.16681,3.62762
2.70000,2.24994,4.03158
2.80000,2.33331,3.94548
2.90000,2.41675,3.96905
3.00000,2.50000,4.17931
3.10000,2.58325,4.26697
3.20000,2.66669,4.38433
3.30000,2.75000,4.46072
3.40000,2.83325,4.81239
3.50000,2.91675,4.63859
3.60000,3.00000,4.74139
3.70000,3.08331,4.81023
3.80000,3.16681,5.14436
3.90000,3.24994,5.17009
4.00000,3.33331,5.33389
4.10000,3.41675,5.19429
4.20000,3.49987,5.52945
4.30000,3.58325,5.54646
4.40000,3.66681,5.57831
4.50000,3.75000,5.47090
4.60000,3.83331,5.78504
4.70000,3.91681,6.06144
4.80000,3.99994,5.95590
4.90000,4.08325,6.07144
5.00000,4.16669,6.22883
5.10000,4.24994,6.22652
5.20000,4.33331,6.19703
5.30000,4.41675,6.33643
5.40000,4.50000,6.76033
5.50000,4.58331,6.64631
5.60000,4.66681,6.81594
5.70000,4.74994,6.73852
5.80000,4.83325,6.75793
5.90000,4.91681,6.85808
6.00000,5.00000,6.95520
6.10000,5.08319,7.14292
6.20000,5.16669,7.20510
6.30000,5.24994,7.06770
6.40000,5.33325,7.16668
6.50000,5.41681,7.20735
6.60000,5.50000,7.41869
6.70000,5.58331,7.74601
6.80000,5.66681,7.45461
6.90000,5.74994,7.48156
7.00000,5.83325,7.87463
7.10000,5.91675,7.70730
7.20000,5.99994,7.88135
7.30000,6.08325,7.85675
7.40000,6.16675,7.98807
7.50000,6.25000,7.83421
7.60000,6.33325,8.24262
7.70000,6.41669,8.14766
7.80000,6.50000,8.36625
7.90000,6.58331,8.40712
8.00000,6.66675,8.38453
8.10000,6.75000,8.51506
8.20000,6.83331,8.39188
8.30000,6.91681,8.61169
8.40000,6.99994,8.86732
8.50000,7.08325,8.65863
8.60000,7.16669,8.90735
8.70000,7.24994,8.73311
8.80000,7.33325,8.73213
8.90000,7.41681,9.03671
9.00000,7.50006,8.83194
9.10000,7.58331,9.08552
9.20000,7.66675,9.01354
9.30000,7.74994,9.22649
9.40000,7.83319,9.18043
9.50000,7.91669,9.02765
9.60000,7.99994,9.26074
9.70000,8.08331,9.33924
9.80000,8.16681,9.52309
9.90000,8.25000,9.45929
10.00000,8.33325,9.76554
10.10000,8.41681,9.60526
10.20000,8.49994,9.52338
10.30000,8.58319,9.68312
10.40000,8.66675,9.80342
10.50000,8.75000,9.78524
10.60000,8.83325,9.82625
10.70000,8.91675,9.70571
10.80000,8.99994,9.98697
10.90000,9.08331,10.07968
11.00000,9.16675,10.04788
11.10000,9.25000,9.88583
11.20000,9.33331,10.14142
11.30000,9.41681,10.11221
11.40000,9.49994,10.14563
11.50000,9.58319,10.23746
11.60000,9.66669,10.04832
11.70000,9.74994,10.38152
11.80000,9.83325,10.26470
11.90000,9.91675,10.37735
12.00000,10.00000,10.44551
12.10000,10.08331,10.20472
12.20000,10.16675,10.59805
12.30000,10.25000,10.31737
12.40000,10.33325,10.70447
12.50000,10.41675,10.61779
12.60000,10.49994,10.72304
12.70000,10.58325,10.61265
12.80000,10.66675,10.69203
12.90000,10.74994,10.71520
13.00000,10.83325,10.88097
13.10000,10.91675,10.82972
13.20000,11.00000,10.80737
13.30000,11.08331,10.96799
13.40000,11.16675,11.31731
13.50000,11.25000,11.09637
13.60000,11.33325,11.14846
13.70000,11.41669,11.10514
13.80000,11.49987,11.03988
13.90000,11.58331,11.28473
14.00000,11.66675,11.04571
14.10000,11.75000,11.12651
14.20000,11.83337,11.21667
14.30000,11.91681,11.41825
14.40000,11.99994,11.37068
14.50000,12.08325,11.33726
14.60000,12.16669,11.34961
14.70000,12.24994,11.39532
14.80000,12.33325,11.48421
14.90000,12.41675,11.46515
15.00000,12.50000,11.47691
15.10000,12.58331,11.54208
15.20000,12.66675,11.43109
15.30000,12.74994,11.62596
