Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.10630
0.10000,0.07569,0.42720
0.20000,0.16469,0.53519
0.30000,0.24931,0.79327
0.40000,0.33294,0.97972
0.50000,0.41675,1.27970
0.60000,0.50000,1.33825
0.70000,0.58331,1.47697
0.80000,0.66675,1.68110
0.90000,0.74994,1.84942
1.00000,0.83325,1.85123
1.10000,0.91675,1.98745
1.20000,0.99994,2.20359
1.30000,1.08331,2.21765
1.40000,1.16681,2.37607
1.50000,1.24994,2.68075
1.60000,1.33325,2.64003
1.70000,1.41675,2.71387
1.80000,1.49994,2.90169
1.90000,1.58325,2.99596
2.00000,1.66669,3.07476
2.10000,1.75006,3.33000
2.20000,1.83331,3.26791
2.30000,1.91675,3.59435
2.40000,2.00000,3.59420
2.50000,2.08331,3.90834
2.60000,2.16681,3.84449
2.70000,2.25000,4.02496
2.80000,2.33331,3.98434
2.90000,2.41675,4.23194
3.00000,2.49994,4.12345
3.10000,2.58325,4.31837
3.20000,2.66669,4.36174
3.30000,2.75000,4.58660
3.40000,2.83325,4.83042
3.50000,2.91675,4.76300
3.60000,3.00000,4.92563
3.70000,3.08331,5.03034
3.80000,3.16675,4.88177
3.90000,3.24987,5.22178
4.00000,3.33331,5.08723
4.10000,3.41675,5.39078
4.20000,3.49994,5.40725
4.30000,3.58325,5.78063
4.40000,3.66681,5.58610
4.50000,3.75000,5.69277
4.60000,3.83331,5.94282
4.70000,3.91681,5.85212
4.80000,3.99994,6.08090
4.90000,4.08331,6.04542
5.00000,4.16669,6.24436
5.10000,4.24994,6.19663
5.20000,4.33331,6.42639
5.30000,4.41675,6.43757
5.40000,4.49994,6.55056
5.50000,4.58325,6.69545
5.60000,4.66681,6.63905
5.70000,4.74994,6.71358
5.80000,4.83325,6.64170
5.90000,4.91681,6.86391
6.00000,5.00000,7.25395
6.10000,5.08319,7.12793
6.20000,5.16669,7.23671
6.30000,5.24994,7.07907
6.40000,5.33325,7.24788
6.50000,5.41675,7.38018
6.60000,5.50000,7.52218
6.70000,5.58331,7.53428
6.80000,5.66681,7.66114
6.90000,5.74994,7.59259
7.00000,5.83325,7.92358
7.10000,5.91675,7.69108
7.20000,5.99994,7.75850
7.30000,6.08325,7.98905
7.40000,6.16675,8.08122
7.50000,6.25000,8.11606
7.60000,6.33325,7.97753
7.70000,6.41669,8.12571
7.80000,6.50000,8.25468
7.90000,6.58331,8.34361
8.00000,6.66675,8.29040
8.10000,6.75000,8.35674
8.20000,6.83331,8.47753
8.30000,6.91681,8.53290
8.40000,6.99994,8.68396
8.50000,7.08325,8.71180
8.60000,7.16675,8.72238
8.70000,7.24994,8.76922
8.80000,7.33325,9.09801
8.90000,7.41681,8.96390
9.00000,7.50006,9.16799
9.10000,7.58331,8.95910
9.20000,7.66675,9.26025
9.30000,7.74994,9.18396
9.40000,7.83319,9.34718
9.50000,7.91669,9.10855
9.60000,7.99994,9.36619
9.70000,8.08331,9.40990
9.80000,8.16687,9.48560
