Time,Extension,Load,Tensile strain,Tensile stress,Corrected Position
(sec),(mm),(N),(mm/mm),(MPa),(mm)
0.00000,0.00000,0.17577,0.00000,0.01953,0.00000
0.01000,0.00031,0.15425,0.00000,0.01714,0.00031
0.02000,0.00206,0.26086,0.00002,0.02898,0.00206
0.03000,0.00606,0.32333,0.00005,0.03593,0.00606
0.04000,0.01262,0.36362,0.00011,0.04040,0.01262
0.05000,0.02131,0.34729,0.00019,0.03859,0.02131
0.06000,0.03150,0.28863,0.00027,0.03207,0.03150
0.07000,0.04256,0.25904,0.00037,0.02878,0.04256
0.08000,0.05387,0.29923,0.00047,0.03325,0.05387
0.09000,0.06500,0.38015,0.00057,0.04224,0.06500
0.10000,0.07575,0.48037,0.00066,0.05337,0.07575
0.11000,0.08594,0.64351,0.00075,0.07150,0.08594
0.12000,0.09562,0.70309,0.00083,0.07812,0.09562
0.13000,0.10475,0.68428,0.00091,0.07603,0.10475
0.14000,0.11356,0.62433,0.00099,0.06937,0.11356
0.15000,0.12219,0.62068,0.00106,0.06896,0.12219
0.16000,0.13069,0.69954,0.00114,0.07773,0.13069
0.17000,0.13919,0.73503,0.00121,0.08167,0.13919
0.18000,0.14762,0.82249,0.00128,0.09139,0.14762
0.19000,0.15619,0.89341,0.00136,0.09927,0.15619
0.20000,0.16469,0.91254,0.00143,0.10139,0.16469
0.21000,0.17325,0.81414,0.00151,0.09046,0.17325
0.22000,0.18175,0.80987,0.00158,0.08999,0.18175
0.23000,0.19025,0.87059,0.00165,0.09673,0.19025
0.24000,0.19881,0.90296,0.00173,0.10033,0.19881
0.25000,0.20731,0.95192,0.00180,0.10577,0.20731
0.26000,0.21581,0.96319,0.00188,0.10702,0.21581
0.27000,0.22431,0.98112,0.00195,0.10901,0.22431
0.28000,0.23269,0.95462,0.00202,0.10607,0.23269
0.29000,0.24106,0.98232,0.00210,0.10915,0.24106
0.30000,0.24944,1.09752,0.00217,0.12195,0.24944
0.31000,0.25781,1.27014,0.00224,0.14113,0.25781
0.32000,0.26625,1.38865,0.00232,0.15429,0.26625
0.33000,0.27469,1.36832,0.00239,0.15204,0.27469
0.34000,0.28306,1.29788,0.00246,0.14421,0.28306
0.35000,0.29144,1.26756,0.00253,0.14084,0.29144
0.36000,0.29975,1.32316,0.00261,0.14702,0.29975
0.37000,0.30806,1.43031,0.00268,0.15892,0.30806
0.38000,0.31637,1.43325,0.00275,0.15925,0.31637
0.39000,0.32469,1.40476,0.00282,0.15608,0.32469
0.40000,0.33306,1.36908,0.00290,0.15212,0.33306
0.41000,0.34144,1.37679,0.00297,0.15298,0.34144
0.42000,0.34981,1.40516,0.00304,0.15613,0.34981
0.43000,0.35812,1.41098,0.00311,0.15678,0.35812
0.44000,0.36644,1.48083,0.00319,0.16454,0.36644
0.45000,0.37475,1.52220,0.00326,0.16913,0.37475
0.46000,0.38306,1.51740,0.00333,0.16860,0.38306
0.47000,0.39144,1.50388,0.00340,0.16710,0.39144
0.48000,0.39987,1.48603,0.00348,0.16511,0.39987
0.49000,0.40819,1.50616,0.00355,0.16735,0.40819
0.50000,0.41656,1.60150,0.00362,0.17794,0.41656
0.51000,0.42487,1.70049,0.00369,0.18894,0.42487
0.52000,0.43319,1.76353,0.00377,0.19595,0.43319
0.53000,0.44156,1.73449,0.00384,0.19272,0.44156
0.54000,0.44987,1.74923,0.00391,0.19436,0.44987
0.55000,0.45825,1.76608,0.00398,0.19623,0.45825
0.56000,0.46662,1.75864,0.00406,0.19540,0.46662
0.57000,0.47494,1.75545,0.00413,0.19505,0.47494
0.58000,0.48325,1.66814,0.00420,0.18535,0.48325
0.59000,0.49156,1.65065,0.00427,0.18341,0.49156
0.60000,0.49987,1.70468,0.00435,0.18941,0.49987
0.61000,0.50825,1.79900,0.00442,0.19989,0.50825
0.62000,0.51662,1.87267,0.00449,0.20807,0.51662
0.63000,0.52500,1.88660,0.00457,0.20962,0.52500
0.64000,0.53337,1.83304,0.00464,0.20367,0.53337
0.65000,0.54169,1.79001,0.00471,0.19889,0.54169
0.66000,0.55000,1.81666,0.00478,0.20185,0.55000
0.67000,0.55831,1.86243,0.00485,0.20694,0.55831
0.68000,0.56662,1.87644,0.00493,0.20849,0.56662
0.69000,0.57494,1.87262,0.00500,0.20807,0.57494
0.70000,0.58325,1.88391,0.00507,0.20932,0.58325
0.71000,0.59162,1.91234,0.00514,0.21248,0.59162
0.72000,0.59994,2.00372,0.00522,0.22264,0.59994
0.73000,0.60825,2.08265,0.00529,0.23141,0.60825
0.74000,0.61656,2.11968,0.00536,0.23552,0.61656
0.75000,0.62487,2.12747,0.00543,0.23639,0.62487
0.76000,0.63319,2.13337,0.00551,0.23704,0.63319
0.77000,0.64156,2.11689,0.00558,0.23521,0.64156
0.78000,0.64994,2.03962,0.00565,0.22662,0.64994
0.79000,0.65831,2.01584,0.00572,0.22398,0.65831
0.80000,0.66662,2.04597,0.00580,0.22733,0.66662
0.81000,0.67494,2.15635,0.00587,0.23959,0.67494
0.82000,0.68325,2.24057,0.00594,0.24895,0.68325
0.83000,0.69162,2.32607,0.00601,0.25845,0.69162
0.84000,0.69994,2.31544,0.00609,0.25727,0.69994
0.85000,0.70831,2.30195,0.00616,0.25577,0.70831
0.86000,0.71669,2.34633,0.00623,0.26070,0.71669
0.87000,0.72506,2.41086,0.00630,0.26787,0.72506
0.88000,0.73337,2.43136,0.00638,0.27015,0.73337
0.89000,0.74169,2.43001,0.00645,0.27000,0.74169
0.90000,0.75000,2.37407,0.00652,0.26379,0.75000
0.91000,0.75831,2.43751,0.00659,0.27083,0.75831
0.92000,0.76662,2.42519,0.00667,0.26947,0.76662
0.93000,0.77500,2.46636,0.00674,0.27404,0.77500
0.94000,0.78331,2.52751,0.00681,0.28083,0.78331
0.95000,0.79169,2.53873,0.00688,0.28208,0.79169
0.96000,0.80000,2.47348,0.00696,0.27483,0.80000
0.97000,0.80831,2.45387,0.00703,0.27265,0.80831
0.98000,0.81662,2.46371,0.00710,0.27375,0.81662
0.99000,0.82494,2.47211,0.00717,0.27468,0.82494
1.00000,0.83331,2.46503,0.00725,0.27389,0.83331
1.01000,0.84169,2.50290,0.00732,0.27810,0.84169
1.02000,0.85000,2.55043,0.00739,0.28338,0.85000
1.03000,0.85831,2.56875,0.00746,0.28542,0.85831
1.04000,0.86662,2.65283,0.00754,0.29476,0.86662
1.05000,0.87500,2.79216,0.00761,0.31024,0.87500
1.06000,0.88331,2.85128,0.00768,0.31681,0.88331
1.07000,0.89169,2.84467,0.00775,0.31607,0.89169
1.08000,0.90006,2.85371,0.00783,0.31708,0.90006
1.09000,0.90844,2.86017,0.00790,0.31780,0.90844
1.10000,0.91675,2.88106,0.00797,0.32012,0.91675
1.11000,0.92506,2.89498,0.00804,0.32166,0.92506
1.12000,0.93331,2.89725,0.00812,0.32192,0.93331
1.13000,0.94162,2.89510,0.00819,0.32168,0.94162
1.14000,0.95000,2.89042,0.00826,0.32116,0.95000
1.15000,0.95837,2.88493,0.00833,0.32055,0.95837
1.16000,0.96675,2.87999,0.00841,0.32000,0.96675
1.17000,0.97506,2.88048,0.00848,0.32005,0.97506
1.18000,0.98337,2.84724,0.00855,0.31636,0.98337
1.19000,0.99162,2.80230,0.00862,0.31137,0.99162
1.20000,0.99994,2.80884,0.00870,0.31209,0.99994
1.21000,1.00831,2.87509,0.00877,0.31945,1.00831
1.22000,1.01662,2.93406,0.00884,0.32601,1.01662
1.23000,1.02500,2.91391,0.00891,0.32377,1.02500
1.24000,1.03337,2.99899,0.00899,0.33322,1.03337
1.25000,1.04169,3.02779,0.00906,0.33642,1.04169
1.26000,1.05000,2.93950,0.00913,0.32661,1.05000
1.27000,1.05831,2.91721,0.00920,0.32413,1.05831
1.28000,1.06662,2.98878,0.00927,0.33209,1.06662
1.29000,1.07494,3.05030,0.00935,0.33892,1.07494
1.30000,1.08331,3.08020,0.00942,0.34224,1.08331
1.31000,1.09169,3.03879,0.00949,0.33764,1.09169
1.32000,1.10000,3.03644,0.00957,0.33738,1.10000
1.33000,1.10831,3.11327,0.00964,0.34592,1.10831
1.34000,1.11662,3.18591,0.00971,0.35399,1.11662
1.35000,1.12494,3.24591,0.00978,0.36066,1.12494
1.36000,1.13331,3.23729,0.00985,0.35970,1.13331
1.37000,1.14169,3.24748,0.00993,0.36083,1.14169
1.38000,1.15006,3.29220,0.01000,0.36580,1.15006
1.39000,1.15837,3.25835,0.01007,0.36204,1.15837
1.40000,1.16669,3.16543,0.01015,0.35171,1.16669
1.41000,1.17500,3.10749,0.01022,0.34528,1.17500
1.42000,1.18331,3.03739,0.01029,0.33749,1.18331
1.43000,1.19162,3.03656,0.01036,0.33740,1.19162
1.44000,1.19994,3.05973,0.01043,0.33997,1.19994
1.45000,1.20831,3.13553,0.01051,0.34839,1.20831
1.46000,1.21669,3.21410,0.01058,0.35712,1.21669
1.47000,1.22500,3.22254,0.01065,0.35806,1.22500
1.48000,1.23337,3.17351,0.01072,0.35261,1.23337
1.49000,1.24162,3.16181,0.01080,0.35131,1.24162
1.50000,1.24994,3.18250,0.01087,0.35361,1.24994
