Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,-0.03341
0.10000,0.07594,0.08374
0.20000,0.16475,0.70541
0.30000,0.24931,0.87901
0.40000,0.33300,1.49220
0.50000,0.41669,1.52664
0.60000,0.50006,1.85401
0.70000,0.58331,1.90708
0.80000,0.66675,2.30172
0.90000,0.75000,2.58724
1.00000,0.83319,2.62483
1.10000,0.91675,3.07528
1.20000,0.99987,3.10762
1.30000,1.08325,3.35105
1.40000,1.16681,3.67303
1.50000,1.25006,3.88741
1.60000,1.33331,3.97958
1.70000,1.41681,4.30694
1.80000,1.50000,4.37329
1.90000,1.58319,4.74196
2.00000,1.66669,4.71227
2.10000,1.75000,4.91743
2.20000,1.83325,4.97643
2.30000,1.91675,5.33202
2.40000,2.00000,5.55340
2.50000,2.08331,5.58986
2.60000,2.16681,5.75783
2.70000,2.25000,5.88430
2.80000,2.33325,6.13454
2.90000,2.41675,6.29056
3.00000,2.50000,6.28957
3.10000,2.58325,6.60920
3.20000,2.66675,6.76492
3.30000,2.75000,6.97871
3.40000,2.83325,7.04211
3.50000,2.91681,7.18539
3.60000,3.00000,7.41932
3.70000,3.08331,7.47650
3.80000,3.16675,7.63604
3.90000,3.24994,8.10198
4.00000,3.33325,8.10213
4.10000,3.41669,8.33507
4.20000,3.50000,8.28235
4.30000,3.58319,8.38236
4.40000,3.66675,8.76911
4.50000,3.75006,8.77495
4.60000,3.83325,9.06468
4.70000,3.91675,9.19884
4.80000,4.00000,9.26886
4.90000,4.08319,9.35099
5.00000,4.16675,9.42855
5.10000,4.25000,9.68767
5.20000,4.33325,9.68610
5.30000,4.41675,9.85255
5.40000,4.50000,10.02709
5.50000,4.58331,10.27508
5.60000,4.66675,10.38758
5.70000,4.75000,10.27704
5.80000,4.83325,10.60867
5.90000,4.91675,10.87086
6.00000,5.00000,10.86160
6.10000,5.08325,11.04222
6.20000,5.16669,11.13865
6.30000,5.24994,11.31250
6.40000,5.33325,11.41961
6.50000,5.41669,11.41163
6.60000,5.50000,11.64751
6.70000,5.58331,11.76070
6.80000,5.66675,11.75404
6.90000,5.75000,12.07504
7.00000,5.83325,12.18058
7.10000,5.91675,12.35007
7.20000,6.00000,12.26491
7.30000,6.08325,12.57552
7.40000,6.16681,12.81827
7.50000,6.25000,12.79288
7.60000,6.33319,12.64936
7.70000,6.41675,13.06616
7.80000,6.50000,12.81885
7.90000,6.58331,13.37755
8.00000,6.66669,13.56693
8.10000,6.75000,13.44527
8.20000,6.83331,13.79694
8.30000,6.91675,13.85329
8.40000,7.00000,14.03988
8.50000,7.08325,14.08888
8.60000,7.16675,14.14499
8.70000,7.25000,14.17649
8.80000,7.33325,14.54154
8.90000,7.41675,14.53223
9.00000,7.50000,14.71074
9.10000,7.58325,14.74112
9.20000,7.66675,14.87533
9.30000,7.75000,15.00170
9.40000,7.83319,15.05477
9.50000,7.91669,15.46906
9.60000,7.99994,15.46279
9.70000,8.08325,15.45196
9.80000,8.16687,15.46289
9.90000,8.25000,15.79128
10.00000,8.33325,15.78668
10.10000,8.41675,16.22307
10.20000,8.50000,16.05500
10.30000,8.58319,16.24654
10.40000,8.66675,16.12335
10.50000,8.75000,16.37320
10.60000,8.83319,16.49428
10.70000,8.91669,16.55886
10.80000,9.00000,16.67171
10.90000,9.08325,16.82797
11.00000,9.16681,16.89887
11.10000,9.25006,17.03730
11.20000,9.33331,17.10722
11.30000,9.41681,17.12888
11.40000,9.49987,17.20238
11.50000,9.58319,17.40720
11.60000,9.66669,17.47207
11.70000,9.75006,17.61991
11.80000,9.83325,17.55420
11.90000,9.91681,17.77818
12.00000,10.00006,17.85917
12.10000,10.08331,18.00294
12.20000,10.16675,17.95835
12.30000,10.25000,18.16390
12.40000,10.33325,18.24446
12.50000,10.41669,18.34050
12.60000,10.50000,18.41640
12.70000,10.58319,18.37598
12.80000,10.66675,18.60956
12.90000,10.74994,18.57394
13.00000,10.83319,18.60632
13.10000,10.91675,18.58677
13.20000,11.00000,18.71834
13.30000,11.08325,18.84040
13.40000,11.16675,19.13523
13.50000,11.25000,19.06369
13.60000,11.33331,19.11058
13.70000,11.41669,19.10843
13.80000,11.49994,19.55065
13.90000,11.58325,19.28522
14.00000,11.66675,19.28228
14.10000,11.75000,19.65365
14.20000,11.83331,19.78477
14.30000,11.91681,19.70529
14.40000,12.00000,19.74611
14.50000,12.08325,20.00973
14.60000,12.16669,20.07798
14.70000,12.25000,20.05574
14.80000,12.33319,20.08970
14.90000,12.41675,20.16810
15.00000,12.50006,20.12850
15.10000,12.58331,20.39291
15.20000,12.66675,20.47670
15.30000,12.75000,20.46175
15.40000,12.83325,20.39271
15.50000,12.91681,20.57783
15.60000,13.00000,20.76080
15.70000,13.08325,20.60395
15.80000,13.16675,20.65045
15.90000,13.25000,20.89658
16.00000,13.33319,20.65599
16.10000,13.41669,21.10973
16.20000,13.50000,21.05186
16.30000,13.58325,21.05734
16.40000,13.66675,21.24237
16.50000,13.75006,21.36844
16.60000,13.83331,21.40328
16.70000,13.91675,21.33022
16.80000,14.00000,21.53514
16.90000,14.08325,21.53044
17.00000,14.16675,21.48012
17.10000,14.25000,21.63638
17.20000,14.33325,21.61678
17.30000,14.41675,21.71061
17.40000,14.50006,21.78078
17.50000,14.58325,22.01500
