Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.12368
0.10000,0.07600,0.41376
0.20000,0.16475,0.65033
0.30000,0.24931,1.08839
0.40000,0.33300,1.41845
0.50000,0.41669,1.65860
0.60000,0.50000,1.63047
0.70000,0.58331,2.19559
0.80000,0.66675,2.26350
0.90000,0.75000,2.78104
1.00000,0.83319,2.66775
1.10000,0.91669,3.12595
1.20000,0.99987,3.03942
1.30000,1.08325,3.46390
1.40000,1.16675,3.62281
1.50000,1.25006,3.77284
1.60000,1.33331,4.09325
1.70000,1.41681,4.25956
1.80000,1.50000,4.17528
1.90000,1.58319,4.52093
2.00000,1.66669,4.85579
2.10000,1.75000,4.96006
2.20000,1.83319,5.05934
2.30000,1.91675,5.05693
2.40000,2.00000,5.27680
2.50000,2.08331,5.70270
2.60000,2.16681,5.72333
2.70000,2.25000,6.07388
2.80000,2.33325,6.14120
2.90000,2.41669,6.09171
3.00000,2.50000,6.28085
3.10000,2.58325,6.66923
3.20000,2.66675,6.74753
3.30000,2.75000,7.02090
3.40000,2.83325,6.97601
3.50000,2.91681,7.12345
3.60000,3.00000,7.24350
3.70000,3.08325,7.56494
3.80000,3.16675,7.48483
3.90000,3.24994,7.92475
4.00000,3.33325,7.99737
4.10000,3.41669,8.00320
4.20000,3.50000,8.23183
4.30000,3.58325,8.23002
4.40000,3.66675,8.64255
4.50000,3.75006,8.58728
4.60000,3.83325,8.64725
4.70000,3.91675,8.87931
4.80000,4.00000,8.94600
4.90000,4.08325,9.07894
5.00000,4.16675,9.15322
5.10000,4.25000,9.39063
5.20000,4.33325,9.67840
5.30000,4.41675,9.69315
5.40000,4.50000,9.86656
5.50000,4.58331,10.01170
5.60000,4.66675,10.02572
5.70000,4.75000,10.17041
5.80000,4.83325,10.48367
5.90000,4.91675,10.53477
6.00000,5.00000,10.60803
6.10000,5.08325,10.81496
6.20000,5.16669,10.91168
6.30000,5.24994,10.97661
6.40000,5.33325,11.27619
6.50000,5.41669,11.31309
6.60000,5.50006,11.18559
6.70000,5.58331,11.55137
6.80000,5.66675,11.69416
6.90000,5.75000,11.80294
7.00000,5.83325,11.95949
7.10000,5.91675,11.98238
7.20000,6.00000,12.10164
7.30000,6.08325,12.30827
7.40000,6.16681,12.54632
7.50000,6.25000,12.73389
7.60000,6.33319,12.64696
7.70000,6.41675,12.88887
7.80000,6.50000,12.86207
7.90000,6.58331,13.11839
8.00000,6.66669,13.45409
8.10000,6.75000,13.41626
8.20000,6.83325,13.55116
8.30000,6.91675,13.52680
8.40000,7.00000,13.79944
8.50000,7.08325,13.88921
8.60000,7.16675,13.90464
8.70000,7.25000,13.90988
8.80000,7.33325,14.38646
8.90000,7.41675,14.30232
9.00000,7.50000,14.35549
9.10000,7.58325,14.70427
9.20000,7.66675,14.48514
9.30000,7.75000,14.78355
9.40000,7.83325,15.02512
9.50000,7.91669,15.11910
9.60000,7.99994,15.29256
9.70000,8.08325,15.34254
9.80000,8.16687,15.51605
9.90000,8.25000,15.49885
10.00000,8.33325,15.64188
10.10000,8.41675,15.67799
10.20000,8.50000,15.83102
10.30000,8.58319,15.84871
10.40000,8.66675,16.37296
10.50000,8.75000,16.12767
10.60000,8.83325,16.07347
10.70000,8.91669,16.23091
10.80000,9.00000,16.48620
10.90000,9.08325,16.67000
11.00000,9.16681,16.71733
11.10000,9.25000,16.74060
11.20000,9.33331,16.67117
11.30000,9.41681,16.97830
11.40000,9.49987,17.11732
11.50000,9.58319,17.19949
11.60000,9.66669,17.35653
11.70000,9.75000,17.44214
11.80000,9.83325,17.37594
11.90000,9.91681,17.48967
12.00000,10.00006,17.70634
12.10000,10.08331,17.65974
12.20000,10.16669,17.99740
12.30000,10.25000,18.05410
12.40000,10.33325,17.88740
12.50000,10.41669,17.99481
12.60000,10.50000,18.25039
12.70000,10.58325,18.38832
12.80000,10.66675,18.33148
12.90000,10.74994,18.34961
13.00000,10.83319,18.35657
13.10000,10.91675,18.54429
13.20000,11.00000,18.79831
13.30000,11.08325,19.03003
13.40000,11.16675,19.04825
13.50000,11.25000,18.91262
13.60000,11.33331,18.87852
13.70000,11.41669,19.00499
13.80000,11.49994,19.08814
13.90000,11.58325,19.14576
14.00000,11.66675,19.30193
14.10000,11.75000,19.62635
14.20000,11.83331,19.37484
14.30000,11.91681,19.47230
14.40000,12.00000,19.53933
14.50000,12.08325,19.56976
14.60000,12.16669,19.86782
14.70000,12.24994,19.73714
14.80000,12.33319,19.87287
14.90000,12.41675,19.83911
15.00000,12.50006,19.94916
15.10000,12.58331,20.13767
15.20000,12.66675,20.19176
15.30000,12.75000,20.30299
15.40000,12.83325,20.50267
15.50000,12.91681,20.41942
15.60000,13.00000,20.52967
15.70000,13.08331,20.65344
15.80000,13.16675,20.51276
15.90000,13.25000,20.76080
16.00000,13.33325,20.78814
16.10000,13.41669,20.77667
16.20000,13.50000,21.10120
16.30000,13.58325,21.02403
16.40000,13.66675,20.91005
16.50000,13.75000,21.28417
16.60000,13.83325,21.21610
16.70000,13.91675,21.04970
16.80000,14.00000,21.24673
16.90000,14.08325,21.30185
17.00000,14.16675,21.21066
17.10000,14.24994,21.49986
17.20000,14.33325,21.81601
17.30000,14.41675,21.70404
17.40000,14.50006,21.77686
17.50000,14.58325,21.68268
17.60000,14.66675,21.70228
17.70000,14.75006,21.78230
17.80000,14.83325,21.94253
17.90000,14.91675,22.00182
18.00000,14.99994,22.13985
18.10000,15.08325,22.04410
18.20000,15.16662,22.12025
18.30000,15.24994,22.28793
18.40000,15.33325,22.44385
18.50000,15.41675,22.35383
18.60000,15.50000,22.25794
18.70000,15.58331,22.41317
18.80000,15.66675,22.52401
18.90000,15.75000,22.54415
19.00000,15.83318,22.49304
19.10000,15.91662,22.55145
19.20000,15.99994,22.77856
19.30000,16.08325,22.93771
19.40000,16.16675,22.83256
19.50000,16.25006,22.84643
19.60000,16.33331,22.76911
19.70000,16.41681,22.92228
19.80000,16.50000,22.90209
19.90000,16.58325,23.10128
20.00000,16.66675,23.15821
20.10000,16.75000,22.97834
20.20000,16.83325,23.26993
20.30000,16.91675,23.31599
20.40000,16.99993,23.55722
20.50000,17.08318,23.37651
20.60000,17.16675,23.30565
20.70000,17.25000,23.57427
20.80000,17.33331,23.61901
20.90000,17.41681,23.67061
21.00000,17.50000,23.85514
21.10000,17.58325,23.77154
21.20000,17.66675,23.84847
21.30000,17.74994,23.77738
21.40000,17.83318,23.89194
21.50000,17.91675,24.01532
21.60000,17.99993,23.92780
21.70000,18.08325,23.87831
21.80000,18.16675,24.09813
21.90000,18.25006,24.11004
22.00000,18.33325,24.25042
22.10000,18.41675,24.41339
22.20000,18.50000,24.01404
22.30000,18.58318,24.35930
22.40000,18.66668,24.41668
22.50000,18.75000,24.32632
22.60000,18.83325,24.51526
22.70000,18.91675,24.44755
22.80000,19.00000,24.29354
22.90000,19.08325,24.31270
23.00000,19.16675,24.66187
