Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.33767
0.10000,0.07587,0.85378
0.20000,0.16462,1.25896
0.30000,0.24925,1.60020
0.40000,0.33306,2.05864
0.50000,0.41669,2.12533
0.60000,0.49994,2.29012
0.70000,0.58331,2.55658
0.80000,0.66675,2.86547
0.90000,0.74994,2.84043
1.00000,0.83337,2.99714
1.10000,0.91675,3.39413
1.20000,0.99994,3.50139
1.30000,1.08337,3.74919
1.40000,1.16675,3.70901
1.50000,1.24994,4.15520
1.60000,1.33331,4.01354
1.70000,1.41669,4.32978
1.80000,1.49987,4.43406
1.90000,1.58331,4.63623
2.00000,1.66662,4.98981
2.10000,1.75000,4.80205
2.20000,1.83337,5.11315
2.30000,1.91675,5.16651
2.40000,2.00000,5.46046
2.50000,2.08337,5.37770
2.60000,2.16656,5.62446
2.70000,2.24987,5.69433
2.80000,2.33337,5.80938
2.90000,2.41675,5.83467
3.00000,2.49994,5.95511
3.10000,2.58337,6.10353
3.20000,2.66675,6.12195
3.30000,2.74994,6.51317
3.40000,2.83331,6.41243
3.50000,2.91675,6.57275
3.60000,2.99994,6.77267
3.70000,3.08331,6.84451
3.80000,3.16675,6.91409
3.90000,3.24987,6.91237
4.00000,3.33331,7.07951
4.10000,3.41669,7.05530
4.20000,3.49994,7.19549
4.30000,3.58337,7.22514
4.40000,3.66681,7.34646
4.50000,3.74994,7.50532
4.60000,3.83337,7.39198
4.70000,3.91675,7.62576
4.80000,3.99994,7.81906
4.90000,4.08331,7.84464
5.00000,4.16669,7.91608
5.10000,4.24994,8.03388
5.20000,4.33337,8.05093
5.30000,4.41675,8.35003
5.40000,4.49994,8.22081
5.50000,4.58337,8.41083
5.60000,4.66675,8.46645
5.70000,4.75000,8.41368
5.80000,4.83325,8.59292
5.90000,4.91675,8.70145
6.00000,4.99987,8.68597
6.10000,5.08331,8.74237
6.20000,5.16669,8.74105
6.30000,5.24994,8.81082
6.40000,5.33331,9.00256
6.50000,5.41675,9.09223
6.60000,5.50000,9.04029
6.70000,5.58337,9.17440
6.80000,5.66675,9.19792
6.90000,5.74994,9.29602
7.00000,5.83331,9.36829
7.10000,5.91669,9.37231
7.20000,5.99994,9.50819
7.30000,6.08331,9.44003
7.40000,6.16675,9.49505
7.50000,6.24994,9.77470
7.60000,6.33337,9.71413
7.70000,6.41669,9.76083
7.80000,6.49994,9.65176
7.90000,6.58331,9.87735
8.00000,6.66675,10.08433
8.10000,6.74994,10.11765
8.20000,6.83337,10.17458
8.30000,6.91669,10.05654
8.40000,6.99987,9.94071
8.50000,7.08337,10.01004
8.60000,7.16675,10.41522
8.70000,7.24994,10.16915
8.80000,7.33337,10.41022
8.90000,7.41675,10.36137
9.00000,7.49994,10.33771
9.10000,7.58331,10.66718
9.20000,7.66662,10.66311
9.30000,7.74994,10.74112
9.40000,7.83325,10.77420
9.50000,7.91675,10.84554
9.60000,7.99987,10.52366
9.70000,8.08337,10.72069
9.80000,8.16681,10.75714
9.90000,8.25000,10.97549
10.00000,8.33337,11.04399
10.10000,8.41675,10.98622
10.20000,8.49981,10.93398
10.30000,8.58325,11.12165
10.40000,8.66669,11.05634
10.50000,8.74994,11.12200
10.60000,8.83331,11.27659
10.70000,8.91675,11.21348
10.80000,8.99987,11.36631
10.90000,9.08337,11.47778
11.00000,9.16675,11.56486
11.10000,9.24994,11.22725
11.20000,9.33337,11.54732
11.30000,9.41675,11.73812
11.40000,9.49994,11.61244
11.50000,9.58325,11.69324
11.60000,9.66669,11.91565
11.70000,9.74987,11.65673
11.80000,9.83337,11.87792
11.90000,9.91675,11.82083
12.00000,10.00000,11.74160
12.10000,10.08337,12.00316
12.20000,10.16675,11.96597
12.30000,10.24994,11.90452
12.40000,10.33337,11.94485
12.50000,10.41669,12.03045
12.60000,10.49994,12.02702
12.70000,10.58331,12.15232
12.80000,10.66669,12.32034
12.90000,10.74994,12.20083
13.00000,10.83337,12.25139
13.10000,10.91675,12.27251
13.20000,10.99994,12.48321
13.30000,11.08337,12.33082
13.40000,11.16669,12.41236
13.50000,11.24987,12.41353
13.60000,11.33331,12.59033
13.70000,11.41669,12.67397
13.80000,11.49987,12.50791
13.90000,11.58337,12.65652
14.00000,11.66675,12.55539
14.10000,11.74994,12.67715
14.20000,11.83337,12.70356
14.30000,11.91675,12.83611
14.40000,11.99987,12.63673
14.50000,12.08331,12.75756
14.60000,12.16669,12.87712
14.70000,12.24987,12.93896
14.80000,12.33337,13.01682
14.90000,12.41675,13.10007
15.00000,12.50000,12.84753
15.10000,12.58337,13.08552
15.20000,12.66675,12.93994
15.30000,12.74994,13.25873
15.40000,12.83331,13.05533
15.50000,12.91675,13.14094
15.60000,12.99987,13.31141
15.70000,13.08337,13.32934
15.80000,13.16675,13.31317
15.90000,13.24994,13.35551
16.00000,13.33331,12.99433
16.10000,13.41675,13.27451
16.20000,13.49994,13.35399
16.30000,13.58337,13.55935
16.40000,13.66681,13.44699
16.50000,13.74987,13.48648
16.60000,13.83337,13.39265
16.70000,13.91675,13.43425
16.80000,13.99987,13.57851
16.90000,14.08331,13.54308
17.00000,14.16669,13.68831
17.10000,14.25000,13.65656
17.20000,14.33331,13.50966
17.30000,14.41675,13.81562
17.40000,14.49994,13.93243
17.50000,14.58331,13.80337
17.60000,14.66669,13.52480
17.70000,14.74994,13.78205
17.80000,14.83331,13.91660
17.90000,14.91669,13.79611
18.00000,14.99994,13.78568
18.10000,15.08331,13.70507
18.20000,15.16675,13.70929
18.30000,15.24994,13.88074
18.40000,15.33331,13.82228
18.50000,15.41675,14.10339
18.60000,15.50000,13.81091
18.70000,15.58331,13.96575
18.80000,15.66675,14.00520
18.90000,15.74993,14.00970
19.00000,15.83337,14.02494
19.10000,15.91668,14.03445
19.20000,15.99994,14.10256
19.30000,16.08337,14.32321
19.40000,16.16675,14.05140
19.50000,16.25000,14.28386
19.60000,16.33337,14.23069
19.70000,16.41668,14.19483
19.80000,16.49987,14.01431
19.90000,16.58331,14.39078
20.00000,16.66681,14.16332
20.10000,16.74994,14.42909
20.20000,16.83337,14.34663
20.30000,16.91675,14.34334
20.40000,16.99987,14.19968
20.50000,17.08331,14.40881
20.60000,17.16669,14.54375
20.70000,17.24993,14.39935
20.80000,17.33337,14.36628
20.90000,17.41681,14.31213
21.00000,17.49994,14.46829
21.10000,17.58331,14.59270
21.20000,17.66675,14.33511
21.30000,17.74987,14.52749
21.40000,17.83337,14.54567
21.50000,17.91675,14.53557
21.60000,17.99993,14.53572
21.70000,18.08331,14.44178
21.80000,18.16675,14.67414
21.90000,18.24987,14.63828
22.00000,18.33331,14.65440
22.10000,18.41668,14.71814
22.20000,18.49987,14.54860
22.30000,18.58337,14.58633
22.40000,18.66681,14.68144
22.50000,18.74994,14.72981
22.60000,18.83337,14.84701
22.70000,18.91675,14.81600
22.80000,18.99993,14.82555
22.90000,19.08331,14.84917
23.00000,19.16662,14.91272
23.10000,19.24987,15.07094
23.20000,19.33331,14.84471
23.30000,19.41675,15.04958
23.40000,19.50000,14.89631
23.50000,19.58337,14.75720
23.60000,19.66675,14.86078
23.70000,19.74993,14.95775
23.80000,19.83337,15.06746
23.90000,19.91681,15.11759
24.00000,19.99993,14.92590
24.10000,20.08331,15.14738
24.20000,20.16675,14.90086
24.30000,20.24994,15.01366
24.40000,20.33331,15.12994
24.50000,20.41668,15.03081
24.60000,20.49993,15.27841
24.70000,20.58337,15.14743
24.80000,20.66675,15.34245
24.90000,20.74993,15.26047
