Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.32508
0.10000,0.07594,0.41136
0.20000,0.16462,0.97119
0.30000,0.24925,1.22383
0.40000,0.33306,1.37201
0.50000,0.41669,1.83089
0.60000,0.49987,2.02336
0.70000,0.58331,2.58598
0.80000,0.66669,2.70221
0.90000,0.74994,2.90546
1.00000,0.83337,3.13125
1.10000,0.91675,3.43343
1.20000,0.99994,3.51575
1.30000,1.08331,3.76144
1.40000,1.16681,4.04260
1.50000,1.24987,4.00482
1.60000,1.33331,3.96723
1.70000,1.41669,4.59992
1.80000,1.49994,4.54651
1.90000,1.58331,4.89539
2.00000,1.66669,5.03734
2.10000,1.74994,4.97727
2.20000,1.83344,5.31747
2.30000,1.91675,5.34604
2.40000,1.99994,5.66170
2.50000,2.08337,5.64670
2.60000,2.16662,6.04816
2.70000,2.24987,5.89886
2.80000,2.33331,6.26797
2.90000,2.41675,6.18516
3.00000,2.49994,6.33344
3.10000,2.58337,6.46696
3.20000,2.66675,6.76831
3.30000,2.74994,6.93520
3.40000,2.83331,6.77649
3.50000,2.91675,7.03271
3.60000,2.99994,7.21735
3.70000,3.08331,6.99871
3.80000,3.16675,7.22661
3.90000,3.24987,7.52962
4.00000,3.33337,7.45955
4.10000,3.41669,7.67701
4.20000,3.49994,7.81485
4.30000,3.58337,8.13114
4.40000,3.66681,8.15863
4.50000,3.74994,8.10341
4.60000,3.83337,8.23561
4.70000,3.91675,8.38526
4.80000,3.99994,8.53652
4.90000,4.08331,8.60492
5.00000,4.16675,8.58327
5.10000,4.24994,8.88432
5.20000,4.33337,8.78612
5.30000,4.41675,9.08934
5.40000,4.49994,9.13922
5.50000,4.58337,9.18822
5.60000,4.66669,9.17783
5.70000,4.75000,9.17087
5.80000,4.83331,9.42430
5.90000,4.91675,9.66430
6.00000,4.99987,9.63813
6.10000,5.08331,9.50554
6.20000,5.16669,9.68081
6.30000,5.24994,9.70536
6.40000,5.33337,9.73780
6.50000,5.41675,9.92233
6.60000,5.50000,9.76597
6.70000,5.58337,9.92086
6.80000,5.66675,10.22819
6.90000,5.74994,10.12725
7.00000,5.83331,10.20100
7.10000,5.91669,10.43115
7.20000,5.99994,10.46118
7.30000,6.08331,10.52846
7.40000,6.16675,10.64415
7.50000,6.24994,10.60167
7.60000,6.33337,10.77199
7.70000,6.41669,10.70285
7.80000,6.49994,10.81232
7.90000,6.58337,10.78483
8.00000,6.66675,11.07829
8.10000,6.74994,10.82016
8.20000,6.83331,11.33598
8.30000,6.91669,11.10901
8.40000,6.99987,11.13973
8.50000,7.08337,11.47754
8.60000,7.16675,11.32882
8.70000,7.24994,11.48690
8.80000,7.33337,11.33289
8.90000,7.41675,11.39218
9.00000,7.49994,11.62233
9.10000,7.58331,11.62243
9.20000,7.66669,11.63748
9.30000,7.74994,11.54908
9.40000,7.83325,11.73778
9.50000,7.91675,11.88409
9.60000,7.99994,11.70181
9.70000,8.08344,11.78320
9.80000,8.16681,11.95034
9.90000,8.25000,11.86346
10.00000,8.33337,12.13007
10.10000,8.41675,12.15158
10.20000,8.49981,12.05299
10.30000,8.58325,12.13727
10.40000,8.66669,12.36150
10.50000,8.74987,12.42720
10.60000,8.83331,12.23380
10.70000,8.91675,12.46631
10.80000,8.99987,12.45773
10.90000,9.08337,12.20470
11.00000,9.16675,12.50913
11.10000,9.24994,12.52839
11.20000,9.33337,12.58748
11.30000,9.41669,12.61095
11.40000,9.49994,12.70797
11.50000,9.58325,12.65814
11.60000,9.66669,12.94072
11.70000,9.74987,12.75531
11.80000,9.83337,12.85698
11.90000,9.91675,13.06631
12.00000,10.00000,12.86629
12.10000,10.08337,12.91382
12.20000,10.16675,13.15892
12.30000,10.24994,13.07150
12.40000,10.33337,13.05734
12.50000,10.41669,13.08552
12.60000,10.49994,13.06763
12.70000,10.58331,13.25075
12.80000,10.66662,13.14549
12.90000,10.74987,13.38741
13.00000,10.83337,13.28622
13.10000,10.91675,13.48849
13.20000,10.99994,13.36296
13.30000,11.08337,13.30533
13.40000,11.16669,13.31543
13.50000,11.24987,13.45850
13.60000,11.33331,13.44018
13.70000,11.41669,13.49477
13.80000,11.49987,13.38452
13.90000,11.58337,13.58934
14.00000,11.66675,13.37251
14.10000,11.74994,13.53215
14.20000,11.83337,13.84982
14.30000,11.91675,13.80763
14.40000,11.99987,13.66318
14.50000,12.08331,13.82723
14.60000,12.16669,14.01754
14.70000,12.24987,13.71595
14.80000,12.33337,13.95218
14.90000,12.41675,13.75731
15.00000,12.49994,13.93939
15.10000,12.58337,13.78367
15.20000,12.66675,13.87260
15.30000,12.74994,13.78435
15.40000,12.83331,13.81116
15.50000,12.91669,14.12804
15.60000,12.99994,14.11074
15.70000,13.08331,14.14818
15.80000,13.16675,14.21982
15.90000,13.24987,14.19615
16.00000,13.33331,13.97565
16.10000,13.41669,14.21487
16.20000,13.49994,14.38137
16.30000,13.58337,14.22815
16.40000,13.66675,14.40048
16.50000,13.74987,14.22060
16.60000,13.83331,14.45144
16.70000,13.91675,14.46055
16.80000,13.99987,14.60314
16.90000,14.08331,14.31487
17.00000,14.16675,14.51597
17.10000,14.24994,14.53371
17.20000,14.33337,14.59094
17.30000,14.41675,14.49848
17.40000,14.50000,14.59609
17.50000,14.58331,14.47158
17.60000,14.66675,14.67605
17.70000,14.74994,14.82839
17.80000,14.83331,14.86970
17.90000,14.91669,14.74857
18.00000,14.99994,14.89655
18.10000,15.08331,14.78513
18.20000,15.16675,14.70918
18.30000,15.24994,14.98612
18.40000,15.33331,14.89596
18.50000,15.41675,14.81830
18.60000,15.49994,14.87156
18.70000,15.58331,14.93115
18.80000,15.66675,14.87857
18.90000,15.74987,14.83594
19.00000,15.83337,14.99563
19.10000,15.91668,14.83437
19.20000,15.99994,14.90660
19.30000,16.08337,15.02449
19.40000,16.16675,14.96251
19.50000,16.25000,14.96143
19.60000,16.33337,14.98490
19.70000,16.41668,15.13734
19.80000,16.49987,15.16145
19.90000,16.58331,15.09809
20.00000,16.66675,15.30399
20.10000,16.74994,15.19599
20.20000,16.83337,15.17272
20.30000,16.91675,15.34804
20.40000,16.99987,15.25699
20.50000,17.08331,15.18639
20.60000,17.16675,15.30208
20.70000,17.24993,15.31619
20.80000,17.33337,15.17492
20.90000,17.41681,15.43888
21.00000,17.49987,15.16125
21.10000,17.58337,15.37856
21.20000,17.66675,15.30967
21.30000,17.74987,15.55834
21.40000,17.83337,15.48881
21.50000,17.91675,15.56040
21.60000,17.99993,15.61925
21.70000,18.08331,15.37533
21.80000,18.16675,15.49602
21.90000,18.24987,15.46681
22.00000,18.33331,15.45701
22.10000,18.41668,15.83456
22.20000,18.49987,15.49004
22.30000,18.58331,15.68422
22.40000,18.66681,15.80525
22.50000,18.74994,15.79908
22.60000,18.83337,15.82142
22.70000,18.91675,15.76111
22.80000,18.99987,15.85391
22.90000,19.08331,15.59456
23.00000,19.16662,15.71696
23.10000,19.24987,15.98817
23.20000,19.33331,15.85425
23.30000,19.41675,16.00072
23.40000,19.49994,16.07103
23.50000,19.58337,15.86082
23.60000,19.66675,16.01590
23.70000,19.74987,15.88733
23.80000,19.83337,16.19961
23.90000,19.91675,16.01463
24.00000,19.99993,16.00468
24.10000,20.08331,15.73097
24.20000,20.16675,15.96578
24.30000,20.24987,15.94907
24.40000,20.33331,15.98567
24.50000,20.41668,16.16041
24.60000,20.49993,16.12238
24.70000,20.58337,16.19725
24.80000,20.66675,16.09470
24.90000,20.74993,16.20176
25.00000,20.83337,16.40932
25.10000,20.91669,16.04506
25.20000,20.99993,16.29378
25.30000,21.08337,16.20965
25.40000,21.16675,16.11983
25.50000,21.24987,16.33465
25.60000,21.33331,16.31314
25.70000,21.41675,16.24753
25.80000,21.50000,16.25909
25.90000,21.58331,16.20828
26.00000,21.66675,16.34636
26.10000,21.74993,16.32284
26.20000,21.83337,16.52874
26.30000,21.91668,16.40325
26.40000,21.99987,16.41040
26.50000,22.08331,16.38948
26.60000,22.16668,16.34425
26.70000,22.24987,16.44206
26.80000,22.33331,16.60322
26.90000,22.41681,16.58401
27.00000,22.49993,16.59087
27.10000,22.58331,16.42010
27.20000,22.66675,16.50365
27.30000,22.74993,16.62296
27.40000,22.83325,16.62894
27.50000,22.91668,16.63232
27.60000,22.99987,16.68279
27.70000,23.08337,16.51531
27.80000,23.16675,16.48062
27.90000,23.24993,16.76198
28.00000,23.33331,16.67015
28.10000,23.41675,16.83087
28.20000,23.49993,16.74752
28.30000,23.58337,16.96386
28.40000,23.66675,16.85895
28.50000,23.74987,16.95092
28.60000,23.83331,16.95753
28.70000,23.91668,16.75884
28.80000,23.99993,16.86733
28.90000,24.08331,17.03231
29.00000,24.16675,17.08665
29.10000,24.25000,17.00198
29.20000,24.33343,17.01046
29.30000,24.41668,16.95357
29.40000,24.49993,16.95651
29.50000,24.58331,16.76864
29.60000,24.66668,16.85753
29.70000,24.74987,16.92113
29.80000,24.83331,16.99247
29.90000,24.91675,17.13879
30.00000,24.99999,17.11453
30.10000,25.08337,17.06881
30.20000,25.16675,17.23257
30.30000,25.24993,17.18720
30.40000,25.33331,17.03775
30.50000,25.41675,16.94381
