Time,Extension,Load,Tensile strain,Tensile stress,Corrected Position
(sec),(mm),(N),(mm/mm),(MPa),(mm)
0.00000,0.00000,-0.12569,0.00000,-0.01397,0.00000
0.01000,0.00312,-0.07757,0.00003,-0.00862,0.00312
0.02000,0.01987,0.14662,0.00017,0.01629,0.01987
0.03000,0.05144,0.43868,0.00045,0.04874,0.05144
0.04000,0.09775,0.81682,0.00085,0.09076,0.09775
0.05000,0.15862,1.12176,0.00138,0.12464,0.15862
0.06000,0.23400,1.44279,0.00203,0.16031,0.23400
0.07000,0.32187,1.83485,0.00280,0.20387,0.32187
0.08000,0.41725,2.18710,0.00363,0.24301,0.41725
0.09000,0.51712,2.52398,0.00450,0.28044,0.51712
0.10000,0.62006,2.84726,0.00539,0.31636,0.62006
0.11000,0.72531,3.24034,0.00631,0.36004,0.72531
0.12000,0.83244,3.55263,0.00724,0.39474,0.83244
0.13000,0.94119,3.77888,0.00818,0.41988,0.94119
0.14000,1.05137,3.92389,0.00914,0.43599,1.05137
0.15000,1.16256,4.09354,0.01011,0.45484,1.16256
0.16000,1.27175,4.36133,0.01106,0.48459,1.27175
0.17000,1.37587,4.57631,0.01196,0.50848,1.37587
0.18000,1.47394,4.79756,0.01282,0.53306,1.47394
0.19000,1.56631,4.92724,0.01362,0.54747,1.56631
0.20000,1.65406,5.15748,0.01438,0.57305,1.65406
0.21000,1.73875,5.51275,0.01512,0.61253,1.73875
0.22000,1.82162,5.86200,0.01584,0.65133,1.82162
0.23000,1.90394,6.11506,0.01656,0.67945,1.90394
0.24000,1.98644,6.35439,0.01727,0.70604,1.98644
0.25000,2.06950,6.46994,0.01800,0.71888,2.06950
0.26000,2.15312,6.73266,0.01872,0.74807,2.15312
0.27000,2.23744,7.01271,0.01946,0.77919,2.23744
0.28000,2.32206,7.19262,0.02019,0.79918,2.32206
0.29000,2.40687,7.54013,0.02093,0.83779,2.40687
0.30000,2.49175,7.74473,0.02167,0.86053,2.49175
0.31000,2.57650,7.88678,0.02240,0.87631,2.57650
0.32000,2.66100,8.14107,0.02314,0.90456,2.66100
0.33000,2.74531,8.29629,0.02387,0.92181,2.74531
0.34000,2.82944,8.35679,0.02460,0.92853,2.82944
0.35000,2.91331,8.46565,0.02533,0.94063,2.91331
0.36000,2.99712,8.59641,0.02606,0.95516,2.99712
0.37000,3.08081,8.68800,0.02679,0.96533,3.08081
0.38000,3.16437,8.91313,0.02752,0.99035,3.16437
0.39000,3.24794,9.06343,0.02824,1.00705,3.24794
0.40000,3.33144,9.24885,0.02897,1.02765,3.33144
0.41000,3.41494,9.50618,0.02970,1.05624,3.41494
0.42000,3.49844,9.50767,0.03042,1.05641,3.49844
0.43000,3.58194,9.42715,0.03115,1.04746,3.58194
0.44000,3.66537,9.52364,0.03187,1.05818,3.66537
0.45000,3.74894,9.58529,0.03260,1.06503,3.74894
0.46000,3.83244,9.72452,0.03333,1.08050,3.83244
0.47000,3.91594,10.02258,0.03405,1.11362,3.91594
0.48000,3.99944,10.17496,0.03478,1.13055,3.99944
0.49000,4.08281,10.27006,0.03550,1.14112,4.08281
0.50000,4.16625,10.45884,0.03623,1.16209,4.16625
0.51000,4.24962,10.41345,0.03695,1.15705,4.24962
0.52000,4.33294,10.41424,0.03768,1.15714,4.33294
0.53000,4.41631,10.59711,0.03840,1.17746,4.41631
0.54000,4.49969,10.62807,0.03913,1.18090,4.49969
0.55000,4.58306,10.61827,0.03985,1.17981,4.58306
0.56000,4.66637,10.77744,0.04058,1.19749,4.66637
0.57000,4.74981,10.86044,0.04130,1.20672,4.74981
0.58000,4.83319,11.02955,0.04203,1.22551,4.83319
0.59000,4.91650,11.35935,0.04275,1.26215,4.91650
0.60000,4.99987,11.50074,0.04348,1.27786,4.99987
0.61000,5.08325,11.56140,0.04420,1.28460,5.08325
0.62000,5.16650,11.81922,0.04493,1.31325,5.16650
0.63000,5.24987,11.87491,0.04565,1.31943,5.24987
0.64000,5.33319,11.93139,0.04638,1.32571,5.33319
0.65000,5.41656,12.16217,0.04710,1.35135,5.41656
0.66000,5.49994,12.17371,0.04783,1.35263,5.49994
0.67000,5.58331,12.15590,0.04855,1.35066,5.58331
0.68000,5.66662,12.32678,0.04927,1.36964,5.66662
0.69000,5.75000,12.29920,0.05000,1.36658,5.75000
0.70000,5.83331,12.31169,0.05072,1.36797,5.83331
0.71000,5.91662,12.51232,0.05145,1.39026,5.91662
0.72000,6.00000,12.52236,0.05217,1.39137,6.00000
0.73000,6.08325,12.56863,0.05290,1.39651,6.08325
0.74000,6.16656,12.84636,0.05362,1.42737,6.16656
0.75000,6.24994,12.97026,0.05435,1.44114,6.24994
0.76000,6.33331,13.03494,0.05507,1.44833,6.33331
0.77000,6.41662,13.18037,0.05580,1.46449,6.41662
0.78000,6.50000,13.07902,0.05652,1.45322,6.50000
0.79000,6.58337,13.06330,0.05725,1.45148,6.58337
0.80000,6.66669,13.21864,0.05797,1.46874,6.66669
0.81000,6.75000,13.21541,0.05870,1.46838,6.75000
0.82000,6.83331,13.20748,0.05942,1.46750,6.83331
0.83000,6.91662,13.37287,0.06014,1.48587,6.91662
0.84000,7.00000,13.40284,0.06087,1.48920,7.00000
0.85000,7.08331,13.44105,0.06159,1.49345,7.08331
0.86000,7.16656,13.58971,0.06232,1.50997,7.16656
0.87000,7.24994,13.61246,0.06304,1.51250,7.24994
0.88000,7.33331,13.69277,0.06377,1.52142,7.33331
0.89000,7.41662,13.92639,0.06449,1.54738,7.41662
0.90000,7.50000,14.00677,0.06522,1.55631,7.50000
0.91000,7.58331,14.04439,0.06594,1.56049,7.58331
0.92000,7.66669,14.19489,0.06667,1.57721,7.66669
0.93000,7.75000,14.24916,0.06739,1.58324,7.75000
0.94000,7.83331,14.29483,0.06812,1.58831,7.83331
0.95000,7.91656,14.45332,0.06884,1.60592,7.91656
0.96000,7.99994,14.43943,0.06956,1.60438,7.99994
0.97000,8.08331,14.39013,0.07029,1.59890,8.08331
0.98000,8.16662,14.52606,0.07101,1.61401,8.16662
0.99000,8.25000,14.48993,0.07174,1.60999,8.25000
1.00000,8.33337,14.42197,0.07246,1.60244,8.33337
1.01000,8.41669,14.55664,0.07319,1.61740,8.41669
1.02000,8.50006,14.59936,0.07391,1.62215,8.50006
1.03000,8.58344,14.62728,0.07464,1.62525,8.58344
1.04000,8.66669,14.82874,0.07536,1.64764,8.66669
1.05000,8.75000,14.87598,0.07609,1.65289,8.75000
1.06000,8.83331,14.90905,0.07681,1.65656,8.83331
1.07000,8.91662,15.00547,0.07754,1.66727,8.91662
1.08000,9.00000,14.98355,0.07826,1.66484,9.00000
1.09000,9.08337,14.94282,0.07899,1.66031,9.08337
1.10000,9.16669,15.19226,0.07971,1.68803,9.16669
1.11000,9.25006,15.28996,0.08044,1.69888,9.25006
1.12000,9.33344,15.31991,0.08116,1.70221,9.33344
1.13000,9.41675,15.54947,0.08188,1.72772,9.41675
1.14000,9.50006,15.64131,0.08261,1.73792,9.50006
1.15000,9.58337,15.66492,0.08333,1.74055,9.58337
1.16000,9.66669,15.70878,0.08406,1.74542,9.66669
1.17000,9.75000,15.60998,0.08478,1.73444,9.75000
1.18000,9.83331,15.49421,0.08551,1.72158,9.83331
1.19000,9.91662,15.59820,0.08623,1.73313,9.91662
1.20000,10.00000,15.57562,0.08696,1.73062,10.00000
1.21000,10.08331,15.51479,0.08768,1.72387,10.08331
1.22000,10.16669,15.65544,0.08841,1.73949,10.16669
1.23000,10.25006,15.69029,0.08913,1.74337,10.25006
1.24000,10.33337,15.69438,0.08986,1.74382,10.33337
1.25000,10.41669,15.81267,0.09058,1.75696,10.41669
1.26000,10.50000,15.83190,0.09130,1.75910,10.50000
1.27000,10.58331,15.85296,0.09203,1.76144,10.58331
1.28000,10.66662,16.06726,0.09275,1.78525,10.66662
1.29000,10.74994,16.08827,0.09348,1.78759,10.74994
1.30000,10.83331,16.11622,0.09420,1.79069,10.83331
1.31000,10.91662,16.24413,0.09493,1.80490,10.91662
1.32000,11.00000,16.27553,0.09565,1.80839,11.00000
1.33000,11.08337,16.29081,0.09638,1.81009,11.08337
1.34000,11.16669,16.40511,0.09710,1.82279,11.16669
1.35000,11.25006,16.37286,0.09783,1.81921,11.25006
1.36000,11.33337,16.33029,0.09855,1.81448,11.33337
1.37000,11.41662,16.40024,0.09927,1.82225,11.41662
1.38000,11.49994,16.40857,0.10000,1.82317,11.49994
1.39000,11.58325,16.45069,0.10072,1.82785,11.58325
1.40000,11.66656,16.54777,0.10145,1.83864,11.66656
1.41000,11.74987,16.44648,0.10217,1.82739,11.74987
1.42000,11.83331,16.40154,0.10290,1.82239,11.83331
1.43000,11.91662,16.51185,0.10362,1.83465,11.91662
1.44000,12.00000,16.48001,0.10435,1.83111,12.00000
1.45000,12.08337,16.46196,0.10507,1.82911,12.08337
1.46000,12.16669,16.60633,0.10580,1.84515,12.16669
1.47000,12.25000,16.69842,0.10652,1.85538,12.25000
1.48000,12.33331,16.80603,0.10725,1.86734,12.33331
1.49000,12.41662,16.96498,0.10797,1.88500,12.41662
1.50000,12.49994,16.91274,0.10870,1.87919,12.49994
1.51000,12.58331,16.83077,0.10942,1.87009,12.58331
1.52000,12.66662,16.92175,0.11014,1.88019,12.66662
1.53000,12.75000,16.86013,0.11087,1.87335,12.75000
1.54000,12.83337,16.83221,0.11159,1.87025,12.83337
1.55000,12.91669,16.92900,0.11232,1.88100,12.91669
1.56000,13.00006,16.85448,0.11304,1.87272,13.00006
1.57000,13.08337,16.87529,0.11377,1.87503,13.08337
1.58000,13.16662,17.02716,0.11449,1.89191,13.16662
