Time,Extension,Load,Tensile strain,Tensile stress,Corrected Position
(sec),(mm),(N),(mm/mm),(MPa),(mm)
0.00000,0.00000,-0.17691,0.00000,-0.01966,0.00000
0.01000,0.00319,-0.19302,0.00003,-0.02145,0.00319
0.02000,0.01987,-0.03611,0.00017,-0.00401,0.01987
0.03000,0.05144,0.25517,0.00045,0.02835,0.05144
0.04000,0.09769,0.49875,0.00085,0.05542,0.09769
0.05000,0.15856,0.73749,0.00138,0.08194,0.15856
0.06000,0.23400,0.91900,0.00203,0.10211,0.23400
0.07000,0.32206,1.08032,0.00280,0.12004,0.32206
0.08000,0.41781,1.21928,0.00363,0.13548,0.41781
0.09000,0.51825,1.19004,0.00451,0.13223,0.51825
0.10000,0.62175,1.15228,0.00541,0.12803,0.62175
0.11000,0.72756,1.27591,0.00633,0.14177,0.72756
0.12000,0.83537,1.34774,0.00726,0.14975,0.83537
0.13000,0.94481,1.50174,0.00822,0.16686,0.94481
0.14000,1.05575,1.73397,0.00918,0.19266,1.05575
0.15000,1.16687,1.99560,0.01015,0.22173,1.16687
0.16000,1.27475,2.22117,0.01108,0.24680,1.27475
0.17000,1.37706,2.23657,0.01197,0.24851,1.37706
0.18000,1.47337,2.30057,0.01281,0.25562,1.47337
0.19000,1.56437,2.39312,0.01360,0.26590,1.56437
0.20000,1.65131,2.49716,0.01436,0.27746,1.65131
0.21000,1.73562,2.63850,0.01509,0.29317,1.73562
0.22000,1.81869,2.79512,0.01581,0.31057,1.81869
0.23000,1.90137,3.08509,0.01653,0.34279,1.90137
0.24000,1.98431,3.32440,0.01725,0.36938,1.98431
0.25000,2.06787,3.43355,0.01798,0.38151,2.06787
0.26000,2.15200,3.68184,0.01871,0.40909,2.15200
0.27000,2.23656,3.80753,0.01945,0.42306,2.23656
0.28000,2.32150,3.90278,0.02019,0.43364,2.32150
0.29000,2.40644,4.04551,0.02093,0.44950,2.40644
0.30000,2.49137,4.08685,0.02166,0.45409,2.49137
0.31000,2.57619,4.13655,0.02240,0.45962,2.57619
0.32000,2.66069,4.33845,0.02314,0.48205,2.66069
0.33000,2.74500,4.46857,0.02387,0.49651,2.74500
0.34000,2.82912,4.52973,0.02460,0.50330,2.82912
0.35000,2.91300,4.75497,0.02533,0.52833,2.91300
0.36000,2.99681,4.81417,0.02606,0.53491,2.99681
0.37000,3.08056,4.87628,0.02679,0.54181,3.08056
0.38000,3.16412,5.05318,0.02751,0.56146,3.16412
0.39000,3.24775,5.10311,0.02824,0.56701,3.24775
0.40000,3.33131,5.11149,0.02897,0.56794,3.33131
0.41000,3.41481,5.29297,0.02969,0.58811,3.41481
0.42000,3.49831,5.39595,0.03042,0.59955,3.49831
0.43000,3.58181,5.53129,0.03115,0.61459,3.58181
0.44000,3.66531,5.76861,0.03187,0.64096,3.66531
0.45000,3.74887,5.81654,0.03260,0.64628,3.74887
0.46000,3.83237,5.98670,0.03332,0.66519,3.83237
0.47000,3.91587,6.17516,0.03405,0.68613,3.91587
0.48000,3.99937,6.18506,0.03478,0.68723,3.99937
0.49000,4.08281,6.23688,0.03550,0.69299,4.08281
0.50000,4.16619,6.33769,0.03623,0.70419,4.16619
0.51000,4.24956,6.32000,0.03695,0.70222,4.24956
0.52000,4.33294,6.37859,0.03768,0.70873,4.33294
0.53000,4.41625,6.62330,0.03840,0.73592,4.41625
0.54000,4.49962,6.72837,0.03913,0.74760,4.49962
0.55000,4.58306,6.78196,0.03985,0.75355,4.58306
0.56000,4.66637,6.94088,0.04058,0.77121,4.66637
0.57000,4.74975,6.91872,0.04130,0.76875,4.74975
0.58000,4.83312,6.91627,0.04203,0.76847,4.83312
0.59000,4.91650,7.16884,0.04275,0.79654,4.91650
0.60000,4.99987,7.19500,0.04348,0.79944,4.99987
0.61000,5.08319,7.20213,0.04420,0.80024,5.08319
0.62000,5.16650,7.40144,0.04493,0.82238,5.16650
0.63000,5.24987,7.48681,0.04565,0.83187,5.24987
0.64000,5.33319,7.59651,0.04638,0.84406,5.33319
0.65000,5.41656,7.84117,0.04710,0.87124,5.41656
0.66000,5.49994,7.86402,0.04783,0.87378,5.49994
0.67000,5.58331,7.82521,0.04855,0.86947,5.58331
0.68000,5.66662,7.96103,0.04927,0.88456,5.66662
0.69000,5.75000,7.92158,0.05000,0.88018,5.75000
0.70000,5.83331,7.89711,0.05072,0.87746,5.83331
0.71000,5.91662,7.99873,0.05145,0.88875,5.91662
0.72000,6.00000,8.03808,0.05217,0.89312,6.00000
0.73000,6.08325,8.17761,0.05290,0.90862,6.08325
0.74000,6.16656,8.39291,0.05362,0.93255,6.16656
0.75000,6.24994,8.42166,0.05435,0.93574,6.24994
0.76000,6.33331,8.52898,0.05507,0.94766,6.33331
0.77000,6.41662,8.75700,0.05580,0.97300,6.41662
0.78000,6.50000,8.75624,0.05652,0.97292,6.50000
0.79000,6.58337,8.71563,0.05725,0.96840,6.58337
0.80000,6.66669,8.79119,0.05797,0.97680,6.66669
0.81000,6.75006,8.76677,0.05870,0.97409,6.75006
0.82000,6.83331,8.78212,0.05942,0.97579,6.83331
0.83000,6.91662,8.93990,0.06014,0.99332,6.91662
0.84000,7.00000,8.99238,0.06087,0.99915,7.00000
0.85000,7.08325,9.03137,0.06159,1.00349,7.08325
0.86000,7.16656,9.26291,0.06232,1.02921,7.16656
0.87000,7.24994,9.26031,0.06304,1.02892,7.24994
0.88000,7.33331,9.22904,0.06377,1.02545,7.33331
0.89000,7.41662,9.40518,0.06449,1.04502,7.41662
0.90000,7.50000,9.54541,0.06522,1.06060,7.50000
0.91000,7.58331,9.65729,0.06594,1.07303,7.58331
0.92000,7.66669,9.84803,0.06667,1.09423,7.66669
0.93000,7.75000,9.82307,0.06739,1.09145,7.75000
0.94000,7.83331,9.86517,0.06812,1.09613,7.83331
0.95000,7.91656,10.00869,0.06884,1.11208,7.91656
0.96000,7.99994,9.95645,0.06956,1.10627,7.99994
0.97000,8.08325,9.89946,0.07029,1.09994,8.08325
0.98000,8.16662,10.00791,0.07101,1.11199,8.16662
0.99000,8.25000,10.07841,0.07174,1.11982,8.25000
1.00000,8.33337,10.11231,0.07246,1.12359,8.33337
1.01000,8.41669,10.22379,0.07319,1.13598,8.41669
1.02000,8.50006,10.22076,0.07391,1.13564,8.50006
1.03000,8.58344,10.22421,0.07464,1.13602,8.58344
1.04000,8.66675,10.31965,0.07536,1.14663,8.66675
1.05000,8.75000,10.26132,0.07609,1.14015,8.75000
1.06000,8.83331,10.33920,0.07681,1.14880,8.83331
1.07000,8.91662,10.50539,0.07754,1.16727,8.91662
1.08000,9.00000,10.45639,0.07826,1.16182,9.00000
1.09000,9.08331,10.50652,0.07899,1.16739,9.08331
1.10000,9.16669,10.70639,0.07971,1.18960,9.16669
1.11000,9.25006,10.70776,0.08044,1.18975,9.25006
1.12000,9.33344,10.73140,0.08116,1.19238,9.33344
1.13000,9.41675,10.85912,0.08188,1.20657,9.41675
1.14000,9.50006,10.89074,0.08261,1.21008,9.50006
1.15000,9.58337,10.91758,0.08333,1.21306,9.58337
1.16000,9.66669,11.11052,0.08406,1.23450,9.66669
1.17000,9.75000,11.07530,0.08478,1.23059,9.75000
1.18000,9.83331,10.98760,0.08551,1.22084,9.83331
1.19000,9.91662,11.00261,0.08623,1.22251,9.91662
1.20000,10.00000,11.01158,0.08696,1.22351,10.00000
1.21000,10.08331,11.07156,0.08768,1.23017,10.08331
1.22000,10.16669,11.22722,0.08841,1.24747,10.16669
1.23000,10.25006,11.27689,0.08913,1.25299,10.25006
1.24000,10.33337,11.33141,0.08986,1.25905,10.33337
1.25000,10.41669,11.47757,0.09058,1.27529,10.41669
1.26000,10.50000,11.38372,0.09130,1.26486,10.50000
1.27000,10.58331,11.38274,0.09203,1.26475,10.58331
1.28000,10.66662,11.50539,0.09275,1.27838,10.66662
1.29000,10.74994,11.52212,0.09348,1.28024,10.74994
1.30000,10.83331,11.56561,0.09420,1.28507,10.83331
1.31000,10.91662,11.70076,0.09493,1.30008,10.91662
1.32000,11.00000,11.61854,0.09565,1.29095,11.00000
1.33000,11.08337,11.52082,0.09638,1.28009,11.08337
1.34000,11.16669,11.62956,0.09710,1.29217,11.16669
1.35000,11.25006,11.66914,0.09783,1.29657,11.25006
1.36000,11.33337,11.69841,0.09855,1.29982,11.33337
1.37000,11.41662,11.79488,0.09927,1.31054,11.41662
1.38000,11.49994,11.73769,0.10000,1.30419,11.49994
1.39000,11.58325,11.72581,0.10072,1.30287,11.58325
1.40000,11.66656,11.85481,0.10145,1.31720,11.66656
1.41000,11.74994,11.91508,0.10217,1.32390,11.74994
1.42000,11.83331,11.98255,0.10290,1.33139,11.83331
1.43000,11.91662,12.02815,0.10362,1.33646,11.91662
