Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00006,2.73426
0.10000,0.07581,2.92418
0.20000,0.16469,3.22406
0.30000,0.24931,3.42569
0.40000,0.33300,3.54031
0.50000,0.41669,3.49787
0.60000,0.49987,3.93167
0.70000,0.58331,3.91697
0.80000,0.66669,4.23787
0.90000,0.74987,4.18916
1.00000,0.83331,4.31514
1.10000,0.91675,4.44494
1.20000,0.99994,4.49296
1.30000,1.08331,4.46802
1.40000,1.16675,4.52476
1.50000,1.24994,4.77050
1.60000,1.33325,4.86374
1.70000,1.41675,4.80876
1.80000,1.49994,4.82944
1.90000,1.58337,5.08498
2.00000,1.66669,5.17876
2.10000,1.74994,5.28201
2.20000,1.83337,5.46713
2.30000,1.91675,5.43768
2.40000,1.99994,5.33007
2.50000,2.08331,5.63074
2.60000,2.16675,5.68537
2.70000,2.24987,5.74412
2.80000,2.33325,5.81258
2.90000,2.41675,5.82100
3.00000,2.49994,5.78553
3.10000,2.58331,5.90817
3.20000,2.66681,6.07110
3.30000,2.75000,6.29302
3.40000,2.83337,6.32178
3.50000,2.91675,6.28783
3.60000,2.99994,6.26871
3.70000,3.08325,6.42640
3.80000,3.16669,6.59966
3.90000,3.24987,6.75313
4.00000,3.33331,6.70810
4.10000,3.41675,6.77479
4.20000,3.49994,6.73549
4.30000,3.58331,7.01376
4.40000,3.66675,6.72108
4.50000,3.74994,7.29345
4.60000,3.83331,6.99577
4.70000,3.91675,7.36901
4.80000,3.99994,7.03306
4.90000,4.08331,7.39846
5.00000,4.16669,7.40179
5.10000,4.24987,7.41100
5.20000,4.33337,7.36705
5.30000,4.41675,7.58534
5.40000,4.49994,7.55016
5.50000,4.58337,7.55761
5.60000,4.66675,7.77644
5.70000,4.74994,7.80804
5.80000,4.83325,7.65061
5.90000,4.91669,7.81941
6.00000,4.99987,7.77580
6.10000,5.08325,7.96582
6.20000,5.16675,7.77840
6.30000,5.24994,8.01992
6.40000,5.33337,8.05206
6.50000,5.41675,8.28692
6.60000,5.49994,8.19740
6.70000,5.58331,8.31774
6.80000,5.66675,8.38453
6.90000,5.74987,8.39879
7.00000,5.83325,8.40668
7.10000,5.91675,8.42530
7.20000,5.99994,8.39854
7.30000,6.08331,8.73213
7.40000,6.16675,8.67569
7.50000,6.24987,8.63046
7.60000,6.33337,8.75737
7.70000,6.41675,8.83356
7.80000,6.49994,8.79015
7.90000,6.58337,8.79809
8.00000,6.66675,8.72527
8.10000,6.74987,8.71395
8.20000,6.83325,9.09297
8.30000,6.91675,8.86135
8.40000,6.99987,9.08763
8.50000,7.08331,9.07131
