Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,3.08583
0.10000,0.07575,3.14796
0.20000,0.16469,3.48592
0.30000,0.24937,3.77124
0.40000,0.33300,3.67055
0.50000,0.41669,3.88370
0.60000,0.49987,4.11669
0.70000,0.58331,4.09591
0.80000,0.66669,4.15844
0.90000,0.74987,4.50340
1.00000,0.83331,4.43950
1.10000,0.91681,4.50546
1.20000,0.99994,4.71900
1.30000,1.08331,4.66735
1.40000,1.16675,4.83689
1.50000,1.24994,5.00785
1.60000,1.33325,5.12011
1.70000,1.41675,5.08542
1.80000,1.49994,5.36457
1.90000,1.58337,5.42959
2.00000,1.66669,5.44444
2.10000,1.74994,5.36001
2.20000,1.83337,5.31640
2.30000,1.91675,5.58909
2.40000,2.00000,5.59791
2.50000,2.08331,5.77504
2.60000,2.16675,6.02308
2.70000,2.24987,5.89945
2.80000,2.33331,6.11206
2.90000,2.41675,5.98123
3.00000,2.49994,6.12755
3.10000,2.58331,6.14930
3.20000,2.66681,6.31046
3.30000,2.75000,6.10079
3.40000,2.83344,6.51807
3.50000,2.91675,6.54150
3.60000,2.99994,6.47143
3.70000,3.08325,6.67522
3.80000,3.16675,6.71069
3.90000,3.24987,6.77640
4.00000,3.33331,6.73083
4.10000,3.41675,6.82006
4.20000,3.49994,6.87264
4.30000,3.58331,7.06874
4.40000,3.66669,6.92428
4.50000,3.74994,7.23342
4.60000,3.83331,7.22294
4.70000,3.91675,7.20608
4.80000,3.99994,7.14155
4.90000,4.08331,7.35289
5.00000,4.16669,7.27017
5.10000,4.24987,7.57040
5.20000,4.33337,7.42109
5.30000,4.41675,7.51341
5.40000,4.49994,7.57897
5.50000,4.58337,7.79256
5.60000,4.66675,7.60960
5.70000,4.74994,7.77531
5.80000,4.83325,7.69829
5.90000,4.91669,7.73327
6.00000,4.99994,7.83896
6.10000,5.08325,7.71955
6.20000,5.16675,7.85513
6.30000,5.24994,7.81481
6.40000,5.33337,8.06471
6.50000,5.41675,8.18628
6.60000,5.49994,8.02781
6.70000,5.58331,8.25360
6.80000,5.66675,8.18338
6.90000,5.74987,8.29074
7.00000,5.83331,8.37767
7.10000,5.91675,8.32519
7.20000,5.99987,8.28276
7.30000,6.08331,8.45494
7.40000,6.16675,8.62526
7.50000,6.24987,8.34993
7.60000,6.33337,8.63487
7.70000,6.41675,8.41310
7.80000,6.49994,8.46763
7.90000,6.58331,8.92093
8.00000,6.66669,8.78706
8.10000,6.74987,8.77956
8.20000,6.83325,8.96934
8.30000,6.91675,9.05980
8.40000,6.99987,9.04323
8.50000,7.08331,9.15040
8.60000,7.16675,8.91863
8.70000,7.25000,9.17583
8.80000,7.33331,9.18533
8.90000,7.41675,9.23551
9.00000,7.49994,9.26207
9.10000,7.58331,9.12942
9.20000,7.66675,9.39231
9.30000,7.74994,9.33400
9.40000,7.83331,9.36727
9.50000,7.91669,9.34110
9.60000,7.99987,9.43205
9.70000,8.08331,9.60467
9.80000,8.16681,9.44248
9.90000,8.25000,9.71875
10.00000,8.33337,9.69292
10.10000,8.41675,9.52578
10.20000,8.49987,9.73624
10.30000,8.58325,9.79984
10.40000,8.66675,9.74442
10.50000,8.74987,9.88544
10.60000,8.83331,9.74070
10.70000,8.91675,9.83977
10.80000,8.99994,9.96345
10.90000,9.08337,10.07855
11.00000,9.16675,10.11927
11.10000,9.24987,10.10134
11.20000,9.33331,9.98584
11.30000,9.41669,10.32301
11.40000,9.49994,10.23648
11.50000,9.58331,10.34134
11.60000,9.66675,10.33139
11.70000,9.74994,10.23432
11.80000,9.83331,10.25534
11.90000,9.91675,10.40303
12.00000,9.99994,10.36510
12.10000,10.08337,10.47251
12.20000,10.16675,10.55179
12.30000,10.24994,10.57409
12.40000,10.33331,10.52455
12.50000,10.41675,10.83276
12.60000,10.49987,10.41513
12.70000,10.58325,10.54278
12.80000,10.66675,10.88607
12.90000,10.75000,10.54248
13.00000,10.83331,10.84932
13.10000,10.91675,11.06085
13.20000,10.99994,10.67655
13.30000,11.08331,10.83834
13.40000,11.16669,10.96858
13.50000,11.24987,10.71236
13.60000,11.33331,10.96462
13.70000,11.41675,10.97045
13.80000,11.49994,11.18546
13.90000,11.58337,11.08819
14.00000,11.66675,10.93840
14.10000,11.74994,10.97838
14.20000,11.83325,11.25371
14.30000,11.91675,11.08741
14.40000,11.99994,11.45589
14.50000,12.08325,11.31839
14.60000,12.16669,11.42526
14.70000,12.24994,11.22745
14.80000,12.33331,11.21456
14.90000,12.41675,11.37626
15.00000,12.50000,11.48416
15.10000,12.58331,11.40875
15.20000,12.66675,11.59426
15.30000,12.74994,11.66781
15.40000,12.83331,11.57123
15.50000,12.91675,11.57834
15.60000,12.99987,11.43330
15.70000,13.08331,11.65159
15.80000,13.16675,11.33618
15.90000,13.24994,11.49764
16.00000,13.33337,11.56746
16.10000,13.41675,11.62014
16.20000,13.49994,11.74798
16.30000,13.58331,11.64944
16.40000,13.66668,11.59568
16.50000,13.74987,11.74881
16.60000,13.83331,11.75116
16.70000,13.91675,11.85200
16.80000,13.99994,11.68658
16.90000,14.08331,12.05222
17.00000,14.16675,11.75645
17.10000,14.24987,11.94329
17.20000,14.33331,11.90600
17.30000,14.41675,11.95064
17.40000,14.49994,11.97269
17.50000,14.58337,11.97671
17.60000,14.66675,12.04692
17.70000,14.74994,12.17511
17.80000,14.83331,12.12792
17.90000,14.91669,11.98244
18.00000,14.99994,12.11307
18.10000,15.08331,12.16276
18.20000,15.16681,12.05222
18.30000,15.24994,12.33534
18.40000,15.33331,12.29173
18.50000,15.41675,12.37027
18.60000,15.49987,12.30138
18.70000,15.58331,12.17178
18.80000,15.66668,12.29785
18.90000,15.74987,12.34950
19.00000,15.83337,12.45480
19.10000,15.91675,12.53947
19.20000,15.99994,12.43833
19.30000,16.08337,12.36596
19.40000,16.16675,12.45485
19.50000,16.24993,12.54236
19.60000,16.33331,12.49797
19.70000,16.41668,12.50105
19.80000,16.49993,12.60905
19.90000,16.58331,12.44201
20.00000,16.66675,12.80010
20.10000,16.74994,12.71905
20.20000,16.83337,12.57289
20.30000,16.91675,12.64605
20.40000,16.99987,12.63100
20.50000,17.08331,12.60748
20.60000,17.16675,12.54011
20.70000,17.24993,12.67015
20.80000,17.33331,12.64707
20.90000,17.41675,12.80887
21.00000,17.49987,12.71714
21.10000,17.58331,12.81000
21.20000,17.66675,13.04770
21.30000,17.74994,12.91574
21.40000,17.83331,12.71563
21.50000,17.91675,13.10287
21.60000,17.99993,13.07822
21.70000,18.08337,12.87737
21.80000,18.16669,13.00144
21.90000,18.24994,12.81323
22.00000,18.33331,12.92632
22.10000,18.41675,13.15153
22.20000,18.49987,12.99963
22.30000,18.58331,12.90736
22.40000,18.66675,13.13002
22.50000,18.74994,13.00659
22.60000,18.83337,13.05029
22.70000,18.91675,13.20391
22.80000,19.00000,13.31528
22.90000,19.08337,13.00810
23.00000,19.16668,13.14486
23.10000,19.24993,13.26746
23.20000,19.33331,13.16990
23.30000,19.41668,12.96817
23.40000,19.49994,13.34385
23.50000,19.58337,13.34424
23.60000,19.66681,13.42480
23.70000,19.74993,13.49854
23.80000,19.83331,13.24678
23.90000,19.91675,13.24909
24.00000,19.99993,13.39599
24.10000,20.08325,13.12928
24.20000,20.16668,13.38854
24.30000,20.24994,13.50535
24.40000,20.33331,13.39785
24.50000,20.41675,13.31264
24.60000,20.49993,13.26119
24.70000,20.58331,13.46826
24.80000,20.66675,13.52633
24.90000,20.74993,13.46714
25.00000,20.83337,13.48453
25.10000,20.91675,13.60502
25.20000,20.99987,13.43577
25.30000,21.08331,13.66240
25.40000,21.16668,13.48595
25.50000,21.24993,13.66426
25.60000,21.33331,13.53907
25.70000,21.41675,13.67269
25.80000,21.50000,13.58983
25.90000,21.58337,13.67759
26.00000,21.66668,13.66627
26.10000,21.74993,13.69528
26.20000,21.83325,13.84821
26.30000,21.91668,13.83645
26.40000,21.99987,13.58586
26.50000,22.08331,13.76608
26.60000,22.16681,13.99776
26.70000,22.25000,14.00192
26.80000,22.33331,13.91784
26.90000,22.41675,13.80205
27.00000,22.49993,13.92475
27.10000,22.58331,13.83767
27.20000,22.66675,14.02157
27.30000,22.74987,14.11374
27.40000,22.83331,13.81410
27.50000,22.91668,13.82091
27.60000,22.99987,13.80063
27.70000,23.08337,13.88956
27.80000,23.16681,13.89402
27.90000,23.24993,14.00643
28.00000,23.33337,14.21987
28.10000,23.41681,14.04171
28.20000,23.49993,14.07174
28.30000,23.58325,14.20904
28.40000,23.66675,14.14985
28.50000,23.74987,14.29710
28.60000,23.83331,14.04411
28.70000,23.91668,14.00109
28.80000,23.99993,14.44963
28.90000,24.08337,14.18449
29.00000,24.16675,14.28073
29.10000,24.24994,14.18768
29.20000,24.33337,14.42949
29.30000,24.41674,14.35124
29.40000,24.49993,14.38676
29.50000,24.58331,14.24555
29.60000,24.66675,14.33056
29.70000,24.74993,14.37843
29.80000,24.83325,14.43645
29.90000,24.91668,14.27211
30.00000,24.99993,14.44086
30.10000,25.08337,14.30268
30.20000,25.16675,14.58610
30.30000,25.25000,14.53945
30.40000,25.33331,14.38598
30.50000,25.41675,14.32316
30.60000,25.49981,14.53964
30.70000,25.58324,14.74035
30.80000,25.66675,14.35305
30.90000,25.74987,14.53739
31.00000,25.83337,14.54415
31.10000,25.91681,14.43091
31.20000,25.99993,14.73706
31.30000,26.08331,14.77078
31.40000,26.16675,14.72418
31.50000,26.24987,14.60271
31.60000,26.33331,14.61412
31.70000,26.41669,14.73476
31.80000,26.49987,14.62956
31.90000,26.58337,14.86863
32.00000,26.66675,14.76196
32.10000,26.74993,14.67699
32.20000,26.83331,14.70904
32.30000,26.91675,14.79366
32.40000,26.99994,14.90009
32.50000,27.08331,14.79190
32.60000,27.16674,14.90327
32.70000,27.24993,14.73525
32.80000,27.33325,14.87505
32.90000,27.41668,14.92635
33.00000,27.49987,14.92028
33.10000,27.58337,14.92395
33.20000,27.66675,14.80125
33.30000,27.74993,15.15396
33.40000,27.83337,15.00054
33.50000,27.91675,15.05008
33.60000,27.99987,14.90925
33.70000,28.08331,15.01288
33.80000,28.16675,15.03836
33.90000,28.24993,15.09383
34.00000,28.33331,15.05145
34.10000,28.41681,14.94669
34.20000,28.49993,15.18840
34.30000,28.58331,15.01475
34.40000,28.66675,15.16694
34.50000,28.74993,15.18581
34.60000,28.83331,15.41086
34.70000,28.91675,15.22398
34.80000,28.99993,15.32394
34.90000,29.08331,15.24407
35.00000,29.16675,15.31188
35.10000,29.24993,15.20149
35.20000,29.33331,15.28233
35.30000,29.41675,15.40684
35.40000,29.50000,15.28336
35.50000,29.58331,15.30718
35.60000,29.66675,15.34011
35.70000,29.74994,15.33766
