Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,3.47897
0.10000,0.07600,3.60357
0.20000,0.16462,3.97416
0.30000,0.24925,4.25635
0.40000,0.33306,4.02380
0.50000,0.41669,4.52389
0.60000,0.49987,4.44314
0.70000,0.58331,4.50027
0.80000,0.66675,4.74855
0.90000,0.74994,4.89526
1.00000,0.83337,4.91280
1.10000,0.91675,4.93451
1.20000,0.99994,5.13742
1.30000,1.08337,5.21439
1.40000,1.16681,5.38977
1.50000,1.24987,5.56043
1.60000,1.33331,5.39893
1.70000,1.41669,5.48252
1.80000,1.49987,5.74399
1.90000,1.58331,5.66039
2.00000,1.66669,5.99335
2.10000,1.74994,5.94155
2.20000,1.83337,6.03602
2.30000,1.91675,5.93165
2.40000,1.99994,6.13451
2.50000,2.08337,6.17636
2.60000,2.16662,6.23438
2.70000,2.24987,6.09174
2.80000,2.33337,6.35991
2.90000,2.41675,6.44360
3.00000,2.49994,6.47340
3.10000,2.58337,6.53122
3.20000,2.66675,6.91391
3.30000,2.74994,6.77680
3.40000,2.83331,6.86961
3.50000,2.91675,6.98981
3.60000,2.99994,7.02999
3.70000,3.08331,6.91356
3.80000,3.16675,7.09133
3.90000,3.24987,7.15636
4.00000,3.33331,7.16993
4.10000,3.41669,7.21511
4.20000,3.49994,7.26239
4.30000,3.58337,7.37240
4.40000,3.66681,7.46422
4.50000,3.74994,7.47089
4.60000,3.83337,7.38925
4.70000,3.91675,7.46643
4.80000,3.99994,7.66350
4.90000,4.08331,7.88680
5.00000,4.16669,7.72961
5.10000,4.24994,7.75308
5.20000,4.33337,7.68688
5.30000,4.41675,7.78351
5.40000,4.49994,7.89557
5.50000,4.58337,7.94192
5.60000,4.66669,8.19804
5.70000,4.74994,8.15135
5.80000,4.83331,8.05947
5.90000,4.91675,8.10431
6.00000,4.99987,8.05634
6.10000,5.08331,8.27375
6.20000,5.16675,8.29795
6.30000,5.24994,8.21216
6.40000,5.33331,8.48249
6.50000,5.41675,8.57373
6.60000,5.50000,8.14003
6.70000,5.58337,8.62973
6.80000,5.66675,8.61356
6.90000,5.74994,8.42320
7.00000,5.83325,8.56250
7.10000,5.91669,8.44309
7.20000,5.99994,8.78349
