Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,-0.07453
0.10000,0.07594,0.13549
0.20000,0.16469,0.19855
0.30000,0.24925,0.11118
0.40000,0.33306,0.51416
0.50000,0.41669,0.78410
0.60000,0.49994,0.74108
0.70000,0.58337,0.94756
0.80000,0.66669,1.28272
0.90000,0.74994,1.59882
1.00000,0.83337,1.61587
1.10000,0.91675,1.78247
1.20000,0.99994,2.16276
1.30000,1.08337,2.30221
1.40000,1.16681,2.46234
1.50000,1.24987,2.61199
1.60000,1.33331,2.85718
1.70000,1.41669,3.13658
1.80000,1.49987,3.28863
1.90000,1.58331,3.32121
2.00000,1.66662,3.41348
2.10000,1.75000,3.58317
2.20000,1.83344,3.76152
2.30000,1.91675,4.01961
2.40000,1.99994,3.72786
2.50000,2.08337,4.27372
2.60000,2.16662,4.14740
2.70000,2.24987,4.18430
2.80000,2.33331,4.52254
2.90000,2.41675,4.77318
3.00000,2.49994,4.66538
3.10000,2.58337,4.94174
3.20000,2.66675,4.97922
3.30000,2.74994,5.13279
3.40000,2.83337,5.16777
3.50000,2.91675,5.24024
3.60000,2.99994,5.36818
3.70000,3.08331,5.30095
3.80000,3.16675,5.50303
3.90000,3.24981,5.68639
4.00000,3.33337,5.87406
4.10000,3.41669,5.83838
4.20000,3.49994,6.07799
4.30000,3.58337,5.98984
4.40000,3.66681,6.04016
4.50000,3.74994,6.20441
4.60000,3.83337,6.26924
4.70000,3.91675,6.39571
4.80000,3.99987,6.48087
4.90000,4.08331,6.60209
5.00000,4.16675,6.58377
5.10000,4.24987,6.68319
5.20000,4.33344,6.89962
5.30000,4.41675,6.93980
5.40000,4.49987,6.90594
5.50000,4.58337,7.10552
5.60000,4.66669,7.00149
5.70000,4.75000,7.21499
5.80000,4.83325,7.35973
5.90000,4.91675,7.33636
6.00000,4.99987,7.54843
6.10000,5.08331,7.56073
6.20000,5.16675,7.60752
6.30000,5.24994,7.67857
6.40000,5.33337,7.62624
6.50000,5.41675,7.58993
6.60000,5.50000,7.77540
6.70000,5.58344,7.65770
6.80000,5.66675,7.83743
6.90000,5.74994,7.87207
7.00000,5.83331,8.00663
7.10000,5.91669,8.18023
7.20000,5.99994,8.05808
7.30000,6.08331,8.43057
7.40000,6.16675,8.24829
7.50000,6.24994,8.35453
7.60000,6.33337,8.51569
7.70000,6.41669,8.59570
7.80000,6.49994,8.54660
7.90000,6.58331,8.61266
8.00000,6.66675,8.74006
8.10000,6.74994,8.60991
8.20000,6.83331,8.92993
8.30000,6.91669,8.61320
8.40000,6.99994,8.87196
8.50000,7.08337,8.90617
8.60000,7.16675,8.97477
8.70000,7.24994,9.08874
8.80000,7.33337,9.01671
8.90000,7.41675,9.07198
9.00000,7.49994,9.42321
9.10000,7.58331,9.16018
9.20000,7.66669,9.19791
9.30000,7.74987,9.23422
9.40000,7.83331,9.50362
9.50000,7.91675,9.47613
9.60000,7.99987,9.55105
9.70000,8.08344,9.54204
9.80000,8.16681,9.73397
9.90000,8.25000,9.71265
10.00000,8.33331,9.77425
10.10000,8.41675,9.78998
10.20000,8.49981,9.86073
10.30000,8.58325,9.85843
10.40000,8.66669,9.89131
10.50000,8.74994,9.99808
10.60000,8.83331,10.24269
10.70000,8.91675,10.22764
10.80000,8.99987,10.15032
10.90000,9.08337,10.07070
11.00000,9.16675,10.12509
11.10000,9.24994,10.38214
11.20000,9.33337,10.34740
11.30000,9.41675,10.29360
11.40000,9.49987,10.41810
11.50000,9.58325,10.33044
11.60000,9.66675,10.33255
11.70000,9.74987,10.57510
11.80000,9.83337,10.68907
11.90000,9.91675,10.78448
12.00000,10.00000,10.66947
12.10000,10.08331,10.89801
12.20000,10.16675,10.74606
12.30000,10.24994,10.89811
12.40000,10.33337,10.96083
12.50000,10.41675,10.92124
12.60000,10.49994,11.07127
12.70000,10.58331,11.24655
12.80000,10.66669,11.07260
12.90000,10.74987,11.25968
13.00000,10.83331,10.99013
13.10000,10.91675,11.21832
13.20000,10.99994,11.27418
13.30000,11.08337,11.55921
13.40000,11.16675,11.48449
13.50000,11.24987,11.39320
13.60000,11.33331,11.60684
13.70000,11.41675,11.56343
13.80000,11.49987,11.57651
13.90000,11.58337,11.50757
14.00000,11.66675,11.67181
