Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.16597
0.10000,0.07594,0.50780
0.20000,0.16469,1.17738
0.30000,0.24925,1.43654
0.40000,0.33306,1.90615
0.50000,0.41675,1.95025
0.60000,0.49994,2.14160
0.70000,0.58331,2.38567
0.80000,0.66675,2.53619
0.90000,0.74994,2.92819
1.00000,0.83337,3.08970
1.10000,0.91675,3.32127
1.20000,0.99994,3.46597
1.30000,1.08331,3.50879
1.40000,1.16675,3.84082
1.50000,1.24987,3.89815
1.60000,1.33337,4.17235
1.70000,1.41669,4.27838
1.80000,1.49987,4.52221
1.90000,1.58331,4.47414
2.00000,1.66669,4.57008
2.10000,1.75000,4.91029
2.20000,1.83344,4.97379
2.30000,1.91675,5.24824
2.40000,1.99994,5.28582
2.50000,2.08337,5.50020
2.60000,2.16662,5.43478
2.70000,2.24987,5.60662
2.80000,2.33337,5.75411
2.90000,2.41675,5.76842
3.00000,2.49994,5.97677
3.10000,2.58337,5.89401
3.20000,2.66675,6.12097
3.30000,2.74994,6.24372
3.40000,2.83331,6.55555
3.50000,2.91675,6.47808
3.60000,2.99994,6.51180
3.70000,3.08331,6.85759
3.80000,3.16675,6.59794
3.90000,3.24987,6.75484
4.00000,3.33331,7.21318
4.10000,3.41669,7.07623
4.20000,3.49994,7.22759
4.30000,3.58337,7.27943
4.40000,3.66675,7.25679
4.50000,3.74994,7.47709
4.60000,3.83337,7.68030
4.70000,3.91675,7.59406
4.80000,3.99994,7.69818
4.90000,4.08331,7.85243
5.00000,4.16669,7.95205
5.10000,4.24987,8.31876
5.20000,4.33337,8.28912
5.30000,4.41675,8.17559
5.40000,4.49994,8.46851
5.50000,4.58337,8.35150
5.60000,4.66675,8.43484
5.70000,4.74994,8.61845
5.80000,4.83331,8.42999
5.90000,4.91675,8.71410
6.00000,4.99987,8.86609
6.10000,5.08331,8.75604
6.20000,5.16675,8.90617
6.30000,5.24994,8.98364
6.40000,5.33331,9.22776
6.50000,5.41675,9.03318
6.60000,5.50000,9.01897
6.70000,5.58337,9.13603
6.80000,5.66675,9.13246
6.90000,5.74994,9.41754
7.00000,5.83331,9.53553
7.10000,5.91669,9.38789
7.20000,5.99994,9.51309
7.30000,6.08331,9.39333
7.40000,6.16675,9.81047
7.50000,6.24994,9.65342
7.60000,6.33337,9.58629
7.70000,6.41669,9.83100
7.80000,6.49994,9.92767
7.90000,6.58331,9.84261
8.00000,6.66675,10.01921
8.10000,6.74994,10.01009
8.20000,6.83337,10.14278
8.30000,6.91669,10.29625
8.40000,6.99987,10.20340
