Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.00555
0.10000,0.07581,0.42116
0.20000,0.16469,0.79645
0.30000,0.24925,1.00573
0.40000,0.33306,1.45932
0.50000,0.41669,1.79855
0.60000,0.49994,1.99029
0.70000,0.58337,2.22441
0.80000,0.66675,2.37935
0.90000,0.74994,2.67962
1.00000,0.83337,2.84499
1.10000,0.91675,2.85494
1.20000,0.99994,3.21862
1.30000,1.08337,3.21710
1.40000,1.16681,3.49140
1.50000,1.24987,3.78089
1.60000,1.33331,3.73012
1.70000,1.41669,3.91530
1.80000,1.49987,4.05627
1.90000,1.58331,4.09263
2.00000,1.66662,4.39584
2.10000,1.75000,4.34164
2.20000,1.83344,4.60894
2.30000,1.91675,4.93126
2.40000,1.99994,4.93532
2.50000,2.08337,4.98104
2.60000,2.16662,4.93630
2.70000,2.24987,5.19262
2.80000,2.33331,5.31698
2.90000,2.41675,5.42131
3.00000,2.49994,5.59143
3.10000,2.58337,5.82252
3.20000,2.66675,5.58315
3.30000,2.74994,5.79106
3.40000,2.83337,6.01543
3.50000,2.91675,6.15880
3.60000,2.99994,6.39322
3.70000,3.08331,6.23833
3.80000,3.16675,6.37445
3.90000,3.24981,6.46118
4.00000,3.33337,6.59480
4.10000,3.41669,6.83696
4.20000,3.49994,6.81246
4.30000,3.58337,6.78468
4.40000,3.66681,6.97970
4.50000,3.74994,6.98999
4.60000,3.83331,7.15311
4.70000,3.91675,7.02326
4.80000,3.99994,7.13924
4.90000,4.08331,7.41599
5.00000,4.16669,7.30471
5.10000,4.24994,7.53173
5.20000,4.33337,7.52810
5.30000,4.41675,7.48743
5.40000,4.49994,7.84856
5.50000,4.58337,7.76360
5.60000,4.66669,7.80441
5.70000,4.75000,7.99296
5.80000,4.83325,7.90261
5.90000,4.91675,8.10022
6.00000,4.99994,8.06695
6.10000,5.08331,8.42103
6.20000,5.16675,8.30446
6.30000,5.24994,8.43989
6.40000,5.33337,8.16995
6.50000,5.41675,8.50413
6.60000,5.50000,8.59801
6.70000,5.58337,8.56597
6.80000,5.66675,8.67534
6.90000,5.74994,8.77118
7.00000,5.83331,8.82351
7.10000,5.91675,8.73340
7.20000,5.99994,8.79215
7.30000,6.08331,8.81258
7.40000,6.16675,8.99060
7.50000,6.24994,9.15470
7.60000,6.33337,9.25907
7.70000,6.41669,9.12079
7.80000,6.49994,9.09615
7.90000,6.58331,9.18072
8.00000,6.66675,9.40823
8.10000,6.74994,9.29293
8.20000,6.83331,9.30106
8.30000,6.91669,9.27725
8.40000,6.99987,9.69973
8.50000,7.08337,9.63828
8.60000,7.16675,9.68155
8.70000,7.24994,9.80459
8.80000,7.33337,9.68787
8.90000,7.41669,9.60903
9.00000,7.49994,10.06884
9.10000,7.58331,9.70869
9.20000,7.66669,9.92709
9.30000,7.74987,9.74696
9.40000,7.83325,9.84727
9.50000,7.91675,9.92748
9.60000,7.99987,10.12642
9.70000,8.08344,10.06723
9.80000,8.16681,10.15405
9.90000,8.25000,10.08222
10.00000,8.33337,10.38994
10.10000,8.41675,10.27748
10.20000,8.49987,10.17307
10.30000,8.58325,10.12745
10.40000,8.66669,10.39146
10.50000,8.74994,10.39244
10.60000,8.83331,10.61436
10.70000,8.91675,10.61176
10.80000,8.99987,10.75680
10.90000,9.08337,10.68923
11.00000,9.16675,10.70712
11.10000,9.24994,10.80703
11.20000,9.33337,10.70266
11.30000,9.41675,10.85666
11.40000,9.49994,10.87959
11.50000,9.58325,10.62685
11.60000,9.66669,10.95971
11.70000,9.74987,11.06849
11.80000,9.83337,10.91963
11.90000,9.91675,11.03198
12.00000,10.00000,10.91130
12.10000,10.08337,11.24391
12.20000,10.16675,11.10612
12.30000,10.24994,11.01954
12.40000,10.33331,11.18849
12.50000,10.41669,11.06334
12.60000,10.49994,11.45823
12.70000,10.58331,11.15884
12.80000,10.66669,11.34005
12.90000,10.74994,11.38660
13.00000,10.83331,11.51208
13.10000,10.91675,11.36827
13.20000,10.99994,11.34769
13.30000,11.08337,11.39899
13.40000,11.16669,11.44966
13.50000,11.24987,11.53002
13.60000,11.33331,11.70985
13.70000,11.41675,11.61861
13.80000,11.49987,11.64507
13.90000,11.58337,11.54776
14.00000,11.66675,11.68961
14.10000,11.74994,11.80006
14.20000,11.83337,11.81103
14.30000,11.91675,11.79133
