Time,Extension,Load,Tensile strain,Tensile stress,Corrected Position
(sec),(mm),(N),(mm/mm),(MPa),(mm)
0.00000,0.00000,0.11878,0.00000,0.01320,0.00000
0.01000,0.00031,0.07943,0.00000,0.00883,0.00031
0.02000,0.00206,0.14398,0.00002,0.01600,0.00206
0.03000,0.00606,0.17739,0.00005,0.01971,0.00606
0.04000,0.01256,0.19703,0.00011,0.02189,0.01256
0.05000,0.02125,0.22079,0.00018,0.02453,0.02125
0.06000,0.03144,0.23803,0.00027,0.02645,0.03144
0.07000,0.04256,0.26896,0.00037,0.02988,0.04256
0.08000,0.05387,0.28949,0.00047,0.03217,0.05387
0.09000,0.06500,0.36783,0.00057,0.04087,0.06500
0.10000,0.07575,0.43227,0.00066,0.04803,0.07575
0.11000,0.08594,0.44909,0.00075,0.04990,0.08594
0.12000,0.09562,0.55962,0.00083,0.06218,0.09562
0.13000,0.10481,0.58686,0.00091,0.06521,0.10481
0.14000,0.11356,0.59362,0.00099,0.06596,0.11356
0.15000,0.12219,0.63655,0.00106,0.07073,0.12219
0.16000,0.13069,0.69631,0.00114,0.07737,0.13069
0.17000,0.13912,0.61390,0.00121,0.06821,0.13912
0.18000,0.14762,0.59029,0.00128,0.06559,0.14762
0.19000,0.15619,0.55245,0.00136,0.06138,0.15619
0.20000,0.16469,0.51160,0.00143,0.05684,0.16469
0.21000,0.17319,0.58181,0.00151,0.06465,0.17319
0.22000,0.18175,0.68335,0.00158,0.07593,0.18175
0.23000,0.19025,0.81668,0.00165,0.09074,0.19025
0.24000,0.19881,0.91857,0.00173,0.10206,0.19881
0.25000,0.20731,0.96821,0.00180,0.10758,0.20731
0.26000,0.21581,1.01991,0.00188,0.11332,0.21581
0.27000,0.22425,0.98699,0.00195,0.10967,0.22425
0.28000,0.23269,0.99486,0.00202,0.11054,0.23269
0.29000,0.24106,1.01763,0.00210,0.11307,0.24106
0.30000,0.24944,0.90429,0.00217,0.10048,0.24944
0.31000,0.25781,0.88046,0.00224,0.09783,0.25781
0.32000,0.26625,0.93826,0.00232,0.10425,0.26625
0.33000,0.27469,0.98045,0.00239,0.10894,0.27469
0.34000,0.28306,1.06008,0.00246,0.11779,0.28306
0.35000,0.29137,1.13509,0.00253,0.12612,0.29137
0.36000,0.29975,1.23058,0.00261,0.13673,0.29975
0.37000,0.30806,1.27883,0.00268,0.14209,0.30806
0.38000,0.31637,1.27038,0.00275,0.14115,0.31637
0.39000,0.32475,1.27249,0.00282,0.14139,0.32475
0.40000,0.33306,1.30778,0.00290,0.14531,0.33306
0.41000,0.34144,1.34518,0.00297,0.14946,0.34144
0.42000,0.34981,1.36479,0.00304,0.15164,0.34981
0.43000,0.35812,1.35510,0.00311,0.15057,0.35812
0.44000,0.36644,1.41485,0.00319,0.15721,0.36644
0.45000,0.37475,1.46212,0.00326,0.16246,0.37475
0.46000,0.38306,1.45458,0.00333,0.16162,0.38306
0.47000,0.39144,1.39281,0.00340,0.15476,0.39144
0.48000,0.39987,1.43334,0.00348,0.15926,0.39987
0.49000,0.40819,1.50878,0.00355,0.16764,0.40819
0.50000,0.41656,1.53932,0.00362,0.17104,0.41656
0.51000,0.42487,1.60358,0.00369,0.17818,0.42487
0.52000,0.43319,1.59281,0.00377,0.17698,0.43319
0.53000,0.44156,1.57956,0.00384,0.17551,0.44156
0.54000,0.44987,1.57130,0.00391,0.17459,0.44987
0.55000,0.45825,1.56303,0.00398,0.17367,0.45825
0.56000,0.46662,1.49822,0.00406,0.16647,0.46662
0.57000,0.47500,1.45428,0.00413,0.16159,0.47500
0.58000,0.48331,1.52161,0.00420,0.16907,0.48331
0.59000,0.49162,1.61409,0.00427,0.17934,0.49162
0.60000,0.49994,1.64083,0.00435,0.18231,0.49994
0.61000,0.50825,1.66447,0.00442,0.18494,0.50825
0.62000,0.51662,1.73726,0.00449,0.19303,0.51662
0.63000,0.52500,1.73456,0.00457,0.19273,0.52500
0.64000,0.53337,1.73008,0.00464,0.19223,0.53337
0.65000,0.54169,1.77196,0.00471,0.19688,0.54169
0.66000,0.54994,1.88131,0.00478,0.20903,0.54994
0.67000,0.55825,1.97648,0.00485,0.21961,0.55825
0.68000,0.56656,2.03076,0.00493,0.22564,0.56656
0.69000,0.57487,2.06904,0.00500,0.22989,0.57487
0.70000,0.58325,2.05439,0.00507,0.22827,0.58325
0.71000,0.59162,1.95104,0.00514,0.21678,0.59162
0.72000,0.59994,1.89948,0.00522,0.21105,0.59994
0.73000,0.60825,1.92275,0.00529,0.21364,0.60825
0.74000,0.61656,2.02410,0.00536,0.22490,0.61656
0.75000,0.62487,2.12892,0.00543,0.23655,0.62487
0.76000,0.63325,2.11787,0.00551,0.23532,0.63325
0.77000,0.64162,2.14285,0.00558,0.23809,0.64162
0.78000,0.65000,2.17856,0.00565,0.24206,0.65000
0.79000,0.65831,2.17719,0.00572,0.24191,0.65831
0.80000,0.66669,2.21628,0.00580,0.24625,0.66669
0.81000,0.67494,2.23660,0.00587,0.24851,0.67494
0.82000,0.68325,2.25754,0.00594,0.25084,0.68325
0.83000,0.69156,2.28365,0.00601,0.25374,0.69156
0.84000,0.69994,2.31632,0.00609,0.25737,0.69994
0.85000,0.70831,2.35935,0.00616,0.26215,0.70831
0.86000,0.71669,2.34483,0.00623,0.26054,0.71669
0.87000,0.72500,2.30114,0.00630,0.25568,0.72500
0.88000,0.73337,2.24442,0.00638,0.24938,0.73337
0.89000,0.74169,2.25649,0.00645,0.25072,0.74169
0.90000,0.75000,2.28395,0.00652,0.25377,0.75000
0.91000,0.75831,2.29090,0.00659,0.25454,0.75831
0.92000,0.76662,2.27535,0.00667,0.25282,0.76662
0.93000,0.77500,2.26391,0.00674,0.25155,0.77500
0.94000,0.78337,2.31218,0.00681,0.25691,0.78337
0.95000,0.79169,2.37035,0.00688,0.26337,0.79169
0.96000,0.80000,2.40371,0.00696,0.26708,0.80000
0.97000,0.80825,2.45969,0.00703,0.27330,0.80825
0.98000,0.81662,2.55871,0.00710,0.28430,0.81662
0.99000,0.82494,2.56109,0.00717,0.28457,0.82494
1.00000,0.83331,2.52068,0.00725,0.28008,0.83331
1.01000,0.84162,2.54874,0.00732,0.28319,0.84162
1.02000,0.85000,2.59817,0.00739,0.28869,0.85000
1.03000,0.85831,2.60833,0.00746,0.28981,0.85831
1.04000,0.86662,2.58117,0.00754,0.28680,0.86662
1.05000,0.87494,2.55866,0.00761,0.28430,0.87494
1.06000,0.88331,2.54392,0.00768,0.28266,0.88331
1.07000,0.89162,2.55041,0.00775,0.28338,0.89162
1.08000,0.90000,2.56672,0.00783,0.28519,0.90000
1.09000,0.90837,2.69278,0.00790,0.29920,0.90837
1.10000,0.91669,2.73351,0.00797,0.30372,0.91669
1.11000,0.92506,2.75550,0.00804,0.30617,0.92506
1.12000,0.93331,2.72040,0.00812,0.30227,0.93331
1.13000,0.94169,2.74325,0.00819,0.30481,0.94169
1.14000,0.95000,2.79353,0.00826,0.31039,0.95000
1.15000,0.95837,2.86877,0.00833,0.31875,0.95837
1.16000,0.96675,2.88915,0.00841,0.32102,0.96675
1.17000,0.97506,2.90960,0.00848,0.32329,0.97506
1.18000,0.98337,2.86637,0.00855,0.31849,0.98337
1.19000,0.99162,2.78805,0.00862,0.30978,0.99162
1.20000,0.99994,2.71173,0.00870,0.30130,0.99994
1.21000,1.00831,2.70813,0.00877,0.30090,1.00831
1.22000,1.01662,2.68183,0.00884,0.29798,1.01662
1.23000,1.02500,2.66295,0.00891,0.29588,1.02500
1.24000,1.03337,2.68910,0.00899,0.29879,1.03337
1.25000,1.04169,2.78516,0.00906,0.30946,1.04169
1.26000,1.05000,2.87315,0.00913,0.31924,1.05000
1.27000,1.05831,2.86691,0.00920,0.31855,1.05831
