Time,Extension,Load,
(sec),(mm),(N),(kgf)
0,0,-0.044914457,-0.00458
0.02,0.0115,-0.007943387,-0.00081
0.04,0.068,0.508376736,0.05184
0.06,0.16519,0.826504462,0.08428
0.08,0.27769,1.040387499,0.10609
0.1,0.38562,1.059706599,0.10806
0.12,0.48237,1.287809278,0.13132
0.14,0.57056,1.678702347,0.17118
0.16,0.65519,2.034585676,0.20747
0.18,0.73925,2.392038068,0.24392
0.2,0.82419,2.600625514,0.26519
0.22,0.90956,2.601508112,0.26528
0.24,0.99475,2.76939796,0.2824
0.26,1.0795,2.960039236,0.30184
0.28,1.16394,3.428502907,0.34961
0.3,1.24787,3.684750671,0.37574
0.32,1.33169,3.849208192,0.39251
0.34,1.41537,4.082312262,0.41628
0.36,1.49894,4.255791901,0.43397
0.38,1.58256,4.394752131,0.44814
0.4,1.66619,4.70523067,0.4798
0.42,1.74956,4.774465619,0.48686
0.44,1.833,4.965793361,0.50637
0.46,1.9165,5.098869601,0.51994
0.48,1.99981,5.270289843,0.53742
0.5,2.08312,5.331385273,0.54365
0.52,2.16656,5.536050058,0.56452
0.54,2.24981,5.757778415,0.58713
0.56,2.33312,5.966758126,0.60844
0.58,2.41656,6.214964438,0.63375
0.6,2.49987,6.18799615,0.631
0.62,2.58331,6.273608205,0.63973
0.64,2.66675,6.428161009,0.65549
0.66,2.75006,6.523285514,0.66519
0.68,2.83344,6.687939167,0.68198
0.7,2.91675,6.893290418,0.70292
0.72,2.99994,6.991651118,0.71295
0.74,3.08325,7.151793712,0.72928
0.76,3.16662,7.281339559,0.74249
0.78,3.24994,7.324684952,0.74691
0.8,3.33331,7.548276572,0.76971
0.82,3.41669,7.812663856,0.79667
0.84,3.5,7.871896022,0.80271
0.86,3.58337,7.91592788,0.8072
0.88,3.66675,8.113237678,0.82732
0.9,3.75006,8.162074795,0.8323
0.92,3.83337,8.325257451,0.84894
0.94,3.91669,8.510995402,0.86788
0.96,3.99994,8.755279054,0.89279
0.98,4.08331,8.720661579,0.88926
1,4.16669,8.754004189,0.89266
1.02,4.24994,8.957001844,0.91336
1.04,4.33325,8.971613753,0.91485
1.06,4.41669,9.056343209,0.92349
1.08,4.5,9.409284542,0.95948
1.1,4.58337,9.501761252,0.96891
1.12,4.66675,9.342501256,0.95267
1.14,4.75006,9.477833026,0.96647
1.16,4.83337,9.694952257,0.98861
1.18,4.91669,9.921485872,1.01171
1.2,4.99994,10.10104563,1.03002
1.22,5.08331,10.17881237,1.03795
1.24,5.16669,10.15370734,1.03539
1.26,5.25,10.52822331,1.07358
1.28,5.33337,10.64472631,1.08546
1.3,5.41675,10.6719888,1.08824
1.32,5.5,10.66894873,1.08793
1.34,5.58337,10.710627,1.09218
1.36,5.66669,10.92823656,1.11437
1.38,5.74994,11.07013879,1.12884
1.4,5.83325,11.02198813,1.12393
1.42,5.91662,11.08200483,1.13005
1.44,5.99994,11.27029251,1.14925
1.46,6.08331,11.3581601,1.15821
1.48,6.16669,11.44259535,1.16682
1.5,6.25,11.45367687,1.16795
1.52,6.33344,11.44259535,1.16682
1.54,6.41681,11.64323941,1.18728
1.56,6.50006,11.83407682,1.20674
1.58,6.58337,11.9649956,1.22009
1.6,6.66675,11.97637131,1.22125
1.62,6.75,12.13112025,1.23703
1.64,6.83331,12.24330833,1.24847
1.66,6.91669,12.26645202,1.25083
1.68,6.99994,12.36187072,1.26056
1.7,7.08331,12.46013336,1.27058
1.72,7.16669,12.61066543,1.28593
1.74,7.25,12.68529404,1.29354
1.76,7.33337,12.64165445,1.28909
1.78,7.41675,12.71589079,1.29666
1.8,7.5,12.98763306,1.32437
1.82,7.58331,13.19239591,1.34525
1.84,7.66669,13.37166147,1.36353
1.86,7.74994,13.3153713,1.35779
1.88,7.83325,13.36901368,1.36326
1.9,7.91669,13.4374641,1.37024
1.92,8.00006,13.57701273,1.38447
1.94,8.08337,13.66115378,1.39305
1.96,8.16681,13.69724225,1.39673
1.98,8.25012,13.96074694,1.4236
2,8.3335,13.87778268,1.41514
2.02,8.41681,13.94034911,1.42152
2.04,8.5,14.08156487,1.43592
2.06,8.58325,14.28534706,1.4567
2.08,8.66656,14.44754905,1.47324
2.1,8.74981,14.61906735,1.49073
2.12,8.83319,14.60435738,1.48923
2.14,8.91669,14.62553974,1.49139
2.16,9.00006,14.78999726,1.50816
2.18,9.08344,14.97524488,1.52705
2.2,9.16687,14.97043962,1.52656
2.22,9.25012,14.9819134,1.52773
2.24,9.33331,15.15107812,1.54498
2.26,9.41656,15.46547932,1.57704
2.28,9.49987,15.5158855,1.58218
2.3,9.58325,15.63405563,1.59423
2.32,9.66662,15.5955155,1.5903
2.34,9.74994,15.59777102,1.59053
2.36,9.83337,15.61326553,1.59211
2.38,9.91675,15.85980471,1.61725
2.4,10.00006,16.0217125,1.63376
2.42,10.08337,16.12115194,1.6439
2.44,10.16675,16.19274048,1.6512
2.46,10.25,16.22441596,1.65443
2.48,10.33325,16.24442153,1.65647
2.5,10.41662,16.49635436,1.68216
2.52,10.49994,16.73975542,1.70698
2.54,10.58325,16.7696657,1.71003
2.56,10.66662,16.87793112,1.72107
2.58,10.75,16.94657767,1.72807
2.6,10.83337,16.93726135,1.72712
2.62,10.91675,17.18899805,1.75279
2.64,11,17.25391808,1.75941
2.66,11.08337,17.13221755,1.747
2.68,11.16675,17.4772155,1.78218
2.7,11.25,17.71394803,1.80632
2.72,11.33331,17.65628493,1.80044
2.74,11.41662,17.69570766,1.80446
2.76,11.49994,17.76278515,1.8113
2.78,11.58325,17.79004763,1.81408
2.8,11.66669,17.83319689,1.81848
2.82,11.75006,18.03138929,1.83869
2.84,11.83344,18.16613266,1.85243
2.86,11.91675,18.32097966,1.86822
2.88,12,18.41257377,1.87756
2.9,12.08331,18.5354511,1.89009
2.92,12.16662,18.60498025,1.89718
2.94,12.24987,18.76571124,1.91357
2.96,12.33325,18.99195066,1.93664
2.98,12.41669,19.0819757,1.94582
3,12.5,19.05383062,1.94295
3.02,12.58337,19.32733809,1.97084
3.04,12.66675,19.3808824,1.9763
3.06,12.75006,19.46012013,1.98438
3.08,12.83337,19.48071409,1.98648
3.1,12.91669,19.53474873,1.99199
3.12,12.99994,19.74176712,2.0131
3.14,13.08331,19.89033786,2.02825
3.16,13.16669,20.06077744,2.04563
3.18,13.25,20.11912701,2.05158
3.2,13.33331,20.19395175,2.05921
3.22,13.41675,20.38782922,2.07898
3.24,13.5,20.44843431,2.08516
3.26,13.58337,20.51325627,2.09177
3.28,13.66675,20.67614473,2.10838
3.3,13.75,20.74430094,2.11533
3.32,13.83331,20.99966611,2.14137
3.34,13.91669,21.1264661,2.1543
3.36,14,21.29278688,2.17126
3.38,14.08325,21.22796492,2.16465
3.4,14.16662,21.45851926,2.18816
3.42,14.24994,21.51451524,2.19387
3.44,14.33331,21.63768676,2.20643
3.46,14.41675,21.77095913,2.22002
3.48,14.5,21.83999795,2.22706
3.5,14.58331,22.00151347,2.24353
3.52,14.66669,22.1238024,2.256
3.54,14.74994,22.30561769,2.27454
3.56,14.83325,22.3805405,2.28218
3.58,14.91662,22.47164428,2.29147
3.6,14.99994,22.63031587,2.30765
3.62,15.08331,22.7523106,2.32009
3.64,15.16669,22.87705119,2.33281
3.66,15.25,22.96815497,2.3421
3.68,15.33337,23.11731411,2.35731
3.7,15.41669,23.21636128,2.36741
3.72,15.5,23.339827,2.38
3.74,15.58331,23.49075134,2.39539
3.76,15.66662,23.4381877,2.39003
3.78,15.74987,23.57881506,2.40437
3.8,15.83325,23.71502943,2.41826
3.82,15.91668,23.9674526,2.444
3.84,16,24.23811614,2.4716
3.86,16.08337,24.36511226,2.48455
3.88,16.16675,24.2795002,2.47582
3.9,16.25006,24.4773984,2.496
3.92,16.33337,24.57830883,2.50629
3.94,16.41675,24.70432428,2.51914
3.96,16.5,24.87858845,2.53691
3.98,16.58331,24.88849317,2.53792
4,16.66668,24.93193663,2.54235
4.02,16.75,24.92919077,2.54207
4.04,16.83337,25.14228927,2.5638
4.06,16.91681,25.20818996,2.57052
4.08,17.00006,25.39569311,2.58964
4.1,17.08331,25.52867128,2.6032
4.12,17.16662,25.52131629,2.60245
4.14,17.24987,25.48218776,2.59846
4.16,17.33325,25.55446277,2.60583
4.18,17.41662,25.82228238,2.63314
4.2,17.50006,25.96526334,2.64772
4.22,17.58337,25.91711269,2.64281
4.24,17.66675,26.05734778,2.65711
4.26,17.75006,26.12824986,2.66434
4.28,17.83337,26.14903996,2.66646
4.3,17.91668,26.3620404,2.68818
4.32,18,26.37822137,2.68983
4.34,18.08331,26.41401564,2.69348
4.36,18.16675,26.47207101,2.6994
4.38,18.25,26.36763019,2.68875
4.4,18.33331,26.48315252,2.70053
4.42,18.41668,26.7341047,2.72612
4.44,18.5,26.88345998,2.74135
4.46,18.58331,26.92523631,2.74561
4.48,18.66675,26.87698759,2.74069
4.5,18.75006,26.95906925,2.74906
4.52,18.83337,27.01300582,2.75456
4.54,18.91675,27.06292167,2.75965
4.56,19,27.20551036,2.77419
4.58,19.08331,27.0054547,2.75379
4.6,19.16668,27.15480998,2.76902
4.62,19.24993,27.30524399,2.78436
4.64,19.33325,27.27955057,2.78174
4.66,19.41662,27.40733122,2.79477
4.68,19.5,27.54521272,2.80883
4.7,19.58337,27.52687428,2.80696
4.72,19.66681,27.51010491,2.80525
4.74,19.75006,27.77174633,2.83193
4.76,19.83337,27.78616211,2.8334
4.78,19.91668,27.8927604,2.84427
4.8,19.99993,27.95866108,2.85099
4.82,20.08325,28.05309912,2.86062
4.84,20.16662,28.09673872,2.86507
4.86,20.24994,28.08134228,2.8635
4.88,20.33331,28.13890731,2.86937
4.9,20.41675,28.21530111,2.87716
4.92,20.5,28.30679716,2.88649
4.94,20.58331,28.22971689,2.87863
4.96,20.66675,28.22755943,2.87841
4.98,20.75006,28.20676933,2.87629
5,20.83331,28.34720056,2.89061
5.02,20.91669,28.54137223,2.91041
5.04,21,28.66219015,2.92273
5.06,21.08331,28.65405064,2.9219
5.08,21.16668,28.75770693,2.93247
5.1,21.24993,28.66444568,2.92296
5.12,21.33331,28.71906872,2.92853
5.14,21.41668,28.74691961,2.93137
5.16,21.5,28.76094312,2.9328
5.18,21.58337,28.85077203,2.94196
5.2,21.66675,28.97198223,2.95432
5.22,21.75,29.05112189,2.96239
5.24,21.83331,29.14663866,2.97213
5.26,21.91675,29.22754353,2.98038
5.28,22,29.39249138,2.9972
5.3,22.08331,29.25176595,2.98285
5.32,22.16668,29.27481158,2.9852
5.34,22.25,29.2431361,2.98197
5.36,22.33337,29.27206572,2.98492
5.38,22.41675,29.32002024,2.98981
5.4,22.5,29.41573314,2.99957
5.42,22.58337,29.42769725,3.00079
5.44,22.66668,29.5206643,3.01027
5.46,22.75,29.67364804,3.02587
5.48,22.83331,29.64354162,3.0228
5.5,22.91668,29.76053495,3.03473
5.52,22.99994,29.80888174,3.03966
5.54,23.08331,29.61892693,3.02029
5.56,23.16675,29.68119916,3.02664
5.58,23.25006,29.82074779,3.04087
5.6,23.33337,29.84369535,3.04321
5.62,23.41675,29.82555304,3.04136
5.64,23.50006,30.13112826,3.07252
5.66,23.58337,30.0487524,3.06412
5.68,23.66669,30.01609625,3.06079
5.7,23.74993,30.03727862,3.06295
5.72,23.83331,30.15034929,3.07448
5.74,23.91668,30.18702616,3.07822
5.76,23.99993,30.23556908,3.08317
5.78,24.08331,30.19967674,3.07951
5.8,24.16675,30.38816055,3.09873
5.82,24.25006,30.34079444,3.0939
5.84,24.33337,30.48122566,3.10822
5.86,24.41674,30.67588767,3.12807
5.88,24.5,30.78219175,3.13891
5.9,24.58331,30.90055802,3.15098
5.92,24.66662,30.85181897,3.14601
