Time,Extension,Load,
(sec),(mm),(N),(kgf)
0,0,2.412141701,0.24597
0.02,0.01156,2.366834978,0.24135
0.04,0.06806,2.713794255,0.27673
0.06,0.16525,3.257474931,0.33217
0.08,0.27781,3.66209731,0.37343
0.1,0.38575,3.836557613,0.39122
0.12,0.4825,3.971497117,0.40498
0.14,0.57069,4.421818485,0.4509
0.16,0.65519,4.828500261,0.49237
0.18,0.73925,5.077393038,0.51775
0.2,0.82412,5.295198734,0.53996
0.22,0.90956,5.609207667,0.57198
0.24,0.99487,5.790630692,0.59048
0.26,1.07962,5.805831,0.59203
0.28,1.164,5.92517793,0.6042
0.3,1.24794,6.05295858,0.61723
0.32,1.33162,6.253308439,0.63766
0.34,1.41531,6.594089527,0.67241
0.36,1.49887,6.806305433,0.69405
0.38,1.58244,7.007047558,0.71452
0.4,1.666,7.050687151,0.71897
0.42,1.74944,7.203278625,0.73453
0.44,1.83294,7.458545724,0.76056
0.46,1.9165,7.528467139,0.76769
0.48,1.99994,7.644970141,0.77957
0.5,2.08325,7.942700035,0.80993
0.52,2.16669,8.227289018,0.83895
0.54,2.24994,8.297504632,0.84611
0.56,2.33312,8.363699519,0.85286
0.58,2.41656,8.361934322,0.85268
0.6,2.49987,8.58081875,0.875
0.62,2.58325,8.623379611,0.87934
0.64,2.66669,8.574052162,0.87431
0.66,2.75006,8.766262502,0.89391
0.68,2.83337,9.102630597,0.92821
0.7,2.91675,9.152644512,0.93331
0.72,3.00012,9.182456728,0.93635
0.74,3.08337,9.296606134,0.94799
0.76,3.16675,9.396339764,0.95816
0.78,3.25,9.516863493,0.97045
0.8,3.33325,9.651116531,0.98414
0.82,3.41662,9.808317131,1.00017
0.84,3.49994,9.828911096,1.00227
0.86,3.58325,9.889221993,1.00842
0.88,3.66662,10.15900293,1.03593
0.9,3.75006,10.28511645,1.04879
0.92,3.83331,10.24588985,1.04479
0.94,3.91675,10.32748118,1.05311
0.96,4.00006,10.40828798,1.06135
0.98,4.08337,10.56048719,1.07687
1,4.16675,10.59039747,1.07992
1.02,4.25,10.77917548,1.09917
1.04,4.33325,10.75004973,1.0962
1.06,4.41669,10.71229413,1.09235
1.08,4.5,10.76603457,1.09783
1.1,4.58331,10.91862604,1.11339
1.12,4.66675,11.00384583,1.12208
1.14,4.75006,11.10534466,1.13243
1.16,4.83337,11.17605061,1.13964
1.18,4.91669,11.20978548,1.14308
1.2,5,11.24361842,1.14653
1.22,5.08325,11.3159915,1.15391
1.24,5.16662,11.42092266,1.16461
1.26,5.25,11.52232342,1.17495
1.28,5.33325,11.53654306,1.1764
1.3,5.41669,11.5938139,1.18224
1.32,5.5,11.67001157,1.19001
1.34,5.58331,11.62578358,1.1855
1.36,5.66675,11.68962487,1.19201
1.38,5.75006,11.8265257,1.20597
1.4,5.83337,11.99569041,1.22322
1.42,5.91669,12.17662311,1.24167
1.44,6,12.28312332,1.25253
1.46,6.08331,12.29920623,1.25417
1.48,6.16669,12.28547692,1.25277
1.5,6.25,12.36677405,1.26106
1.52,6.33331,12.43041921,1.26755
1.54,6.41669,12.49533923,1.27417
1.56,6.5,12.54878547,1.27962
1.58,6.58331,12.57565569,1.28236
1.6,6.66669,12.36481272,1.26086
1.62,6.75,12.47111681,1.2717
1.64,6.83331,12.60978284,1.28584
1.66,6.91669,12.65361856,1.29031
1.68,7,12.81621282,1.30689
1.7,7.08325,12.8838787,1.31379
1.72,7.16662,12.87495465,1.31288
1.74,7.25,13.06137907,1.33189
1.76,7.33337,13.14346073,1.34026
1.78,7.41675,13.17131162,1.3431
1.8,7.50006,13.1198267,1.33785
1.82,7.58337,13.06883212,1.33265
1.84,7.66675,12.96752943,1.32232
1.86,7.75,13.06000614,1.33175
1.88,7.83325,13.24956868,1.35108
1.9,7.91662,13.38186039,1.36457
1.92,7.99994,13.48620315,1.37521
1.94,8.08325,13.45031081,1.37155
1.96,8.16669,13.41451654,1.3679
1.98,8.25012,13.44275969,1.37078
2,8.3335,13.36548329,1.3629
2.02,8.41687,13.45972519,1.37251
2.04,8.50019,13.58819231,1.38561
2.06,8.58331,13.6508568,1.392
2.08,8.66656,13.73793985,1.40088
2.1,8.74981,13.67929609,1.3949
2.12,8.83312,13.81492205,1.40873
2.14,8.91656,13.7266622,1.39973
2.16,9,13.76314294,1.40345
2.18,9.08331,13.81384332,1.40862
2.2,9.16675,13.8853338,1.41591
2.22,9.25012,13.98555776,1.42613
2.24,9.33337,13.89994571,1.4174
2.26,9.41675,13.99144175,1.42673
2.28,9.50006,14.01125119,1.42875
2.3,9.58331,14.07293502,1.43504
2.32,9.66662,14.13187298,1.44105
2.34,9.74987,14.2600459,1.45412
2.36,9.83319,14.24464946,1.45255
2.38,9.91662,14.13010779,1.44087
2.4,10,13.97594725,1.42515
2.42,10.08331,14.19198775,1.44718
2.44,10.16675,14.2020886,1.44821
2.46,10.25006,14.34497149,1.46278
2.48,10.33331,14.33045765,1.4613
2.5,10.41675,14.3373223,1.462
2.52,10.50006,14.55463766,1.48416
2.54,10.58331,14.66447214,1.49536
2.56,10.66669,14.5328669,1.48194
2.58,10.74994,14.53541663,1.4822
2.6,10.83325,14.57915429,1.48666
2.62,10.91668,14.60023859,1.48881
2.64,11.00006,14.70360068,1.49935
2.66,11.08337,14.65476356,1.49437
2.68,11.16681,14.53727989,1.48239
2.7,11.25006,14.58033109,1.48678
2.72,11.33331,14.66074562,1.49498
2.74,11.41662,14.68232025,1.49718
2.76,11.49994,14.91591465,1.521
2.78,11.58325,14.9652421,1.52603
2.8,11.66669,14.84795457,1.51407
2.82,11.75006,14.86188001,1.51549
2.84,11.83331,14.8068647,1.50988
2.86,11.91675,14.85766315,1.51506
2.88,12.00006,14.85060236,1.51434
2.9,12.08331,14.89747815,1.51912
2.92,12.16669,14.87845325,1.51718
2.94,12.25,14.99485818,1.52905
2.96,12.33325,15.09841641,1.53961
2.98,12.41669,15.15637371,1.54552
3,12.5,15.17284888,1.5472
3.02,12.58331,15.14254633,1.54411
3.04,12.66675,15.25963773,1.55605
3.06,12.75006,15.18638206,1.54858
3.08,12.83337,15.15892344,1.54578
3.1,12.91675,15.13803527,1.54365
3.12,13.00006,15.12342336,1.54216
3.14,13.08331,15.0823335,1.53797
3.16,13.16669,15.06144534,1.53584
3.18,13.25,15.10420233,1.5402
3.2,13.33331,15.24963495,1.55503
3.22,13.41662,15.4175248,1.57215
3.24,13.5,15.4728343,1.57779
3.26,13.58331,15.28915575,1.55906
3.28,13.66668,15.29964886,1.56013
3.3,13.75006,15.40487422,1.57086
3.32,13.83331,15.39428304,1.56978
3.34,13.91669,15.25002722,1.55507
3.36,14,15.3785924,1.56818
3.38,14.08325,15.41497507,1.57189
3.4,14.16662,15.39369464,1.56972
3.42,14.24994,15.46234119,1.57672
3.44,14.33325,15.42988118,1.57341
3.46,14.41669,15.45184807,1.57565
3.48,14.5,15.52373082,1.58298
3.5,14.58331,15.66749631,1.59764
3.52,14.66675,15.72172708,1.60317
3.54,14.75,15.78497997,1.60962
3.56,14.83331,15.79360983,1.6105
3.58,14.91669,15.75801169,1.60687
3.6,14.99994,15.65817999,1.59669
3.62,15.08325,15.62571998,1.59338
3.64,15.16662,15.48362162,1.57889
3.66,15.25,15.70505578,1.60147
3.68,15.33331,15.78576451,1.6097
3.7,15.41675,15.82302978,1.6135
3.72,15.50006,15.77380039,1.60848
3.74,15.58337,15.62660258,1.59347
3.76,15.66675,15.74457658,1.6055
3.78,15.75006,15.80881013,1.61205
3.8,15.83331,15.7667396,1.60776
3.82,15.91668,15.7084881,1.60182
3.84,16,15.70181958,1.60114
3.86,16.08331,15.89501059,1.62084
3.88,16.16669,15.86304091,1.61758
3.9,16.25,15.81773418,1.61296
3.92,16.33331,16.01926084,1.63351
3.94,16.41675,16.08506346,1.64022
