Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,4.19618
0.10000,0.07594,4.17383
0.20000,0.16469,4.46867
0.30000,0.24925,4.66197
0.40000,0.33306,4.66324
0.50000,0.41675,5.12708
0.60000,0.49994,5.28814
0.70000,0.58331,5.39966
0.80000,0.66669,5.37575
0.90000,0.74994,5.40574
1.00000,0.83337,5.61918
1.10000,0.91675,5.68837
1.20000,0.99994,5.81185
1.30000,1.08331,5.93288
1.40000,1.16681,6.08512
1.50000,1.24987,6.08066
1.60000,1.33331,6.19263
1.70000,1.41669,6.31635
1.80000,1.49987,6.29612
1.90000,1.58331,6.37270
2.00000,1.66669,6.30454
2.10000,1.75000,6.65332
2.20000,1.83337,6.41715
2.30000,1.91675,6.56968
2.40000,1.99994,6.81096
2.50000,2.08337,6.95663
2.60000,2.16662,6.98819
2.70000,2.24987,6.93747
2.80000,2.33331,7.18664
2.90000,2.41675,7.03557
3.00000,2.49994,7.13156
3.10000,2.58337,7.25749
3.20000,2.66675,7.15219
3.30000,2.74994,7.49906
3.40000,2.83331,7.48142
3.50000,2.91675,7.61225
3.60000,2.99994,7.81031
3.70000,3.08331,7.59809
3.80000,3.16675,7.81746
3.90000,3.24987,7.61828
4.00000,3.33331,7.74499
4.10000,3.41669,7.97137
4.20000,3.49994,7.84314
4.30000,3.58337,8.07853
4.40000,3.66681,8.06251
4.50000,3.74994,8.02111
4.60000,3.83337,8.02532
4.70000,3.91675,8.19765
4.80000,3.99994,8.08569
4.90000,4.08331,8.03355
5.00000,4.16669,8.29541
5.10000,4.24994,8.36847
5.20000,4.33337,8.47416
5.30000,4.41675,8.62792
5.40000,4.49994,8.70485
5.50000,4.58337,8.65659
5.60000,4.66675,8.63551
5.70000,4.75000,8.46108
5.80000,4.83331,8.59465
5.90000,4.91675,8.71891
6.00000,4.99987,9.04246
6.10000,5.08331,8.93554
6.20000,5.16675,8.92829
6.30000,5.24994,8.93123
6.40000,5.33331,9.12850
6.50000,5.41675,8.96058
6.60000,5.50000,9.15447
6.70000,5.58337,9.25443
6.80000,5.66675,9.20930
6.90000,5.74994,9.42667
7.00000,5.83331,9.39888
7.10000,5.91675,9.29696
7.20000,5.99994,9.51800
7.30000,6.08331,9.32166
7.40000,6.16675,9.35018
7.50000,6.24994,9.60929
7.60000,6.33337,9.59645
7.70000,6.41662,9.45509
7.80000,6.49994,9.42637
7.90000,6.58331,9.61081
8.00000,6.66675,9.79676
8.10000,6.74994,9.79642
8.20000,6.83331,9.67353
8.30000,6.91675,9.79299
8.40000,6.99987,9.82459
8.50000,7.08337,10.00825
8.60000,7.16675,9.99869
8.70000,7.24994,9.73899
8.80000,7.33337,10.20047
8.90000,7.41669,10.03613
9.00000,7.49994,10.13021
9.10000,7.58331,10.17230
9.20000,7.66662,10.25388
9.30000,7.74987,10.23369
9.40000,7.83325,10.36947
9.50000,7.91675,10.31190
9.60000,7.99987,10.54685
9.70000,8.08344,10.36609
9.80000,8.16681,10.73633
9.90000,8.24994,10.52485
10.00000,8.33337,10.51319
10.10000,8.41675,10.51686
10.20000,8.49981,10.75535
10.30000,8.58325,10.84399
10.40000,8.66675,10.86530
10.50000,8.74994,10.70115
10.60000,8.83331,10.78112
10.70000,8.91675,10.67107
10.80000,8.99987,10.78852
10.90000,9.08337,10.95752
11.00000,9.16675,10.79959
11.10000,9.24994,11.00152
11.20000,9.33337,10.73075
11.30000,9.41669,10.83433
11.40000,9.49994,10.96330
11.50000,9.58319,11.00338
11.60000,9.66675,11.15376
11.70000,9.74987,11.15700
11.80000,9.83337,11.08987
11.90000,9.91675,11.23344
12.00000,10.00000,11.07061
12.10000,10.08331,11.25093
12.20000,10.16675,11.17297
12.30000,10.24994,11.30806
12.40000,10.33331,11.34060
12.50000,10.41669,11.36201
12.60000,10.49994,11.31855
12.70000,10.58331,11.38122
12.80000,10.66662,11.41361
12.90000,10.74994,11.62421
13.00000,10.83337,11.51744
13.10000,10.91675,11.65763
13.20000,10.99994,11.51676
13.30000,11.08337,11.59447
13.40000,11.16669,11.36118
13.50000,11.24987,11.75151
13.60000,11.33331,11.78557
13.70000,11.41669,11.79115
13.80000,11.49987,11.82261
13.90000,11.58331,11.73642
14.00000,11.66675,11.88783
14.10000,11.74994,11.70266
14.20000,11.83337,12.02812
14.30000,11.91675,11.98784
14.40000,11.99987,11.66028
14.50000,12.08331,11.99862
14.60000,12.16669,11.79816
14.70000,12.24987,12.02336
14.80000,12.33337,12.17649
14.90000,12.41675,12.03557
15.00000,12.49994,11.95898
15.10000,12.58337,12.00220
15.20000,12.66675,12.14817
15.30000,12.74987,12.24950
15.40000,12.83331,12.11695
15.50000,12.91675,11.96643
15.60000,12.99994,12.38155
15.70000,13.08331,12.34422
15.80000,13.16675,12.51341
15.90000,13.24987,12.11485
16.00000,13.33331,12.22279
16.10000,13.41675,12.38067
16.20000,13.49994,12.36646
16.30000,13.58331,12.30428
16.40000,13.66681,12.59470
16.50000,13.74987,12.52037
16.60000,13.83331,12.42805
16.70000,13.91675,12.35455
16.80000,13.99987,12.64027
16.90000,14.08331,12.74587
17.00000,14.16669,12.60225
17.10000,14.24994,12.55874
17.20000,14.33331,12.53610
17.30000,14.41675,12.70270
17.40000,14.49994,12.59725
17.50000,14.58331,12.59745
17.60000,14.66675,12.77537
17.70000,14.74994,12.79389
17.80000,14.83331,12.96847
17.90000,14.91669,12.74891
18.00000,14.99994,12.83921
18.10000,15.08331,12.64988
18.20000,15.16675,12.76718
18.30000,15.24994,12.81829
18.40000,15.33331,13.01826
18.50000,15.41675,12.89826
18.60000,15.50000,12.90918
18.70000,15.58331,12.74391
18.80000,15.66675,13.02570
18.90000,15.74987,12.88459
19.00000,15.83337,12.86528
19.10000,15.91668,13.14404
19.20000,15.99994,12.99449
19.30000,16.08337,13.19093
19.40000,16.16675,12.92741
19.50000,16.24993,13.35562
19.60000,16.33337,13.12091
19.70000,16.41668,13.14772
19.80000,16.49987,13.31221
19.90000,16.58331,13.11577
20.00000,16.66675,13.07892
20.10000,16.74994,13.04624
20.20000,16.83337,13.33587
20.30000,16.91675,13.29226
