Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,1.82243
0.10000,0.07594,2.14176
0.20000,0.16469,2.38588
0.30000,0.24925,2.47305
0.40000,0.33306,2.57864
0.50000,0.41669,2.80958
0.60000,0.49994,2.79949
0.70000,0.58331,2.88573
0.80000,0.66675,3.13420
0.90000,0.74994,3.14724
1.00000,0.83337,3.46755
1.10000,0.91675,3.40361
1.20000,0.99994,3.31447
1.30000,1.08337,3.52086
1.40000,1.16675,3.86940
1.50000,1.24987,3.72166
1.60000,1.33331,3.94143
1.70000,1.41669,4.08451
1.80000,1.49987,4.11302
1.90000,1.58331,4.12777
2.00000,1.66669,4.04095
2.10000,1.75000,4.32916
2.20000,1.83337,4.35851
2.30000,1.91681,4.50507
2.40000,1.99994,4.57740
2.50000,2.08337,4.44578
2.60000,2.16662,4.82161
2.70000,2.24987,4.70244
2.80000,2.33337,4.74703
2.90000,2.41675,5.01144
3.00000,2.49994,4.89864
3.10000,2.58337,5.09234
3.20000,2.66675,5.25021
3.30000,2.74994,5.09096
3.40000,2.83331,5.19808
3.50000,2.91675,5.47189
3.60000,2.99994,5.31254
3.70000,3.08331,5.54279
3.80000,3.16675,5.42544
3.90000,3.24987,5.67583
4.00000,3.33331,5.49350
4.10000,3.41669,5.92524
4.20000,3.49994,5.71625
4.30000,3.58337,5.66701
4.40000,3.66681,5.75222
4.50000,3.74994,6.11428
4.60000,3.83337,5.79588
4.70000,3.91675,6.04984
4.80000,3.99994,6.05215
4.90000,4.08331,6.23923
5.00000,4.16675,6.30587
5.10000,4.24987,6.25231
5.20000,4.33337,6.42724
5.30000,4.41675,6.35340
5.40000,4.49994,6.46850
5.50000,4.58337,6.53425
5.60000,4.66669,6.48075
5.70000,4.75000,6.51318
5.80000,4.83331,6.47158
5.90000,4.91675,6.71423
6.00000,4.99987,6.72780
6.10000,5.08331,6.67640
6.20000,5.16675,6.67268
6.30000,5.24994,6.82482
6.40000,5.33337,6.88166
6.50000,5.41675,7.09055
6.60000,5.50000,7.16096
6.70000,5.58337,6.86339
6.80000,5.66675,7.18056
6.90000,5.74994,7.00568
7.00000,5.83331,7.22099
7.10000,5.91669,7.34839
7.20000,5.99994,7.29360
7.30000,6.08331,7.33447
7.40000,6.16675,7.20354
7.50000,6.24994,7.68619
7.60000,6.33337,7.44658
7.70000,6.41669,7.44129
7.80000,6.49994,7.54179
7.90000,6.58331,7.53713
8.00000,6.66675,7.44281
8.10000,6.74994,7.54806
8.20000,6.83331,7.66958
8.30000,6.91675,7.75959
8.40000,6.99987,7.66894
8.50000,7.08331,7.92022
8.60000,7.16675,8.01371
8.70000,7.24994,7.71476
8.80000,7.33337,7.90581
8.90000,7.41675,7.83990
9.00000,7.49994,8.00582
9.10000,7.58331,8.00322
9.20000,7.66669,8.09220
9.30000,7.74987,8.08245
9.40000,7.83331,8.11391
9.50000,7.91675,8.08828
9.60000,7.99987,8.16962
9.70000,8.08337,8.20574
9.80000,8.16681,8.18442
9.90000,8.25000,8.46103
10.00000,8.33331,8.31011
10.10000,8.41675,8.30952
10.20000,8.49981,8.37773
10.30000,8.58325,8.44001
10.40000,8.66669,8.40159
10.50000,8.74994,8.38919
10.60000,8.83331,8.49444
10.70000,8.91675,8.41306
10.80000,8.99987,8.70941
10.90000,9.08337,8.75213
11.00000,9.16675,8.82461
11.10000,9.24994,8.78291
11.20000,9.33337,8.68412
11.30000,9.41669,8.83774
11.40000,9.49994,8.84097
11.50000,9.58325,8.87890
11.60000,9.66669,8.76556
11.70000,9.74987,8.94407
11.80000,9.83337,8.75414
11.90000,9.91675,9.04819
12.00000,10.00000,8.96014
12.10000,10.08331,9.23910
12.20000,10.16675,9.09440
12.30000,10.24994,9.03334
12.40000,10.33337,8.98523
12.50000,10.41669,9.21028
12.60000,10.49994,8.99071
12.70000,10.58331,9.12669
12.80000,10.66669,9.22454
12.90000,10.74994,9.03080
13.00000,10.83331,9.21852
13.10000,10.91675,9.28907
13.20000,10.99994,9.38609
13.30000,11.08337,9.49247
13.40000,11.16669,9.21484
13.50000,11.24987,9.60316
13.60000,11.33331,9.26781
13.70000,11.41675,9.42412
13.80000,11.49987,9.41192
13.90000,11.58331,9.41623
14.00000,11.66675,9.58048
14.10000,11.74994,9.71630
14.20000,11.83337,9.50585
14.30000,11.91675,9.64222
14.40000,11.99987,9.74796
14.50000,12.08331,9.64903
14.60000,12.16669,9.72591
14.70000,12.24987,9.68088
14.80000,12.33337,9.75786
14.90000,12.41675,9.96699
15.00000,12.50000,9.92152
15.10000,12.58337,9.87864
15.20000,12.66675,9.79975
15.30000,12.74994,9.99448
15.40000,12.83337,9.91402
15.50000,12.91675,10.05254
15.60000,12.99994,10.09909
15.70000,13.08331,10.05073
15.80000,13.16675,9.98492
15.90000,13.24987,9.91039
16.00000,13.33331,9.97723
16.10000,13.41675,10.22723
16.20000,13.49994,10.19660
16.30000,13.58337,10.27980
16.40000,13.66681,10.35835
16.50000,13.74987,10.28436
16.60000,13.83331,10.34845
16.70000,13.91675,10.25427
16.80000,13.99987,10.36923
16.90000,14.08331,10.54489
17.00000,14.16675,10.47458
17.10000,14.25000,10.58277
17.20000,14.33337,10.61457
17.30000,14.41675,10.56773
17.40000,14.50000,10.60438
17.50000,14.58331,10.57130
17.60000,14.66669,10.88603
17.70000,14.74994,10.66406
17.80000,14.83331,10.68631
17.90000,14.91669,10.69674
18.00000,14.99994,10.68141
18.10000,15.08331,10.75231
18.20000,15.16675,10.64078
18.30000,15.24994,10.85477
18.40000,15.33331,10.92699
18.50000,15.41675,10.83169
18.60000,15.50000,10.98618
18.70000,15.58337,11.10285
18.80000,15.66675,10.95105
18.90000,15.74987,11.14181
19.00000,15.83337,11.14744
19.10000,15.91668,11.11476
19.20000,15.99994,10.91072
19.30000,16.08337,11.08791
19.40000,16.16675,11.15215
19.50000,16.25000,11.26646
19.60000,16.33337,11.09379
19.70000,16.41675,11.25118
19.80000,16.49987,11.50578
19.90000,16.58331,11.15626
20.00000,16.66675,11.45722
20.10000,16.74994,11.24897
20.20000,16.83337,11.53645
20.30000,16.91675,11.36407
20.40000,16.99987,11.52435
20.50000,17.08331,11.66763
20.60000,17.16669,11.48236
20.70000,17.24993,11.59599
20.80000,17.33337,11.54630
20.90000,17.41681,11.71021
21.00000,17.49994,11.80453
21.10000,17.58331,11.95050
21.20000,17.66675,11.65763
21.30000,17.74987,11.77023
21.40000,17.83337,11.63308
21.50000,17.91675,11.96726
21.60000,17.99993,11.81350
21.70000,18.08331,11.96750
21.80000,18.16675,11.90920
21.90000,18.24987,11.98353
22.00000,18.33331,12.02474
22.10000,18.41668,12.01881
22.20000,18.49987,12.26680
22.30000,18.58337,12.02366
22.40000,18.66681,12.11642
22.50000,18.74994,12.10402
22.60000,18.83337,12.35152
22.70000,18.91675,12.38327
22.80000,18.99993,12.26469
22.90000,19.08331,12.38645
23.00000,19.16662,12.44138
23.10000,19.24993,12.31927
23.20000,19.33331,12.34632
23.30000,19.41675,12.49896
23.40000,19.49994,12.42369
23.50000,19.58337,12.57887
23.60000,19.66675,12.38111
23.70000,19.74993,12.65061
23.80000,19.83337,12.49641
23.90000,19.91675,12.68065
24.00000,19.99993,12.87155
24.10000,20.08331,12.59407
24.20000,20.16675,12.88640
24.30000,20.24994,12.87033
24.40000,20.33331,13.13448
24.50000,20.41668,12.86224
24.60000,20.49993,13.06294
24.70000,20.58337,13.06760
24.80000,20.66675,12.98768
24.90000,20.74993,13.02600
25.00000,20.83337,13.24400
25.10000,20.91669,13.04442
25.20000,20.99993,13.18897
25.30000,21.08337,13.42074
25.40000,21.16675,13.32269
