Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00006,-0.07617
0.10000,0.07600,0.12297
0.20000,0.16469,0.32568
0.30000,0.24925,0.55912
0.40000,0.33306,0.82670
0.50000,0.41669,1.02368
0.60000,0.49994,1.43092
0.70000,0.58331,1.50609
0.80000,0.66669,1.40985
0.90000,0.74987,1.64235
1.00000,0.83337,1.90142
1.10000,0.91675,2.09835
1.20000,0.99994,2.09639
1.30000,1.08337,2.26945
1.40000,1.16675,2.44806
1.50000,1.24987,2.62240
1.60000,1.33331,2.76729
1.70000,1.41669,2.84270
1.80000,1.49994,2.95036
1.90000,1.58331,3.25935
2.00000,1.66669,3.37773
2.10000,1.75000,3.28679
2.20000,1.83344,3.50744
2.30000,1.91675,3.58990
2.40000,1.99994,3.67742
2.50000,2.08337,3.84073
2.60000,2.16662,3.71863
2.70000,2.24987,3.84421
2.80000,2.33337,4.08078
2.90000,2.41675,4.11895
3.00000,2.49994,4.21901
3.10000,2.58337,4.52100
3.20000,2.66675,4.47156
3.30000,2.74994,4.52874
3.40000,2.83331,4.56226
3.50000,2.91675,4.63713
3.60000,2.99994,4.83494
3.70000,3.08331,4.99184
3.80000,3.16675,5.03368
3.90000,3.24981,5.05152
4.00000,3.33331,5.22111
4.10000,3.41669,5.18005
4.20000,3.49994,5.58831
4.30000,3.58337,5.38447
4.40000,3.66681,5.52270
4.50000,3.74994,5.39437
4.60000,3.83337,5.52344
4.70000,3.91675,5.65882
4.80000,3.99994,5.86859
4.90000,4.08331,5.96615
5.00000,4.16669,5.83243
5.10000,4.24994,5.85507
5.20000,4.33337,6.08831
5.30000,4.41675,6.12011
5.40000,4.49994,6.21776
5.50000,4.58337,6.50128
5.60000,4.66675,6.32424
5.70000,4.75000,6.51137
5.80000,4.83325,6.49760
5.90000,4.91675,6.71786
6.00000,4.99987,6.62294
6.10000,5.08331,6.74951
6.20000,5.16675,6.72736
6.30000,5.24994,6.90572
6.40000,5.33331,6.90249
6.50000,5.41675,6.93968
6.60000,5.50000,7.06527
6.70000,5.58337,7.19472
6.80000,5.66675,7.02793
6.90000,5.74994,7.13872
7.00000,5.83331,7.45344
7.10000,5.91669,7.43649
7.20000,5.99994,7.51866
7.30000,6.08331,7.58927
7.40000,6.16675,7.58310
7.50000,6.24994,7.76846
7.60000,6.33337,7.80722
7.70000,6.41669,7.47569
7.80000,6.49994,7.98068
7.90000,6.58331,7.87009
8.00000,6.66675,8.05776
8.10000,6.74994,7.93722
8.20000,6.83337,8.24111
8.30000,6.91675,8.04369
8.40000,6.99987,8.19089
8.50000,7.08337,8.33931
8.60000,7.16675,8.27360
8.70000,7.24994,8.25283
8.80000,7.33337,8.36910
8.90000,7.41675,8.31486
9.00000,7.49994,8.39522
9.10000,7.58331,8.35862
9.20000,7.66669,8.37822
9.30000,7.74987,8.63164
9.40000,7.83325,8.55957
9.50000,7.91675,8.65394
9.60000,7.99987,8.70005
9.70000,8.08344,8.77448
9.80000,8.16681,8.69676
9.90000,8.25000,9.02438
10.00000,8.33331,8.93765
10.10000,8.41675,8.88311
10.20000,8.49981,9.19269
10.30000,8.58325,9.21852
10.40000,8.66675,9.07568
10.50000,8.74987,9.25806
10.60000,8.83331,9.20950
10.70000,8.91675,9.27109
10.80000,8.99987,9.68710
10.90000,9.08337,9.42569
11.00000,9.16675,9.39031
11.10000,9.24994,9.68891
11.20000,9.33337,9.50418
11.30000,9.41669,9.52712
11.40000,9.49987,9.48360
11.50000,9.58325,9.76854
11.60000,9.66669,9.48699
11.70000,9.74987,9.62737
11.80000,9.83337,9.57283
11.90000,9.91675,9.86169
12.00000,10.00000,9.79730
12.10000,10.08331,10.01388
12.20000,10.16675,9.90363
12.30000,10.24994,9.88859
12.40000,10.33331,9.93548
12.50000,10.41669,10.00124
12.60000,10.49994,10.20312
12.70000,10.58331,9.91907
12.80000,10.66669,10.07778
12.90000,10.74994,10.08841
13.00000,10.83337,10.14672
13.10000,10.91675,10.22394
13.20000,10.99994,10.28367
13.30000,11.08337,10.26780
13.40000,11.16675,10.44557
13.50000,11.24994,10.41401
13.60000,11.33331,10.31400
13.70000,11.41669,10.81287
13.80000,11.49987,10.51804
13.90000,11.58337,10.68616
14.00000,11.66675,10.73090
14.10000,11.74994,10.69939
14.20000,11.83337,10.84516
14.30000,11.91675,10.65387
14.40000,11.99987,10.72570
14.50000,12.08331,10.79460
14.60000,12.16669,10.80836
14.70000,12.24987,10.93885
14.80000,12.33337,10.95424
14.90000,12.41675,10.89794
15.00000,12.49994,10.99334
15.10000,12.58337,10.80052
15.20000,12.66675,11.03229
15.30000,12.74987,11.16131
15.40000,12.83337,11.08100
15.50000,12.91675,11.15239
15.60000,12.99994,11.24436
15.70000,13.08331,11.15866
15.80000,13.16675,11.14475
15.90000,13.24987,11.40945
16.00000,13.33331,11.33884
16.10000,13.41675,11.34545
16.20000,13.49994,11.37769
16.30000,13.58331,11.35153
16.40000,13.66681,11.34246
16.50000,13.74987,11.55958
16.60000,13.83331,11.55644
16.70000,13.91675,11.63876
16.80000,13.99987,11.61039
16.90000,14.08331,11.45095
17.00000,14.16675,11.63700
17.10000,14.25000,11.80350
17.20000,14.33337,11.51725
17.30000,14.41681,11.81164
17.40000,14.50000,11.70746
17.50000,14.58331,11.81654
17.60000,14.66675,11.76406
17.70000,14.74994,12.01121
17.80000,14.83331,11.83579
17.90000,14.91669,11.93536
18.00000,14.99994,12.00783
18.10000,15.08331,11.94501
18.20000,15.16675,11.84060
18.30000,15.24994,12.03802
18.40000,15.33331,12.07673
18.50000,15.41675,11.95643
