Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.58322
0.10000,0.07600,0.83719
0.20000,0.16462,1.25707
0.30000,0.24925,1.24707
0.40000,0.33306,1.61487
0.50000,0.41669,1.73967
0.60000,0.49987,1.93248
0.70000,0.58331,1.99902
0.80000,0.66669,2.16303
0.90000,0.74994,2.57095
1.00000,0.83331,2.43307
1.10000,0.91675,2.42302
1.20000,0.99994,2.92262
1.30000,1.08337,2.71726
1.40000,1.16681,3.05968
1.50000,1.24987,2.89327
1.60000,1.33331,3.24921
1.70000,1.41669,3.46157
1.80000,1.49987,3.42085
1.90000,1.58331,3.70172
2.00000,1.66669,3.76243
2.10000,1.74994,3.58598
2.20000,1.83344,3.85612
2.30000,1.91675,4.01762
2.40000,1.99994,3.93726
2.50000,2.08331,4.09323
2.60000,2.16656,4.29026
2.70000,2.24987,4.60224
2.80000,2.33331,4.67118
2.90000,2.41675,4.68774
3.00000,2.49994,4.74302
3.10000,2.58337,4.65197
3.20000,2.66675,4.69808
3.30000,2.74994,4.97826
3.40000,2.83331,5.18480
3.50000,2.91675,5.09444
3.60000,2.99994,5.10155
3.70000,3.08331,5.40628
3.80000,3.16675,5.46464
3.90000,3.24987,5.37551
4.00000,3.33337,5.50011
4.10000,3.41669,5.47826
4.20000,3.49994,5.65103
4.30000,3.58331,5.73629
4.40000,3.66681,5.83214
4.50000,3.74994,5.95125
4.60000,3.83337,5.83057
4.70000,3.91675,6.07395
4.80000,3.99994,5.98546
4.90000,4.08331,6.34080
5.00000,4.16675,6.33909
5.10000,4.24994,6.29690
5.20000,4.33337,6.50348
5.30000,4.41675,6.42846
5.40000,4.49994,6.47085
5.50000,4.58337,6.48570
5.60000,4.66669,6.56160
5.70000,4.74994,6.56787
5.80000,4.83331,6.94688
5.90000,4.91675,6.82375
6.00000,4.99987,6.89141
6.10000,5.08331,6.76602
6.20000,5.16675,6.84776
6.30000,5.24994,6.93571
6.40000,5.33331,7.16126
6.50000,5.41675,7.27155
6.60000,5.50000,7.16028
6.70000,5.58337,7.36485
6.80000,5.66675,7.33888
6.90000,5.74994,7.36392
7.00000,5.83331,7.49152
7.10000,5.91669,7.51567
7.20000,5.99994,7.64827
7.30000,6.08331,7.76542
7.40000,6.16675,7.58765
7.50000,6.24994,7.73103
7.60000,6.33337,7.70520
7.70000,6.41669,7.75023
7.80000,6.49994,8.01513
7.90000,6.58331,8.10205
8.00000,6.66675,8.06942
8.10000,6.74994,7.98627
8.20000,6.83331,8.12690
8.30000,6.91675,8.29257
8.40000,6.99987,8.26816
8.50000,7.08337,8.19746
8.60000,7.16675,8.21848
8.70000,7.24994,8.36758
8.80000,7.33344,8.27561
8.90000,7.41675,8.66100
9.00000,7.49994,8.61704
9.10000,7.58331,8.42158
9.20000,7.66662,8.88238
9.30000,7.74987,8.59891
9.40000,7.83331,8.96881
9.50000,7.91675,8.87130
9.60000,7.99994,8.73498
9.70000,8.08337,8.83705
9.80000,8.16675,9.13159
9.90000,8.25000,9.18843
10.00000,8.33331,9.07171
10.10000,8.41675,9.07622
10.20000,8.49981,9.10033
10.30000,8.58331,9.21455
10.40000,8.66675,9.29505
10.50000,8.74987,9.22082
10.60000,8.83331,9.20783
10.70000,8.91675,9.41603
10.80000,8.99987,9.44088
10.90000,9.08337,9.58832
11.00000,9.16675,9.66079
11.10000,9.24994,9.74041
11.20000,9.33337,9.56034
11.30000,9.41675,9.65942
11.40000,9.49987,9.69092
11.50000,9.58325,9.83243
11.60000,9.66675,9.91916
11.70000,9.74987,9.82758
11.80000,9.83331,9.96508
11.90000,9.91675,9.90162
12.00000,10.00000,10.06082
12.10000,10.08331,9.87575
12.20000,10.16675,10.16500
12.30000,10.24994,10.03931
12.40000,10.33331,10.10982
12.50000,10.41669,10.14211
12.60000,10.49994,10.30964
12.70000,10.58331,10.36222
12.80000,10.66662,10.17048
12.90000,10.74994,10.47561
13.00000,10.83337,10.46081
13.10000,10.91675,10.56596
13.20000,10.99994,10.39990
13.30000,11.08337,10.43837
13.40000,11.16675,10.61486
13.50000,11.24994,10.65362
13.60000,11.33331,10.78205
13.70000,11.41675,10.60737
13.80000,11.49987,10.70791
13.90000,11.58331,10.60742
14.00000,11.66675,10.69983
14.10000,11.74994,10.98898
14.20000,11.83344,10.90901
14.30000,11.91675,10.86207
14.40000,11.99987,10.93807
14.50000,12.08331,11.12995
14.60000,12.16669,11.04474
14.70000,12.24994,10.89818
14.80000,12.33337,10.98511
14.90000,12.41675,11.17964
15.00000,12.49994,11.21399
15.10000,12.58337,11.15362
15.20000,12.66675,11.12691
15.30000,12.74994,11.22315
15.40000,12.83331,11.30988
15.50000,12.91675,11.35177
15.60000,12.99994,11.28312
15.70000,13.08331,11.47506
15.80000,13.16675,11.54322
15.90000,13.24987,11.48123
16.00000,13.33331,11.63489
16.10000,13.41675,11.53273
16.20000,13.49994,11.52136
