Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00006,3.15306
0.10000,0.07575,3.41839
0.20000,0.16469,3.98620
0.30000,0.24931,3.96469
0.40000,0.33300,4.16251
0.50000,0.41669,4.20342
0.60000,0.49987,4.48600
0.70000,0.58331,4.52496
0.80000,0.66669,4.67666
0.90000,0.74987,4.53868
1.00000,0.83331,4.82493
1.10000,0.91681,4.96155
1.20000,0.99994,4.92328
1.30000,1.08331,5.37486
1.40000,1.16675,5.31248
1.50000,1.24994,5.24065
1.60000,1.33331,5.34276
1.70000,1.41675,5.48036
1.80000,1.49994,5.49290
1.90000,1.58337,5.72011
2.00000,1.66669,5.86677
2.10000,1.74994,5.90303
2.20000,1.83337,5.70791
2.30000,1.91675,5.96849
2.40000,1.99994,6.23167
2.50000,2.08331,6.32026
2.60000,2.16675,6.26710
2.70000,2.24987,6.29557
2.80000,2.33331,6.38612
2.90000,2.41675,6.33011
3.00000,2.49994,6.56335
3.10000,2.58331,6.68482
3.20000,2.66681,6.64856
3.30000,2.75000,6.86882
3.40000,2.83337,6.91840
3.50000,2.91675,6.84515
3.60000,2.99994,7.03836
3.70000,3.08325,7.17095
3.80000,3.16669,7.15659
3.90000,3.24987,6.94006
4.00000,3.33331,7.12494
4.10000,3.41675,7.10990
4.20000,3.49994,7.46534
4.30000,3.58331,7.38018
4.40000,3.66669,7.56084
4.50000,3.74994,7.39135
4.60000,3.83331,7.74464
4.70000,3.91675,7.73920
4.80000,3.99994,7.60984
4.90000,4.08331,7.92212
5.00000,4.16669,7.93696
5.10000,4.24987,7.70622
5.20000,4.33337,8.12483
5.30000,4.41675,7.89409
5.40000,4.49994,8.17270
5.50000,4.58337,8.20587
5.60000,4.66675,8.16927
5.70000,4.74994,7.97553
5.80000,4.83325,8.22807
5.90000,4.91669,8.34405
6.00000,4.99994,8.41006
6.10000,5.08331,8.52432
6.20000,5.16675,8.35229
6.30000,5.24994,8.46964
6.40000,5.33337,8.45911
6.50000,5.41675,8.37963
6.60000,5.49994,8.85669
6.70000,5.58331,8.61728
6.80000,5.66675,8.93543
6.90000,5.74981,8.66030
7.00000,5.83331,8.88962
7.10000,5.91675,8.89442
7.20000,5.99994,9.03304
7.30000,6.08331,9.04980
7.40000,6.16675,9.23080
7.50000,6.24987,9.02721
7.60000,6.33337,9.11468
7.70000,6.41675,9.08204
7.80000,6.49994,9.31753
7.90000,6.58337,9.20047
8.00000,6.66675,9.22831
8.10000,6.74987,9.44121
8.20000,6.83325,9.42994
8.30000,6.91675,9.40716
8.40000,6.99987,9.48849
8.50000,7.08331,9.43303
8.60000,7.16675,9.45861
8.70000,7.25000,9.60134
8.80000,7.33331,9.60747
8.90000,7.41675,9.70782
9.00000,7.49994,9.77166
9.10000,7.58331,9.84335
9.20000,7.66675,9.73100
9.30000,7.74994,9.89524
9.40000,7.83331,9.73903
9.50000,7.91669,9.87868
9.60000,7.99987,9.85433
9.70000,8.08331,9.84781
9.80000,8.16681,9.91269
9.90000,8.25000,10.06468
10.00000,8.33337,10.02539
10.10000,8.41675,10.05763
10.20000,8.49994,10.18307
10.30000,8.58325,10.32889
10.40000,8.66669,10.20865
10.50000,8.74987,10.28313
10.60000,8.83331,10.19243
10.70000,8.91675,10.31620
10.80000,8.99994,10.42106
10.90000,9.08337,10.49226
11.00000,9.16675,10.51676
11.10000,9.24987,10.54013
11.20000,9.33331,10.53092
11.30000,9.41669,10.36260
11.40000,9.49987,10.61187
11.50000,9.58331,10.65058
11.60000,9.66675,10.66248
11.70000,9.74994,10.51191
11.80000,9.83331,10.69634
11.90000,9.91675,10.70374
12.00000,9.99994,10.71623
12.10000,10.08337,10.79880
12.20000,10.16675,10.73353
12.30000,10.24994,10.82095
12.40000,10.33331,10.62162
12.50000,10.41675,10.98377
12.60000,10.49987,10.97990
12.70000,10.58325,11.08075
12.80000,10.66675,10.87568
12.90000,10.74994,11.08422
13.00000,10.83337,11.13690
13.10000,10.91675,11.31859
13.20000,10.99994,11.04742
13.30000,11.08331,11.06129
13.40000,11.16669,11.29012
13.50000,11.24987,11.30908
13.60000,11.33331,11.36833
13.70000,11.41675,11.25239
13.80000,11.49994,11.52581
13.90000,11.58337,11.26900
14.00000,11.66675,11.56579
14.10000,11.74994,11.30761
14.20000,11.83331,11.54139
14.30000,11.91675,11.46691
14.40000,11.99994,11.60945
14.50000,12.08325,11.67546
14.60000,12.16669,11.56477
14.70000,12.24994,11.64513
14.80000,12.33331,11.59657
14.90000,12.41675,11.55193
15.00000,12.50000,11.74116
15.10000,12.58331,11.66183
15.20000,12.66675,11.61357
15.30000,12.75000,11.79237
15.40000,12.83331,11.68942
15.50000,12.91675,11.73847
15.60000,12.99994,11.86876
15.70000,13.08331,11.95975
15.80000,13.16669,11.72666
15.90000,13.24994,11.92075
16.00000,13.33337,12.10455
16.10000,13.41675,11.94794
16.20000,13.49994,12.01297
16.30000,13.58337,12.08225
16.40000,13.66668,12.03149
16.50000,13.74987,12.05893
16.60000,13.83331,12.09093
16.70000,13.91675,12.10136
16.80000,13.99994,12.08808
16.90000,14.08331,12.18143
17.00000,14.16675,12.16496
17.10000,14.24987,12.18256
17.20000,14.33325,12.05217
17.30000,14.41675,12.19554
17.40000,14.49994,12.29741
17.50000,14.58337,12.25488
17.60000,14.66675,12.11508
17.70000,14.74994,12.12777
17.80000,14.83331,12.20044
17.90000,14.91669,12.39262
18.00000,14.99987,12.42907
18.10000,15.08337,12.53237
18.20000,15.16681,12.20024
18.30000,15.24994,12.55814
18.40000,15.33331,12.32328
18.50000,15.41675,12.48724
18.60000,15.49987,12.56372
18.70000,15.58331,12.56372
18.80000,15.66668,12.48077
18.90000,15.74987,12.50301
19.00000,15.83337,12.57304
19.10000,15.91675,12.53658
19.20000,15.99994,12.69994
19.30000,16.08337,12.56221
19.40000,16.16675,12.74302
19.50000,16.24987,12.62395
19.60000,16.33331,12.63615
19.70000,16.41668,12.89168
19.80000,16.49987,12.83038
19.90000,16.58331,12.87409
20.00000,16.66675,12.90589
20.10000,16.75000,12.82519
20.20000,16.83337,13.02094
20.30000,16.91675,12.89256
20.40000,16.99987,12.96915
20.50000,17.08337,12.93299
20.60000,17.16681,12.93750
20.70000,17.24993,12.81990
20.80000,17.33331,12.91104
20.90000,17.41675,12.98316
21.00000,17.49994,13.01041
21.10000,17.58325,13.10414
21.20000,17.66675,13.04838
21.30000,17.74994,13.09969
21.40000,17.83331,13.13560
21.50000,17.91675,13.18872
21.60000,17.99993,12.93186
21.70000,18.08337,13.17627
21.80000,18.16675,13.02908
21.90000,18.24994,13.27643
22.00000,18.33331,13.21430
22.10000,18.41675,13.44293
22.20000,18.49987,13.12433
22.30000,18.58331,13.11056
22.40000,18.66675,13.25614
22.50000,18.75000,13.25203
22.60000,18.83331,13.25046
22.70000,18.91675,13.29108
22.80000,19.00000,13.37203
22.90000,19.08337,13.37051
23.00000,19.16668,13.34037
23.10000,19.24987,13.52584
23.20000,19.33331,13.27045
23.30000,19.41668,13.35694
23.40000,19.49994,13.66534
23.50000,19.58337,13.44832
23.60000,19.66681,13.30999
23.70000,19.74993,13.57890
23.80000,19.83331,13.54519
23.90000,19.91675,13.62795
24.00000,19.99993,13.59591
24.10000,20.08325,13.45792
24.20000,20.16668,13.45969
24.30000,20.24994,13.85159
24.40000,20.33331,13.62687
24.50000,20.41675,13.59522
24.60000,20.49993,13.73732
24.70000,20.58331,13.81680
24.80000,20.66675,13.74781
24.90000,20.74993,13.58905
25.00000,20.83337,13.72875
25.10000,20.91681,13.85624
25.20000,20.99987,13.81538
25.30000,21.08331,13.98173
25.40000,21.16668,13.86590
25.50000,21.24993,13.94689
25.60000,21.33331,13.88123
25.70000,21.41675,13.80906
25.80000,21.50000,13.73908
25.90000,21.58337,13.93577
26.00000,21.66675,13.75864
26.10000,21.74993,13.82581
26.20000,21.83331,14.12731
26.30000,21.91668,14.01192
26.40000,21.99993,14.09090
26.50000,22.08331,14.04073
26.60000,22.16675,14.02083
26.70000,22.24993,14.16529
26.80000,22.33331,14.03568
26.90000,22.41675,13.94949
27.00000,22.49993,14.08218
27.10000,22.58331,14.09375
27.20000,22.66675,14.25696
27.30000,22.74987,14.16700
27.40000,22.83331,14.05420
27.50000,22.91668,14.33776
27.60000,22.99987,14.22443
27.70000,23.08337,14.38882
27.80000,23.16675,14.27431
27.90000,23.24993,14.24324
28.00000,23.33337,14.19743
28.10000,23.41681,14.23006
28.20000,23.49993,14.25407
28.30000,23.58331,14.25295
28.40000,23.66669,14.37775
28.50000,23.74987,14.31944
28.60000,23.83331,14.46894
28.70000,23.91668,14.34604
28.80000,23.99993,14.43096
28.90000,24.08337,14.33865
29.00000,24.16675,14.64563
29.10000,24.24994,14.46193
