Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00006,4.45381
0.10000,0.07575,4.71934
0.20000,0.16469,4.79578
0.30000,0.24931,4.93935
0.40000,0.33300,5.32321
0.50000,0.41669,5.33723
0.60000,0.49987,5.70874
0.70000,0.58331,5.47012
0.80000,0.66669,5.77646
0.90000,0.74994,5.76681
1.00000,0.83337,5.87564
1.10000,0.91681,6.17233
1.20000,0.99987,6.17140
1.30000,1.08331,6.34128
1.40000,1.16675,6.23789
1.50000,1.24994,6.37406
1.60000,1.33325,6.62989
1.70000,1.41669,6.64925
1.80000,1.49994,6.60985
1.90000,1.58337,6.47589
2.00000,1.66669,6.43869
2.10000,1.74994,6.61603
2.20000,1.83337,7.01557
2.30000,1.91669,6.95741
2.40000,1.99994,6.84334
2.50000,2.08331,7.00430
2.60000,2.16675,7.28301
2.70000,2.24987,7.10029
2.80000,2.33331,7.23827
2.90000,2.41675,7.15978
3.00000,2.49994,7.40076
3.10000,2.58331,7.32682
3.20000,2.66675,7.48342
3.30000,2.75006,7.39360
3.40000,2.83337,7.62812
3.50000,2.91675,7.45755
3.60000,2.99994,7.54051
3.70000,3.08331,7.82191
3.80000,3.16669,7.82985
3.90000,3.24987,7.85254
4.00000,3.33331,7.92280
4.10000,3.41675,7.96783
4.20000,3.49994,8.03281
4.30000,3.58331,7.93579
4.40000,3.66669,8.21141
4.50000,3.74994,8.35998
4.60000,3.83331,8.12091
4.70000,3.91675,8.20529
4.80000,3.99994,8.24630
4.90000,4.08331,8.49551
5.00000,4.16669,8.47140
5.10000,4.24987,8.49703
5.20000,4.33337,8.57332
5.30000,4.41675,8.66873
5.40000,4.49994,8.71665
5.50000,4.58337,8.57396
5.60000,4.66675,8.57935
5.70000,4.74994,8.79956
5.80000,4.83325,8.74429
5.90000,4.91669,8.74958
6.00000,4.99994,8.83278
6.10000,5.08325,8.97748
6.20000,5.16675,8.95675
6.30000,5.24994,9.04887
6.40000,5.33337,9.03466
6.50000,5.41675,9.09777
6.60000,5.49994,9.03093
6.70000,5.58331,9.28039
6.80000,5.66675,9.27520
6.90000,5.74987,9.35551
7.00000,5.83325,9.31004
7.10000,5.91675,9.40079
7.20000,5.99987,9.30484
7.30000,6.08331,9.39956
7.40000,6.16675,9.53406
7.50000,6.24987,9.56072
7.60000,6.33337,9.52608
7.70000,6.41675,9.62339
7.80000,6.49994,9.70483
7.90000,6.58331,9.89333
8.00000,6.66669,9.80317
8.10000,6.74987,9.84512
8.20000,6.83325,9.81640
8.30000,6.91675,9.92616
8.40000,6.99987,9.97918
8.50000,7.08331,10.03715
8.60000,7.16675,9.99976
8.70000,7.25000,10.31640
8.80000,7.33331,10.00089
8.90000,7.41675,9.98844
9.00000,7.49994,10.02534
9.10000,7.58331,10.09859
9.20000,7.66675,10.27563
9.30000,7.74994,10.25270
9.40000,7.83331,10.18336
9.50000,7.91669,10.39509
9.60000,7.99987,10.32066
9.70000,8.08337,10.68056
9.80000,8.16681,10.52014
9.90000,8.25000,10.50490
10.00000,8.33337,10.42777
10.10000,8.41681,10.56389
10.20000,8.49987,10.49064
10.30000,8.58325,10.64724
10.40000,8.66669,10.73201
10.50000,8.74994,10.72751
10.60000,8.83331,10.89043
10.70000,8.91675,10.79821
10.80000,8.99994,10.85388
10.90000,9.08337,10.83001
11.00000,9.16675,11.07727
11.10000,9.24987,10.91405
11.20000,9.33331,11.15562
11.30000,9.41669,11.11764
11.40000,9.49994,11.14587
11.50000,9.58331,11.15072
11.60000,9.66675,11.08177
11.70000,9.75000,11.31839
11.80000,9.83331,11.11225
11.90000,9.91675,11.26494
